SYMBOL,SERIES,DATE1,PREV_CLOSE,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,LAST_PRICE,CLOSE_PRICE,AVG_PRICE,TTL_TRD_QNTY,TURNOVER_LACS,NO_OF_TRADES,DELIV_QTY,DELIV_PER
1018GS2026,GS,28-Apr-2025,106.8,106.75,106.8,105.25,106.75,106.76,106.76,7951,8.49,12,7948,99.96
20MICRONS,EQ,28-Apr-2025,218.76,220.32,223.2,215.21,218.03,219.72,219.57,93335,204.94,5154,38450,41.20
21STCENMGM,EQ,28-Apr-2025,77.21,78.3,78.3,75.69,76.2,76.2,76.01,4834,3.67,88,3898,80.64
360ONE,EQ,28-Apr-2025,971.7,972.0,997.0,947.0,984.0,983.9,977.33,937547,9162.97,45203,527437,56.26
3IINFOLTD,EQ,28-Apr-2025,23.83,23.61,24.07,23.34,23.7,23.73,23.78,376018,89.41,1443,188155,50.04
3MINDIA,EQ,28-Apr-2025,30020.0,30000.0,30050.0,29410.0,29430.0,29495.0,29618.91,3526,1044.36,2311,1691,47.96
3PLAND,EQ,28-Apr-2025,42.76,43.0,43.0,41.5,42.5,42.34,42.26,4723,2.0,87,3495,74.00
563GS2026,GS,28-Apr-2025,99.9,100.0,100.0,100.0,100.0,100.0,100.0,5,0.01,1,5,100.00
574GS2026,GS,28-Apr-2025,101.25,101.11,101.31,101.11,101.31,101.28,101.28,2014,2.04,3,2014,100.00
5PAISA,EQ,28-Apr-2025,376.95,367.35,382.2,363.8,368.45,367.3,370.25,58488,216.55,5544,22114,37.81
63MOONS,EQ,28-Apr-2025,669.8,667.0,690.0,650.5,681.0,679.25,676.08,115322,779.67,5594,49808,43.19
654GS2032,GS,28-Apr-2025,103.5,102.4,102.4,102.4,102.4,102.4,102.4,1903,1.95,2,1903,100.00
662GS2051,GS,28-Apr-2025,98.0,102.35,102.35,102.35,102.35,102.35,102.35,500,0.51,1,500,100.00
664GS2027,GS,28-Apr-2025,102.41,102.41,102.41,102.41,102.41,102.41,102.41,400,0.41,1,400,100.00
667GS2050,GS,28-Apr-2025,100.2,102.71,102.71,98.15,101.5,101.5,100.73,11168,11.25,8,5640,50.50
675GS2029,GS,28-Apr-2025,103.5,103.7,103.7,103.7,103.7,103.7,103.7,100,0.1,1,100,100.00
676GS2061,GS,28-Apr-2025,102.2,99.65,99.65,99.65,99.65,99.65,99.65,52,0.05,2,52,100.00
68GS2060,GS,28-Apr-2025,102.0,101.0,101.01,101.0,101.01,101.01,101.01,8,0.01,3,4,50.00
692GS2039,GS,28-Apr-2025,107.0,106.2,108.89,106.2,106.51,106.51,106.2,1902,2.02,3,1901,99.95
695GS2061,GS,28-Apr-2025,106.95,103.0,103.5,103.0,103.5,103.5,103.25,209,0.22,5,103,49.28
698GR2054,GS,28-Apr-2025,98.99,101.0,101.0,101.0,101.0,101.0,101.0,250,0.25,3,250,100.00
699GS2026,GS,28-Apr-2025,101.0,101.0,101.0,100.95,100.95,100.95,100.95,106,0.11,2,106,100.00
699GS2051,GS,28-Apr-2025,105.0,103.7,103.71,103.01,103.01,103.01,103.47,60,0.06,3,20,33.33
