SYMBOL,SERIES,DATE1,PREV_CLOSE,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,LAST_PRICE,CLOSE_PRICE,AVG_PRICE,TTL_TRD_QNTY,TURNOVER_LACS,NO_OF_TRADES,DELIV_QTY,DELIV_PER
1018GS2026,GS,11-Sep-2024,128.0,134.0,134.0,121.6,121.6,121.6,122.5,23,0.03,6,22,95.65
20MICRONS,EQ,11-Sep-2024,312.5,311.5,315.25,305.35,308.1,307.45,310.35,135469,420.43,7387,66981,49.44
21STCENMGM,BE,11-Sep-2024,138.63,141.4,141.4,135.85,136.95,136.95,139.82,25278,35.34,216,-,-
360ONE,EQ,11-Sep-2024,1071.05,1080.0,1087.0,1060.0,1081.0,1082.5,1069.97,301368,3224.54,18547,173554,57.59
3IINFOLTD,EQ,11-Sep-2024,33.17,33.39,33.87,32.88,33.08,33.05,33.41,639719,213.71,5761,220323,34.44
3MINDIA,EQ,11-Sep-2024,35331.65,35499.65,35550.0,35055.0,35197.0,35133.35,35238.9,7738,2726.79,1080,6542,84.54
3PLAND,BE,11-Sep-2024,43.85,43.44,44.99,42.5,43.4,43.64,43.73,7009,3.07,128,-,-
515GS2025,GS,11-Sep-2024,98.7,98.65,98.65,97.01,97.01,97.01,97.83,2,0.0,2,1,50.00
563GS2026,GS,11-Sep-2024,100.4,99.81,100.75,99.81,100.75,100.75,99.89,78,0.08,2,78,100.00
574GS2026,GS,11-Sep-2024,99.7,99.06,99.7,99.06,99.7,99.7,99.13,56,0.06,3,56,100.00
5PAISA,EQ,11-Sep-2024,509.25,512.0,515.05,505.55,510.0,506.85,509.93,28417,144.91,2913,18550,65.28
610GS2031,GS,11-Sep-2024,95.4,95.4,95.4,95.4,95.4,95.4,95.4,1,0.0,1,1,100.00
618GS2024,GS,11-Sep-2024,101.94,101.96,101.96,101.96,101.96,101.96,101.96,15,0.02,1,15,100.00
63MOONS,EQ,11-Sep-2024,424.8,425.95,427.6,403.6,403.6,403.6,410.23,215449,883.85,5042,153180,71.10
654GS2032,GS,11-Sep-2024,98.77,98.77,99.6,98.77,99.6,99.6,98.77,391,0.39,2,390,99.74
667GS2050,GS,11-Sep-2024,98.5,98.5,98.5,98.5,98.5,98.5,98.5,1,0.0,1,1,100.00
676GS2061,GS,11-Sep-2024,101.99,97.0,101.0,97.0,97.0,97.0,97.01,395,0.38,3,395,100.00
68GS2060,GS,11-Sep-2024,97.31,99.4,99.55,97.3,97.3,97.3,99.36,52,0.05,3,51,98.08
697GR2034,GS,11-Sep-2024,99.87,99.75,99.75,99.75,99.75,99.75,99.75,200,0.2,1,200,100.00
699GS2026,GS,11-Sep-2024,102.53,102.53,102.53,102.53,102.53,102.53,102.53,1000,1.03,1,1000,100.00
699GS2051,GS,11-Sep-2024,100.35,101.68,101.68,101.3,101.3,101.3,101.3,1002,1.02,2,1002,100.00
702GS2027,GS,11-Sep-2024,101.6,101.6,101.65,101.6,101.65,101.65,101.63,200,0.2,2,100,50.00
702GS2031,GS,11-Sep-2024,102.75,102.71,102.75,102.7,102.7,102.7,102.73,25100,25.79,3,25100,100.00
704GS2029,GS,11-Sep-2024,102.8,102.5,103.0,102.5,103.0,102.79,102.76,1148,1.18,8,1148,100.00
706GS2028,GS,11-Sep-2024,104.5,103.11,103.7,103.11,103.13,103.13,103.14,4000,4.13,5,4000,100.00
709GS2054,GS,11-Sep-2024,101.01,101.01,101.52,101.01,101.52,101.52,101.02,10300,10.41,4,10300,100.00
710GS2029,GS,11-Sep-2024,104.0,104.5,104.5,103.7,104.4,103.81,103.82,206867,214.76,41,206765,99.95
716GS2050,GS,11-Sep-2024,102.5,102.75,103.0,102.75,103.0,103.0,102.88,2000,2.06,2,2000,100.00
717GS2030,GS,11-Sep-2024,104.2,103.6,104.0,103.6,104.0,104.0,103.8,200,0.21,2,100,50.00
718GS2033,GS,11-Sep-2024,102.1,102.89,102.89,102.89,102.89,102.89,102.89,73673,75.8,6,73673,100.00
718GS2037,GS,11-Sep-2024,103.06,103.12,103.3,103.05,103.3,103.3,103.18,977499,1008.59,63,962200,98.43
71GS2034,GS,11-Sep-2024,104.4,104.0,104.0,104.0,104.0,104.0,104.0,15500,16.12,5,15500,100.00
723GS2039,GS,11-Sep-2024,105.0,105.0,105.5,105.0,105.05,105.05,105.48,8398,8.86,5,8298,98.81
725GS2063,GS,11-Sep-2024,105.2,104.0,105.64,104.0,105.18,105.18,104.86,17210,18.05,18,16610,96.51
726GS2032,GS,11-Sep-2024,102.8,103.0,103.0,102.75,103.0,103.0,102.84,29211,30.04,25,23411,80.14
726GS2033,GS,11-Sep-2024,102.77,102.56,103.0,102.55,102.75,102.75,102.76,25003,25.69,8,24900,99.59
732GS2030,GS,11-Sep-2024,104.15,104.15,104.17,104.11,104.17,104.17,104.15,1400,1.46,5,1200,85.71
733GS2026,GS,11-Sep-2024,103.45,103.8,103.8,103.31,103.4,103.4,103.77,7357,7.63,5,7157,97.28
734GS2064,GS,11-Sep-2024,107.84,107.84,107.85,106.8,106.8,106.8,107.33,972,1.04,10,970,99.79
737GS2028,GS,11-Sep-2024,104.45,104.4,104.6,104.4,104.53,104.54,104.55,3500,3.66,11,3300,94.29
738GS2027,GS,11-Sep-2024,103.37,103.37,103.45,103.07,103.45,103.34,103.32,28508,29.45,31,28191,98.89
73GS2053,GS,11-Sep-2024,105.3,106.0,106.0,105.26,105.5,105.5,105.79,5102,5.4,6,3101,60.78
741GS2036,GS,11-Sep-2024,106.01,108.0,108.0,106.0,106.0,106.0,106.05,54,0.06,5,53,98.15
746GS2073,GS,11-Sep-2024,108.9,109.0,109.5,109.0,109.5,109.5,109.5,19318,21.15,16,19318,100.00
74GS2062,GS,11-Sep-2024,109.95,109.95,109.95,109.95,109.95,109.95,109.95,50,0.05,6,50,100.00
754GS2036,GS,11-Sep-2024,107.48,107.46,107.65,107.46,107.6,107.6,107.58,396335,426.39,102,396335,100.00
759GS2026,GS,11-Sep-2024,104.32,104.32,104.32,104.32,104.32,104.32,104.32,3,0.0,2,3,100.00
772GS2049,GS,11-Sep-2024,109.5,112.0,114.0,112.0,114.0,114.0,114.0,1001,1.14,5,1001,100.00
813GS2045,GS,11-Sep-2024,112.15,114.95,114.95,114.95,114.95,114.95,114.95,1,0.0,1,1,100.00
824GS2027,GS,11-Sep-2024,104.5,104.49,104.7,104.2,104.4,104.4,104.48,1299,1.36,13,1297,99.85
92GS2030,GS,11-Sep-2024,118.5,118.5,118.5,118.49,118.49,118.49,118.5,101,0.12,2,101,100.00
A2ZINFRA,BE,11-Sep-2024,17.0,16.7,16.75,16.7,16.72,16.72,16.72,21914,3.66,71,-,-
AAATECH,EQ,11-Sep-2024,135.39,132.3,136.76,129.5,131.0,130.1,132.98,45874,61.0,1876,24444,53.29
AADHARHFC,EQ,11-Sep-2024,437.2,435.05,442.5,433.0,437.55,436.7,438.37,1007520,4416.65,17049,693962,68.88
