SYMBOL,SERIES,DATE1,PREV_CLOSE,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,LAST_PRICE,CLOSE_PRICE,AVG_PRICE,TTL_TRD_QNTY,TURNOVER_LACS,NO_OF_TRADES,DELIV_QTY,DELIV_PER
1018GS2026,GS,06-Aug-2024,117.0,111.15,117.5,111.15,117.25,117.25,117.23,2296,2.69,6,2296,100.00
20MICRONS,EQ,06-Aug-2024,275.95,279.05,289.45,258.55,265.6,264.3,273.27,531295,1451.89,10101,210771,39.67
21STCENMGM,BE,06-Aug-2024,88.02,89.78,89.78,89.78,89.78,89.78,89.78,1442,1.29,13,-,-
360ONE,EQ,06-Aug-2024,1016.3,1023.0,1042.95,988.05,997.0,994.2,1010.79,268393,2712.89,23113,118031,43.98
3IINFOLTD,EQ,06-Aug-2024,34.18,34.39,35.14,34.0,34.03,34.1,34.5,769393,265.42,6148,329954,42.88
3MINDIA,EQ,06-Aug-2024,38193.3,38949.95,39500.0,37655.0,38130.0,38074.8,38803.8,8850,3434.14,5086,2288,25.85
3PLAND,EQ,06-Aug-2024,37.33,39.0,39.0,35.53,37.65,37.57,37.58,88692,33.33,2276,25641,28.91
515GS2025,GS,06-Aug-2024,98.47,99.6,99.6,99.6,99.6,99.6,99.6,5,0.0,4,5,100.00
574GS2026,GS,06-Aug-2024,98.0,98.1,98.45,98.1,98.38,98.36,98.26,8594,8.44,14,8509,99.01
5PAISA,EQ,06-Aug-2024,465.8,474.2,474.3,462.85,470.0,464.4,466.79,84813,395.9,11125,42142,49.69
610GS2031,GS,06-Aug-2024,96.0,96.0,96.0,95.0,95.0,95.0,95.03,123,0.12,5,123,100.00
618GS2024,GS,06-Aug-2024,102.25,102.25,102.25,102.25,102.25,102.25,102.25,1,0.0,1,1,100.00
63MOONS,EQ,06-Aug-2024,383.25,386.9,392.85,364.1,364.1,364.1,375.71,310251,1165.65,9499,161836,52.16
654GS2032,GS,06-Aug-2024,98.65,97.6,98.6,97.6,98.6,98.6,98.6,4502,4.44,4,4501,99.98
667GS2035,GS,06-Aug-2024,98.0,98.0,98.0,97.53,97.53,97.53,97.53,100,0.1,2,100,100.00
667GS2050,GS,06-Aug-2024,96.8,95.5,95.5,95.5,95.5,95.5,95.5,1300,1.24,1,1300,100.00
676GS2061,GS,06-Aug-2024,99.99,99.99,99.99,99.99,99.99,99.99,99.99,7371,7.37,11,7371,100.00
695GS2061,GS,06-Aug-2024,100.05,99.0,100.03,99.0,100.03,100.03,99.0,4244,4.2,3,4244,100.00
699GS2026,GS,06-Aug-2024,102.06,102.06,102.1,102.06,102.1,102.1,102.1,1100,1.12,2,1100,100.00
699GS2051,GS,06-Aug-2024,100.5,99.05,99.05,99.05,99.05,99.05,99.05,100,0.1,1,100,100.00
702GS2027,GS,06-Aug-2024,101.42,101.4,101.44,101.4,101.44,101.44,101.4,900,0.91,6,900,100.00
702GS2031,GS,06-Aug-2024,101.14,101.99,101.99,101.14,101.14,101.14,101.14,1000,1.01,3,1000,100.00
704GS2029,GS,06-Aug-2024,101.5,101.45,101.45,101.45,101.45,101.45,101.45,1900,1.93,2,1900,100.00
706GS2028,GS,06-Aug-2024,102.73,102.62,103.0,102.62,102.95,102.94,102.93,14140,14.55,14,14140,100.00
710GS2029,GS,06-Aug-2024,102.79,103.5,103.5,102.6,102.81,102.81,102.77,2500,2.57,4,2500,100.00
717GS2030,GS,06-Aug-2024,103.2,103.2,103.74,103.2,103.72,103.72,103.58,15100,15.64,15,11000,72.85
718GS2033,GS,06-Aug-2024,105.01,105.01,105.35,105.0,105.11,105.26,105.18,41460,43.61,12,31460,75.88
718GS2037,GS,06-Aug-2024,102.0,102.0,102.3,102.0,102.3,102.3,102.05,78319,79.93,12,66718,85.19
719GS2060,GS,06-Aug-2024,106.0,105.1,105.1,105.1,105.1,105.1,105.1,325,0.34,2,325,100.00
71GS2034,GS,06-Aug-2024,104.25,103.99,104.0,103.0,103.09,103.09,103.05,4410,4.54,7,4210,95.46
725GS2063,GS,06-Aug-2024,103.56,104.3,104.3,103.25,103.7,103.7,103.27,42601,43.99,19,42400,99.53
726GS2032,GS,06-Aug-2024,105.0,105.6,105.6,105.6,105.6,105.6,105.6,100,0.11,1,100,100.00
726GS2033,GS,06-Aug-2024,102.49,102.5,102.5,102.0,102.5,102.14,102.19,15950,16.3,5,10000,62.70
732GS2030,GS,06-Aug-2024,103.25,103.21,103.3,103.21,103.3,103.3,103.3,3993,4.12,3,3993,100.00
733GS2026,GS,06-Aug-2024,102.6,102.6,102.81,102.6,102.81,102.81,102.72,2800,2.88,6,2800,100.00
734GS2064,GS,06-Aug-2024,105.0,105.0,105.95,105.0,105.9,105.9,105.8,689,0.73,4,589,85.49
736GS2052,GS,06-Aug-2024,105.77,106.0,106.0,106.0,106.0,106.0,106.0,100,0.11,1,100,100.00
737GS2028,GS,06-Aug-2024,103.5,103.5,103.56,103.5,103.56,103.56,103.54,800,0.83,5,600,75.00
738GS2027,GS,06-Aug-2024,102.68,102.51,102.65,102.51,102.59,102.55,102.54,31819,32.63,41,29118,91.51
73GS2053,GS,06-Aug-2024,104.61,104.1,104.65,103.8,104.0,104.0,104.19,8000,8.33,14,8000,100.00
741GS2036,GS,06-Aug-2024,104.5,103.75,104.48,103.75,104.02,104.02,104.01,11802,12.28,6,11802,100.00
746GS2073,GS,06-Aug-2024,107.02,107.0,107.2,106.5,107.2,107.2,106.95,2923,3.13,8,1521,52.04
754GS2036,GS,06-Aug-2024,106.14,106.14,106.6,106.14,106.45,106.4,106.47,529212,563.44,160,513961,97.12
772GS2049,GS,06-Aug-2024,106.06,105.8,105.8,105.8,105.8,105.8,105.8,1,0.0,1,1,100.00
824GS2027,GS,06-Aug-2024,106.0,106.0,106.0,106.0,106.0,106.0,106.0,1,0.0,1,1,100.00
828GS2027,GS,06-Aug-2024,106.0,106.7,107.0,106.7,106.98,106.98,106.8,26888,28.72,5,26887,100.00
828GS2032,GS,06-Aug-2024,108.0,112.0,112.0,112.0,112.0,112.0,112.0,10,0.01,1,10,100.00
92GS2030,GS,06-Aug-2024,116.2,116.0,116.0,115.2,115.2,115.2,115.47,4256,4.91,11,4256,100.00
A2ZINFRA,BE,06-Aug-2024,19.41,18.9,19.41,18.43,18.43,18.43,18.72,296507,55.49,517,-,-
AAATECH,EQ,06-Aug-2024,109.72,111.5,112.5,106.0,106.0,107.45,110.85,70853,78.54,3473,15113,21.33
AADHARHFC,EQ,06-Aug-2024,406.9,418.0,423.85,400.6,403.0,402.4,411.23,421429,1733.04,21361,189326,44.92
AAKASH,BE,06-Aug-2024,13.22,12.9,13.67,12.9,13.25,13.13,13.23,256467,33.93,983,-,-
AAREYDRUGS,EQ,06-Aug-2024,48.7,47.45,50.54,47.15,48.94,48.42,49.41,109444,54.08,2409,64531,58.96
AARON,EQ,06-Aug-2024,271.85,271.85,276.0,270.0,274.0,271.25,273.58,7885,21.57,549,3593,45.57
AARTECH,BE,06-Aug-2024,220.73,221.99,231.76,221.98,230.0,229.79,228.75,32550,74.46,748,-,-
AARTIDRUGS,EQ,06-Aug-2024,499.45,501.0,507.9,497.5,500.0,499.8,503.43,92498,465.67,7780,47905,51.79
AARTIIND,EQ,06-Aug-2024,706.6,713.3,737.6,710.0,719.0,718.75,727.11,1623141,11802.04,75799,448250,27.62
AARTIPHARM,EQ,06-Aug-2024,614.55,614.5,629.05,593.0,596.8,595.85,608.97,218685,1331.73,14890,100019,45.74
AARTISURF,EQ,06-Aug-2024,617.95,621.2,631.65,606.0,607.55,608.5,618.25,20510,126.8,2935,10927,53.28
AARVEEDEN,BE,06-Aug-2024,37.19,37.19,38.79,35.36,37.05,38.26,37.93,41832,15.87,199,-,-
AARVI,EQ,06-Aug-2024,137.53,137.0,143.4,135.91,140.03,141.14,140.71,45684,64.28,739,30438,66.63
AATMAJ,SM,06-Aug-2024,27.4,27.5,27.55,27.05,27.05,27.05,27.31,18000,4.92,9,18000,100.00
AAVAS,EQ,06-Aug-2024,1629.25,1660.0,1660.0,1619.55,1628.2,1630.0,1637.63,140873,2306.98,17770,79911,56.73
ABAN,EQ,06-Aug-2024,66.36,67.36,67.36,64.1,64.5,64.62,65.68,75819,49.8,1168,54176,71.45
ABB,EQ,06-Aug-2024,7465.7,7446.75,7650.0,7428.0,7460.0,7465.7,7525.19,271285,20414.72,36286,115615,42.62
ABBOTINDIA,EQ,06-Aug-2024,27993.8,28000.0,28551.0,27699.0,27817.0,27809.75,28214.24,9090,2564.67,5577,2450,26.95
ABCAPITAL,EQ,06-Aug-2024,206.05,207.75,210.9,202.64,203.6,204.17,206.82,5526602,11430.15,65160,2024252,36.63
ABDL,EQ,06-Aug-2024,285.85,290.0,302.4,285.85,289.05,288.3,295.28,707224,2088.26,10920,351363,49.68
ABFRL,EQ,06-Aug-2024,323.5,326.05,333.5,317.5,319.5,318.9,326.62,2550752,8331.27,24599,827623,32.45
ABGSEC,EQ,06-Aug-2024,101.19,101.19,101.5,101.12,101.15,101.15,101.12,1227,1.24,9,1227,100.00
ABINFRA,SM,06-Aug-2024,60.1,60.0,65.95,60.0,65.5,64.95,64.05,40000,25.62,20,40000,100.00
ABMINTLLTD,BE,06-Aug-2024,59.5,60.7,60.7,59.5,59.5,59.5,59.53,85,0.05,6,-,-
ABSLAMC,EQ,06-Aug-2024,656.2,666.95,676.5,635.0,639.0,639.6,651.78,459443,2994.54,25766,268241,58.38
ABSLBANETF,EQ,06-Aug-2024,50.84,52.35,52.35,49.3,50.56,50.4,50.59,89397,45.23,1366,74991,83.89
ABSLLIQUID,EQ,06-Aug-2024,999.99,1000.0,1000.01,999.99,1000.01,1000.0,1000.0,22636,226.36,21,22557,99.65
ABSLNN50ET,EQ,06-Aug-2024,73.94,74.29,75.39,72.5,74.94,72.97,73.95,19565,14.47,419,12971,66.30
ABSLPSE,EQ,06-Aug-2024,11.18,11.26,11.43,11.0,11.15,11.02,11.17,528708,59.06,905,291206,55.08
ABSMARINE,SM,06-Aug-2024,297.35,310.0,319.5,290.05,305.0,303.45,301.67,104000,313.74,103,58000,55.77
ACC,EQ,06-Aug-2024,2380.6,2400.0,2428.0,2336.0,2346.05,2342.35,2388.48,430887,10291.63,28858,210372,48.82
ACCELYA,EQ,06-Aug-2024,1747.8,1758.7,1783.3,1695.0,1695.9,1699.35,1733.29,19421,336.62,3986,11668,60.08
ACCENTMIC,SM,06-Aug-2024,275.7,284.6,284.6,272.0,274.0,272.9,276.82,25000,69.2,49,19000,76.00
ACCURACY,BE,06-Aug-2024,11.91,11.65,12.5,11.65,11.92,11.84,12.2,444337,54.23,1033,-,-
ACE,EQ,06-Aug-2024,1278.5,1299.85,1337.75,1261.65,1274.0,1269.85,1295.87,434637,5632.31,53909,178130,40.98
ACEINTEG,EQ,06-Aug-2024,33.15,33.3,34.08,32.25,32.25,32.45,33.26,53768,17.88,726,23351,43.43
ACI,EQ,06-Aug-2024,741.75,742.0,749.9,702.3,704.75,709.15,719.42,721047,5187.37,37266,260423,36.12
ACL,EQ,06-Aug-2024,95.82,98.99,98.99,94.5,94.99,94.93,95.87,74477,71.4,1678,45128,60.59
ACLGATI,EQ,06-Aug-2024,95.06,95.78,96.8,92.87,92.95,93.29,94.55,585619,553.73,5677,356165,60.82
ACSAL,SM,06-Aug-2024,56.65,58.0,59.45,54.3,54.3,55.1,57.6,57000,32.83,19,30000,52.63
ADANIENSOL,EQ,06-Aug-2024,1159.1,1171.0,1183.4,1094.3,1135.0,1124.85,1127.61,11968412,134957.14,365313,4864286,40.64
ADANIENT,EQ,06-Aug-2024,3038.2,3084.0,3142.8,3057.25,3078.25,3072.7,3108.0,2125201,66051.15,124189,714767,33.63
ADANIGREEN,EQ,06-Aug-2024,1768.75,1800.0,1823.0,1742.3,1750.0,1749.6,1776.47,1125446,19993.2,63182,364565,32.39
ADANIPORTS,EQ,06-Aug-2024,1493.85,1524.9,1539.75,1488.1,1500.95,1494.1,1516.13,3159971,47909.41,164525,1144036,36.20
ADANIPOWER,EQ,06-Aug-2024,690.85,696.95,706.65,683.0,688.75,689.4,696.69,14694147,102372.05,161398,8281236,56.36
ADFFOODS,EQ,06-Aug-2024,224.73,225.0,229.0,215.01,219.7,219.24,223.17,154552,344.92,7778,68129,44.08
ADL,EQ,06-Aug-2024,96.13,97.99,97.99,91.96,93.9,93.72,95.06,11668,11.09,1261,3561,30.52
ADORWELD,EQ,06-Aug-2024,1379.35,1381.35,1390.0,1326.0,1350.0,1340.8,1349.61,42522,573.88,7263,25198,59.26
ADROITINFO,EQ,06-Aug-2024,17.29,17.04,17.98,17.0,17.01,17.13,17.19,22167,3.81,391,13512,60.96
ADROITPP1,E1,06-Aug-2024,8.04,7.63,7.63,7.63,7.63,7.63,7.63,2100,0.16,19,2100,100.00
ADSL,EQ,06-Aug-2024,202.3,205.49,211.19,198.0,201.0,200.03,205.28,462414,949.26,10112,204244,44.17
ADVANIHOTR,EQ,06-Aug-2024,73.19,73.19,75.0,70.15,71.75,71.48,73.15,186950,136.75,4681,93995,50.28
ADVENZYMES,EQ,06-Aug-2024,415.85,438.0,438.0,412.35,413.65,414.5,421.11,280211,1180.01,21169,131987,47.10
AEGISLOG,EQ,06-Aug-2024,738.35,744.8,766.95,724.0,735.0,734.45,735.63,739107,5437.09,31947,553745,74.92
AEROFLEX,EQ,06-Aug-2024,153.26,154.1,159.4,154.1,156.0,155.95,157.51,1088769,1714.91,18425,627304,57.62
AETHER,EQ,06-Aug-2024,869.3,877.6,897.75,861.0,865.55,866.2,879.65,57568,506.4,7046,26761,46.49
AFFLE,EQ,06-Aug-2024,1433.8,1454.95,1497.95,1452.0,1473.0,1464.55,1478.42,612041,9048.52,53541,252669,41.28
AFIL,EQ,06-Aug-2024,107.03,111.75,111.75,104.1,104.45,105.42,107.24,104852,112.44,3337,42308,40.35
AGARIND,EQ,06-Aug-2024,1133.65,1150.0,1185.7,1110.0,1130.0,1122.9,1150.64,51795,595.97,7565,22579,43.59
AGARWALFT,ST,06-Aug-2024,95.35,96.0,96.0,92.0,95.95,95.95,94.99,12000,11.4,4,9000,75.00
AGI,EQ,06-Aug-2024,771.15,771.0,784.65,747.05,750.0,751.05,761.39,123794,942.56,10684,53002,42.81
AGIIL,EQ,06-Aug-2024,837.25,827.5,870.0,820.0,835.7,825.45,847.36,929,7.87,333,480,51.67
AGNI,SM,06-Aug-2024,43.15,44.7,44.7,41.35,41.35,42.7,43.42,92500,40.16,33,65000,70.27
AGRITECH,EQ,06-Aug-2024,222.74,225.0,230.47,223.2,225.0,226.24,227.11,30021,68.18,991,15067,50.19
AGROPHOS,EQ,06-Aug-2024,42.93,42.93,44.3,42.51,42.61,42.72,43.23,93652,40.48,1343,46598,49.76
AGSTRA,EQ,06-Aug-2024,80.1,81.1,82.26,79.28,79.5,79.6,80.6,308128,248.36,3847,147858,47.99
AGUL,SM,06-Aug-2024,61.0,58.0,58.05,58.0,58.05,58.05,58.03,4000,2.32,2,4000,100.00
AHL,EQ,06-Aug-2024,562.65,564.5,576.2,545.25,557.0,555.9,560.85,712473,3995.93,9020,176283,24.74
AHLADA,BE,06-Aug-2024,106.53,108.41,109.7,105.1,107.0,107.05,107.8,30794,33.2,317,-,-
AHLEAST,EQ,06-Aug-2024,130.07,130.8,134.07,129.0,129.98,130.16,131.23,11668,15.31,489,8118,69.57
AHLUCONT,EQ,06-Aug-2024,1277.6,1297.95,1328.55,1290.0,1299.95,1293.3,1308.77,52728,690.09,11072,25020,47.45
AIAENG,EQ,06-Aug-2024,4359.5,4359.05,4591.2,4359.05,4484.0,4463.4,4463.35,55105,2459.53,13376,18510,33.59
AIIL,EQ,06-Aug-2024,993.3,1006.4,1025.9,991.35,1019.0,1004.25,1005.91,30761,309.43,4544,15643,50.85
AILIMITED,ST,06-Aug-2024,96.8,92.0,93.0,92.0,92.0,92.0,92.25,12000,11.07,4,12000,100.00
AIMTRON,ST,06-Aug-2024,486.9,480.0,495.0,462.55,462.55,462.55,474.56,67200,318.91,69,66400,98.81
AIRAN,EQ,06-Aug-2024,27.67,27.65,28.47,27.0,27.31,27.21,27.74,536807,148.93,3629,284024,52.91
AIROLAM,EQ,06-Aug-2024,120.65,120.65,124.99,119.5,121.5,120.29,121.81,12668,15.43,704,4429,34.96
AIRTELPP,E1,06-Aug-2024,1061.2,1078.0,1079.25,1030.0,1044.0,1044.9,1046.76,380086,3978.6,4432,341268,89.79
AJANTPHARM,EQ,06-Aug-2024,2841.85,2834.05,2880.0,2762.0,2779.9,2788.45,2829.77,120355,3405.77,20718,51472,42.77
AJMERA,BE,06-Aug-2024,695.2,702.0,718.9,675.05,688.0,688.8,705.14,18053,127.3,505,-,-
AJOONI,EQ,06-Aug-2024,7.29,7.31,7.62,6.92,6.96,6.93,7.16,3301261,236.25,3286,1740613,52.73
AKANKSHA,ST,06-Aug-2024,116.15,116.2,116.2,110.35,110.35,110.35,112.21,68000,76.3,32,64000,94.12
AKASH,EQ,06-Aug-2024,35.23,35.0,36.89,35.0,35.58,35.68,36.02,15004,5.4,342,8555,57.02
AKG,EQ,06-Aug-2024,21.07,21.07,23.24,20.55,22.67,21.92,21.54,222133,47.84,727,159394,71.76
AKI,EQ,06-Aug-2024,23.31,22.75,24.47,22.6,22.6,22.76,23.43,108234,25.36,489,60820,56.19
AKIKO,SM,06-Aug-2024,67.3,68.0,69.5,66.0,66.0,66.25,67.77,19200,13.01,12,12800,66.67
AKSHAR,EQ,06-Aug-2024,2.32,2.39,2.41,2.35,2.38,2.36,2.39,882103,21.05,1575,697916,79.12
AKSHARCHEM,EQ,06-Aug-2024,331.7,337.6,352.45,313.35,318.0,320.1,332.44,28077,93.34,1946,13248,47.18
AKSHOPTFBR,EQ,06-Aug-2024,8.58,8.68,8.73,8.4,8.42,8.46,8.57,248049,21.25,662,156410,63.06
AKUMS,EQ,06-Aug-2024,679.0,725.0,797.5,725.0,797.5,796.25,768.82,23470747,180447.75,329565,11619635,49.51
AKZOINDIA,EQ,06-Aug-2024,3082.1,3080.05,3149.0,3051.85,3116.05,3103.15,3103.42,48654,1509.94,5803,39504,81.19
ALANKIT,EQ,06-Aug-2024,24.32,24.48,25.45,23.7,24.2,24.06,24.55,2354319,578.0,8515,723661,30.74
ALBERTDAVD,EQ,06-Aug-2024,1213.3,1238.95,1248.25,1203.2,1203.75,1206.55,1229.07,7230,88.86,2151,3403,47.07
ALEMBICLTD,EQ,06-Aug-2024,139.65,141.05,144.24,137.3,139.7,139.21,140.79,1285353,1809.61,13702,475973,37.03
ALICON,EQ,06-Aug-2024,1281.0,1285.2,1307.0,1222.05,1234.8,1232.6,1266.07,23005,291.26,4901,10180,44.25
ALKALI,EQ,06-Aug-2024,123.39,125.99,131.99,123.0,123.0,124.0,127.07,16600,21.09,606,5991,36.09
ALKEM,EQ,06-Aug-2024,5314.2,5400.0,5445.95,5304.6,5307.0,5323.1,5390.1,295096,15905.96,36057,138200,46.83
ALKYLAMINE,EQ,06-Aug-2024,2080.4,2082.0,2135.0,2073.0,2080.0,2085.4,2094.67,68505,1434.95,12041,25143,36.70
ALLCARGO,EQ,06-Aug-2024,61.25,61.0,62.76,60.75,60.85,60.89,61.25,1847878,1131.9,15753,957081,51.79
