SYMBOL,SERIES,DATE1,PREV_CLOSE,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,LAST_PRICE,CLOSE_PRICE,AVG_PRICE,TTL_TRD_QNTY,TURNOVER_LACS,NO_OF_TRADES,DELIV_QTY,DELIV_PER
1018GS2026,GS,13-Jan-2025,111.0,112.5,112.5,110.1,110.4,110.4,110.19,5302,5.84,6,5302,100.00
20MICRONS,EQ,13-Jan-2025,235.28,239.98,244.79,220.1,227.9,224.35,232.0,172734,400.74,2304,110827,64.16
21STCENMGM,BE,13-Jan-2025,89.33,88.75,89.33,87.54,87.54,87.54,87.82,3538,3.11,64,-,-
360ONE,EQ,13-Jan-2025,1129.1,1100.2,1142.3,1089.0,1134.75,1101.95,1108.25,819110,9077.81,67093,428491,52.31
3IINFOLTD,EQ,13-Jan-2025,28.08,27.5,28.42,26.88,27.13,27.01,27.73,682945,189.37,4730,325729,47.69
3MINDIA,EQ,13-Jan-2025,29693.95,29500.0,29968.05,28625.0,28668.6,29042.05,29056.7,13631,3960.72,4659,8309,60.96
3PLAND,BE,13-Jan-2025,55.1,55.0,55.0,52.34,52.34,52.34,52.53,14983,7.87,185,-,-
515GS2025,GS,13-Jan-2025,99.45,101.94,101.94,99.4,99.4,99.4,101.71,11,0.01,3,11,100.00
563GS2026,GS,13-Jan-2025,100.95,99.08,99.28,99.08,99.28,99.28,99.18,4,0.0,2,2,50.00
5PAISA,EQ,13-Jan-2025,435.15,428.6,435.5,412.25,419.0,416.4,423.05,45448,192.27,4793,22220,48.89
63MOONS,EQ,13-Jan-2025,857.75,849.95,881.45,821.35,842.15,838.75,849.72,387414,3291.93,12068,186036,48.02
667GS2050,GS,13-Jan-2025,95.23,99.39,99.39,96.0,96.0,96.0,96.01,497,0.48,2,497,100.00
675GS2029,GS,13-Jan-2025,98.45,98.45,98.45,98.45,98.45,98.45,98.45,200,0.2,2,200,100.00
676GS2061,GS,13-Jan-2025,100.5,100.5,100.5,97.55,99.0,99.0,98.9,351,0.35,5,301,85.75
679GS2031,GS,13-Jan-2025,98.0,98.0,100.75,98.0,100.75,100.75,99.38,200,0.2,2,100,50.00
679GS2034,GS,13-Jan-2025,100.92,101.0,102.0,101.0,102.0,102.0,101.86,698,0.71,4,598,85.67
689GS2025,GS,13-Jan-2025,103.42,100.84,101.75,100.84,101.75,101.75,101.74,1010,1.03,2,1010,100.00
68GS2060,GS,13-Jan-2025,98.0,98.0,98.0,98.0,98.0,98.0,98.0,2,0.0,2,2,100.00
692GS2039,GS,13-Jan-2025,100.2,101.5,101.5,101.5,101.5,101.5,101.5,200,0.2,2,200,100.00
695GS2061,GS,13-Jan-2025,99.04,99.2,99.2,99.2,99.2,99.2,99.2,1,0.0,1,1,100.00
698GR2054,GS,13-Jan-2025,100.0,99.0,99.0,99.0,99.0,99.0,99.0,100,0.1,1,100,100.00
699GS2026,GS,13-Jan-2025,102.0,101.65,102.05,101.65,102.05,102.05,101.97,8050,8.21,8,7350,91.30
699GS2051,GS,13-Jan-2025,100.3,99.75,99.75,99.38,99.4,99.4,99.42,3648,3.63,11,3648,100.00
702GS2027,GS,13-Jan-2025,101.5,101.5,101.5,101.5,101.5,101.5,101.5,626,0.64,2,626,100.00
702GS2031,GS,13-Jan-2025,101.0,100.7,101.0,100.7,101.0,101.0,100.94,500,0.5,6,500,100.00
704GS2029,GS,13-Jan-2025,101.06,101.1,101.11,101.1,101.11,101.11,101.1,1200,1.21,3,1200,100.00
706GS2028,GS,13-Jan-2025,102.85,101.8,102.25,101.8,102.02,102.1,102.08,17620,17.99,13,17620,100.00
709GS2054,GS,13-Jan-2025,103.8,102.0,103.6,102.0,102.0,102.0,103.11,2599,2.68,3,2599,100.00
709GS2074,GS,13-Jan-2025,101.12,101.9,101.9,100.02,100.29,100.29,100.74,300,0.3,3,300,100.00
710GS2029,GS,13-Jan-2025,102.88,102.38,102.99,102.01,102.01,102.02,102.17,56750,57.98,20,52750,92.95
717GS2030,GS,13-Jan-2025,102.55,102.21,102.21,102.1,102.1,102.1,102.16,3000,3.06,4,3000,100.00
718GS2033,GS,13-Jan-2025,104.5,104.0,104.0,104.0,104.0,104.0,104.0,962,1.0,1,962,100.00
718GS2037,GS,13-Jan-2025,105.7,105.15,105.15,104.25,104.5,104.5,104.38,174650,182.3,17,149650,85.69
719GS2060,GS,13-Jan-2025,104.15,102.0,102.0,99.9,99.9,100.95,100.95,2,0.0,2,1,50.00
71GS2034,GS,13-Jan-2025,102.85,102.9,102.9,102.9,102.9,102.9,102.9,1400,1.44,3,1400,100.00
723GS2039,GS,13-Jan-2025,103.4,103.4,104.0,103.0,104.0,104.0,103.13,165100,170.27,10,165100,100.00
725GS2063,GS,13-Jan-2025,103.45,102.11,103.35,101.0,102.4,102.53,101.37,339867,344.53,36,320377,94.27
726GS2032,GS,13-Jan-2025,105.13,104.71,105.25,104.71,104.75,104.75,104.75,5502,5.76,4,5502,100.00
727GS2026,GS,13-Jan-2025,100.4,101.18,101.2,101.18,101.2,101.2,101.19,2,0.0,2,1,50.00
732GS2030,GS,13-Jan-2025,102.9,102.75,102.75,102.5,102.5,102.5,102.6,2500,2.57,2,2500,100.00
733GS2026,GS,13-Jan-2025,102.0,102.02,102.49,102.02,102.49,102.49,102.19,10166,10.39,15,9674,95.16
734GS2064,GS,13-Jan-2025,105.5,105.05,105.05,104.99,104.99,104.99,105.0,28584,30.01,15,28584,100.00
737GS2028,GS,13-Jan-2025,103.0,103.0,103.2,103.0,103.2,103.2,103.17,6999,7.22,11,6999,100.00
738GS2027,GS,13-Jan-2025,102.15,102.0,102.1,101.81,101.81,101.9,101.92,372706,379.88,57,341635,91.66
73GS2053,GS,13-Jan-2025,103.81,103.82,104.0,102.36,103.65,103.65,103.53,6632,6.87,12,6167,92.99
741GS2036,GS,13-Jan-2025,105.18,105.18,105.18,104.9,104.9,104.9,104.9,5554,5.83,3,5554,100.00
746GS2073,GS,13-Jan-2025,106.01,106.25,106.65,106.0,106.65,106.1,106.05,50361,53.41,39,50311,99.90
74GS2062,GS,13-Jan-2025,106.0,106.25,106.25,104.5,105.0,105.0,106.15,86,0.09,10,80,93.02
754GS2036,GS,13-Jan-2025,106.18,106.0,106.1,105.16,105.4,105.26,105.68,692374,731.68,292,627288,90.60
795GS2032,GS,13-Jan-2025,107.85,109.25,109.25,109.25,109.25,109.25,109.25,27,0.03,2,27,100.00
824GS2027,GS,13-Jan-2025,105.75,108.0,108.0,108.0,108.0,108.0,108.0,997,1.08,2,997,100.00
833GS2026,GS,13-Jan-2025,102.25,102.25,102.25,101.8,101.8,101.8,102.19,8,0.01,3,7,87.50
897GS2030,GS,13-Jan-2025,111.5,111.5,111.5,111.5,111.5,111.5,111.5,514,0.57,4,514,100.00
A2ZINFRA,BE,13-Jan-2025,22.63,22.25,22.4,21.49,21.49,21.49,21.59,234825,50.7,492,-,-
AAATECH,EQ,13-Jan-2025,98.93,95.0,100.94,90.35,90.35,94.33,97.17,44247,42.99,1785,15542,35.13
AADHARHFC,EQ,13-Jan-2025,422.95,421.4,429.15,398.3,403.95,405.7,414.08,613533,2540.54,29941,319668,52.10
