SYMBOL,SERIES,DATE1,PREV_CLOSE,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,LAST_PRICE,CLOSE_PRICE,AVG_PRICE,TTL_TRD_QNTY,TURNOVER_LACS,NO_OF_TRADES,DELIV_QTY,DELIV_PER
1018GS2026,GS,02-Apr-2025,105.59,105.59,105.72,105.01,105.01,105.01,105.71,1938,2.05,9,1937,99.95
20MICRONS,EQ,02-Apr-2025,206.81,207.0,209.59,201.01,208.0,207.32,207.07,73293,151.77,2723,40893,55.79
21STCENMGM,EQ,02-Apr-2025,67.9,69.2,69.2,66.55,69.0,69.0,67.99,4518,3.07,45,2526,55.91
360ONE,EQ,02-Apr-2025,888.15,889.95,897.6,872.55,888.0,890.55,888.58,310152,2755.96,19457,136770,44.10
3IINFOLTD,EQ,02-Apr-2025,21.83,21.85,22.6,21.56,22.56,22.55,22.13,572986,126.82,1989,249317,43.51
3MINDIA,EQ,02-Apr-2025,28231.6,28231.6,28825.0,28071.7,28531.0,28671.15,28593.42,1840,526.12,1312,723,39.29
3PLAND,EQ,02-Apr-2025,37.78,37.78,39.65,37.78,38.11,38.83,38.86,4381,1.7,93,3581,81.74
574GS2026,GS,02-Apr-2025,101.0,99.65,99.65,99.65,99.65,99.65,99.65,10,0.01,1,10,100.00
579GS2030,GS,02-Apr-2025,99.3,99.0,99.0,99.0,99.0,99.0,99.0,100,0.1,1,100,100.00
5PAISA,EQ,02-Apr-2025,372.15,372.05,372.05,361.2,366.9,367.1,365.88,27037,98.92,3006,12456,46.07
610GS2031,GS,02-Apr-2025,98.0,98.0,98.0,98.0,98.0,98.0,98.0,5448,5.34,1,5448,100.00
622GS2035,GS,02-Apr-2025,96.3,93.85,93.86,93.85,93.86,93.86,93.86,16,0.02,2,8,50.00
63MOONS,EQ,02-Apr-2025,812.65,812.5,837.35,804.5,814.7,812.15,823.01,211703,1742.33,5908,105422,49.80
654GS2032,GS,02-Apr-2025,101.6,100.0,102.1,100.0,102.0,102.0,102.07,47301,48.28,8,47001,99.37
662GS2051,GS,02-Apr-2025,93.34,94.09,94.09,94.09,94.09,94.09,94.09,100,0.09,1,100,100.00
664GS2027,GS,02-Apr-2025,101.15,101.25,102.3,101.25,102.3,102.3,101.94,400,0.41,3,400,100.00
667GS2035,GS,02-Apr-2025,103.89,109.08,109.08,109.0,109.0,109.0,109.04,8,0.01,8,8,100.00
675GS2029,GS,02-Apr-2025,101.0,101.2,101.2,101.0,101.0,101.0,101.1,200,0.2,2,100,50.00
695GS2061,GS,02-Apr-2025,102.04,99.75,99.75,99.75,99.75,99.75,99.75,1,0.0,1,1,100.00
699GS2026,GS,02-Apr-2025,103.03,103.25,103.5,103.25,103.5,103.5,103.47,1700,1.76,3,1700,100.00
699GS2051,GS,02-Apr-2025,102.0,102.0,102.08,102.0,102.07,102.07,102.0,2034,2.07,4,2014,99.02
702GS2027,GS,02-Apr-2025,103.07,103.05,103.15,103.05,103.15,103.12,103.08,21166,21.82,7,17166,81.10
702GS2031,GS,02-Apr-2025,103.0,103.0,103.5,103.0,103.5,103.5,103.07,5239,5.4,4,5239,100.00
704GS2029,GS,02-Apr-2025,103.35,103.15,103.4,103.15,103.4,103.4,103.22,7050,7.28,3,7050,100.00
706GS2028,GS,02-Apr-2025,104.73,104.75,105.49,104.75,104.9,104.9,104.91,5511,5.78,6,5511,100.00
709GS2054,GS,02-Apr-2025,103.5,102.5,103.2,102.5,102.87,103.19,102.76,12387,12.73,5,12387,100.00
709GS2074,GS,02-Apr-2025,104.15,104.0,104.0,104.0,104.0,104.0,104.0,103,0.11,9,103,100.00
710GS2029,GS,02-Apr-2025,104.6,105.14,105.87,105.14,105.3,105.3,105.3,157397,165.74,19,157397,100.00
717GS2030,GS,02-Apr-2025,105.25,105.25,105.5,105.25,105.5,105.5,105.46,6500,6.86,4,6500,100.00
718GS2033,GS,02-Apr-2025,104.6,104.5,105.5,104.5,105.5,105.5,105.48,78358,82.65,11,78157,99.74
718GS2037,GS,02-Apr-2025,105.0,106.59,106.59,104.9,105.57,105.57,105.47,32301,34.07,13,28500,88.23
71GS2034,GS,02-Apr-2025,105.0,105.0,105.0,105.0,105.0,105.0,105.0,200,0.21,2,200,100.00
725GS2063,GS,02-Apr-2025,106.2,106.2,107.4,105.76,107.35,107.31,107.25,136085,145.95,18,135986,99.93
726GS2032,GS,02-Apr-2025,104.72,105.0,105.0,105.0,105.0,105.0,105.0,2000,2.1,2,2000,100.00
732GS2030,GS,02-Apr-2025,104.5,104.85,104.85,104.85,104.85,104.85,104.85,100,0.1,1,100,100.00
733GS2026,GS,02-Apr-2025,103.31,103.31,103.75,103.31,103.75,103.75,103.75,46617,48.36,10,46617,100.00
734GS2064,GS,02-Apr-2025,108.45,108.44,108.45,108.44,108.45,108.44,108.45,3,0.0,3,2,66.67
736GS2052,GS,02-Apr-2025,106.48,105.05,105.05,105.05,105.05,105.05,105.05,10,0.01,1,10,100.00
737GS2028,GS,02-Apr-2025,105.0,104.35,104.5,104.35,104.5,104.5,104.43,200,0.21,2,200,100.00
738GS2027,GS,02-Apr-2025,103.98,104.19,104.35,104.1,104.2,104.26,104.24,250437,261.05,72,250431,100.00
73GS2053,GS,02-Apr-2025,106.25,106.0,106.4,106.0,106.4,106.39,106.23,292,0.31,5,182,62.33
741GS2036,GS,02-Apr-2025,107.01,107.5,108.36,107.5,107.75,107.75,107.56,6252,6.72,6,6242,99.84
746GS2073,GS,02-Apr-2025,109.8,109.5,109.8,108.3,109.5,109.5,109.3,16790,18.35,16,16790,100.00
74GS2062,GS,02-Apr-2025,109.75,109.49,109.5,106.76,109.5,109.3,109.34,52,0.06,4,26,50.00
754GS2036,GS,02-Apr-2025,109.05,109.2,109.7,109.05,109.7,109.69,109.49,905226,991.18,362,897364,99.13
759GS2026,GS,02-Apr-2025,102.5,102.6,102.6,102.6,102.6,102.6,102.6,1600,1.64,1,1600,100.00
762GS2039,GS,02-Apr-2025,107.0,106.45,106.45,106.45,106.45,106.45,106.45,829,0.88,1,829,100.00
763GS2059,GS,02-Apr-2025,107.5,108.0,108.0,108.0,108.0,108.0,108.0,47,0.05,1,47,100.00
817GS2044,GS,02-Apr-2025,111.45,116.3,116.3,116.3,116.3,116.3,116.3,11,0.01,1,11,100.00
824GS2027,GS,02-Apr-2025,104.03,104.1,104.25,104.0,104.0,104.0,104.02,1289,1.34,7,1289,100.00
833GS2026,GS,02-Apr-2025,103.5,105.0,105.0,105.0,105.0,105.0,105.0,100,0.11,1,100,100.00
883GS2041,GS,02-Apr-2025,117.01,117.01,117.01,117.0,117.0,117.0,117.0,25,0.03,2,25,100.00
92GS2030,GS,02-Apr-2025,112.25,116.0,116.0,111.5,114.0,111.55,112.93,41977,47.41,17,41973,99.99
A2ZINFRA,EQ,02-Apr-2025,14.21,14.67,14.74,13.86,14.39,14.35,14.16,780352,110.54,1007,695726,89.16
AAATECH,EQ,02-Apr-2025,75.18,78.5,78.5,75.65,77.0,77.63,77.39,26153,20.24,769,10742,41.07
AADHARHFC,EQ,02-Apr-2025,423.3,430.0,446.0,421.75,441.95,443.95,438.34,1133405,4968.13,28928,433362,38.24
AAKASH,EQ,02-Apr-2025,7.78,7.94,8.1,7.76,8.05,7.99,7.92,131108,10.39,637,72521,55.31
AAREYDRUGS,EQ,02-Apr-2025,36.86,38.01,40.54,38.01,40.54,40.54,39.73,97517,38.75,1058,62719,64.32
AARON,EQ,02-Apr-2025,342.2,346.2,349.05,333.0,338.0,338.4,338.87,4390,14.88,467,1880,42.82
AARTECH,BE,02-Apr-2025,51.32,52.77,52.77,49.75,52.33,52.14,51.25,15183,7.78,209,-,-
AARTIDRUGS,EQ,02-Apr-2025,343.1,346.55,346.55,336.1,342.1,342.5,341.34,199379,680.56,12076,110262,55.30
AARTIIND,EQ,02-Apr-2025,391.15,392.0,401.8,382.8,401.1,400.8,394.15,1021388,4025.76,16332,314994,30.84
AARTIPHARM,EQ,02-Apr-2025,753.55,756.95,767.75,742.8,753.95,752.8,758.16,277366,2102.87,19669,121877,43.94
AARTISURF,EQ,02-Apr-2025,417.9,415.55,433.45,409.25,433.0,431.25,425.83,13864,59.04,1066,7363,53.11
AARTISURF,P1,02-Apr-2025,196.0,195.0,195.0,195.0,195.0,195.0,195.0,5,0.01,1,5,100.00
AARVEEDEN,BE,02-Apr-2025,139.95,140.0,144.0,138.05,142.0,142.51,141.1,7253,10.23,70,-,-
AARVI,EQ,02-Apr-2025,101.88,101.88,107.65,101.8,104.0,103.64,103.07,6034,6.22,220,3484,57.74
AATMAJ,SM,02-Apr-2025,16.65,16.65,16.65,16.65,16.65,16.65,16.65,2000,0.33,1,2000,100.00
AAVAS,EQ,02-Apr-2025,2086.05,2080.0,2139.0,2067.25,2089.15,2085.0,2107.14,300215,6325.95,30552,131096,43.67
ABAN,BE,02-Apr-2025,38.75,40.68,40.68,39.3,39.5,39.49,40.26,190638,76.74,632,-,-
ABB,EQ,02-Apr-2025,5399.15,5425.2,5431.9,5211.1,5311.0,5313.15,5280.99,682715,36054.12,54774,339203,49.68
ABBOTINDIA,EQ,02-Apr-2025,30318.0,30305.2,30318.0,29401.0,29500.0,29540.9,29766.77,8629,2568.57,3542,3784,43.85
ABCAPITAL,EQ,02-Apr-2025,184.03,184.11,190.8,182.12,190.25,190.16,187.91,4221124,7931.8,29909,1299048,30.77
ABCOTS,SM,02-Apr-2025,464.5,475.0,475.0,452.5,452.5,452.5,464.76,2000,9.3,4,1000,50.00
ABDL,EQ,02-Apr-2025,305.75,306.0,316.5,302.05,311.5,314.1,311.05,439754,1367.84,9105,213939,48.65
ABFRL,EQ,02-Apr-2025,258.2,257.0,261.9,254.25,261.45,261.25,258.76,965591,2498.6,13243,336031,34.80
ABGSEC,EQ,02-Apr-2025,107.04,107.04,108.79,107.04,107.34,107.34,107.49,187,0.2,11,154,82.35
ABHAPOWER,ST,02-Apr-2025,28.75,29.85,30.15,29.0,30.15,30.15,29.83,24000,7.16,15,24000,100.00
