SYMBOL,SERIES,DATE1,PREV_CLOSE,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,LAST_PRICE,CLOSE_PRICE,AVG_PRICE,TTL_TRD_QNTY,TURNOVER_LACS,NO_OF_TRADES,DELIV_QTY,DELIV_PER
1018GS2026,GS,10-Jul-2024,115.0,115.0,115.0,114.55,114.55,114.55,114.76,1815,2.08,5,1815,100.00
20MICRONS,EQ,10-Jul-2024,229.02,230.45,235.0,212.41,220.8,220.0,221.12,420616,930.08,16224,155681,37.01
21STCENMGM,BE,10-Jul-2024,76.44,77.96,77.96,77.96,77.96,77.96,77.96,1382,1.08,18,-,-
360ONE,EQ,10-Jul-2024,996.85,997.65,1022.25,996.0,1007.0,1008.2,1007.63,732777,7383.7,35862,504542,68.85
3IINFOLTD,EQ,10-Jul-2024,39.37,39.54,39.55,37.6,38.59,38.52,38.43,1006877,386.96,7696,385137,38.25
3MINDIA,EQ,10-Jul-2024,40020.6,40000.0,40120.0,38801.05,39490.8,39347.3,39476.01,6583,2598.71,3603,2270,34.48
3PLAND,EQ,10-Jul-2024,37.73,37.1,38.15,36.02,36.67,36.79,36.75,14757,5.42,217,9458,64.09
522GS2025,GS,10-Jul-2024,98.15,98.7,98.7,98.7,98.7,98.7,98.7,850,0.84,1,850,100.00
563GS2026,GS,10-Jul-2024,98.59,98.71,99.22,98.71,99.22,99.22,98.71,703,0.69,2,703,100.00
574GS2026,GS,10-Jul-2024,97.47,98.07,98.07,98.07,98.07,98.07,98.07,1000,0.98,1,1000,100.00
577GS2030,GS,10-Jul-2024,95.0,95.33,95.33,95.33,95.33,95.33,95.33,500,0.48,1,500,100.00
579GS2030,GS,10-Jul-2024,93.45,93.75,93.75,93.75,93.75,93.75,93.75,200,0.19,1,200,100.00
5PAISA,EQ,10-Jul-2024,492.55,492.0,502.9,487.35,496.1,496.35,494.84,57135,282.73,6882,29541,51.70
610GS2031,GS,10-Jul-2024,94.96,96.65,96.65,96.65,96.65,96.65,96.65,990,0.96,1,990,100.00
63MOONS,EQ,10-Jul-2024,351.25,352.0,354.3,342.0,345.0,344.45,345.81,90825,314.08,4332,48619,53.53
654GS2032,GS,10-Jul-2024,99.87,99.85,100.2,99.85,100.2,100.2,100.1,1001,1.0,3,501,50.05
667GS2035,GS,10-Jul-2024,98.11,96.35,96.7,96.35,96.7,96.7,96.53,520,0.5,2,260,50.00
667GS2050,GS,10-Jul-2024,95.7,96.0,96.0,96.0,96.0,96.0,96.0,540,0.52,1,540,100.00
676GS2061,GS,10-Jul-2024,97.5,95.75,95.75,95.75,95.75,95.75,95.75,10,0.01,1,10,100.00
689GS2025,GS,10-Jul-2024,103.25,103.25,103.25,103.25,103.25,103.25,103.25,21,0.02,1,21,100.00
68GS2060,GS,10-Jul-2024,96.07,97.89,97.89,97.89,97.89,97.89,97.89,631,0.62,4,631,100.00
