SYMBOL,SERIES,DATE1,PREV_CLOSE,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,LAST_PRICE,CLOSE_PRICE,AVG_PRICE,TTL_TRD_QNTY,TURNOVER_LACS,NO_OF_TRADES,DELIV_QTY,DELIV_PER
1018GS2026,GS,16-Dec-2024,112.0,112.5,112.5,112.5,112.5,112.5,112.5,1888,2.12,3,1888,100.00
20MICRONS,BE,16-Dec-2024,254.51,254.0,254.0,245.5,247.0,246.77,248.05,47261,117.23,749,-,-
21STCENMGM,BE,16-Dec-2024,92.87,91.01,93.01,91.01,92.0,91.06,91.35,16288,14.88,188,-,-
360ONE,EQ,16-Dec-2024,1186.6,1186.8,1245.0,1184.6,1239.95,1242.4,1226.74,951845,11676.68,51197,493472,51.84
3IINFOLTD,EQ,16-Dec-2024,32.69,32.66,33.19,32.06,32.07,32.25,32.48,797484,259.02,5062,369661,46.35
3MINDIA,EQ,16-Dec-2024,31602.2,31602.2,31661.85,31265.75,31518.0,31494.35,31460.59,3936,1238.29,2359,2239,56.89
3PLAND,EQ,16-Dec-2024,64.6,66.26,71.06,66.26,71.06,71.06,70.21,397807,279.31,3940,197438,49.63
515GS2025,GS,16-Dec-2024,99.0,99.0,99.0,99.0,99.0,99.0,99.0,300,0.3,1,300,100.00
563GS2026,GS,16-Dec-2024,102.55,98.79,98.79,98.73,98.73,98.73,98.76,20,0.02,2,10,50.00
574GS2026,GS,16-Dec-2024,97.8,97.48,97.48,97.48,97.48,97.48,97.48,7,0.01,1,7,100.00
579GS2030,GS,16-Dec-2024,95.37,95.01,95.01,93.29,93.29,93.29,94.15,20,0.02,2,10,50.00
5PAISA,EQ,16-Dec-2024,494.0,500.5,501.85,493.0,494.5,494.25,497.13,21123,105.01,1725,8691,41.14
622GS2035,GS,16-Dec-2024,95.05,99.47,99.47,99.47,99.47,99.47,99.47,1,0.0,1,1,100.00
63MOONS,EQ,16-Dec-2024,852.9,895.5,895.5,895.5,895.5,895.5,895.5,67865,607.73,567,67865,100.00
654GS2032,GS,16-Dec-2024,101.5,101.8,101.8,101.5,101.5,101.5,101.78,29,0.03,5,25,86.21
664GS2027,GS,16-Dec-2024,99.06,99.05,100.3,99.05,100.3,100.3,100.19,2200,2.2,2,2000,90.91
664GS2035,GS,16-Dec-2024,98.15,98.2,98.2,98.2,98.2,98.2,98.2,2869,2.82,1,2869,100.00
667GS2035,GS,16-Dec-2024,100.0,100.0,100.48,100.0,100.48,100.48,100.03,12416,12.42,44,12416,100.00
676GS2061,GS,16-Dec-2024,97.5,98.8,98.8,98.8,98.8,98.8,98.8,440,0.43,3,440,100.00
679GS2034,GS,16-Dec-2024,99.9,99.9,100.05,99.9,100.05,100.05,99.91,1500,1.5,2,1500,100.00
689GS2025,GS,16-Dec-2024,102.37,101.75,102.7,101.75,102.35,102.35,102.44,252,0.26,4,201,79.76
695GS2061,GS,16-Dec-2024,101.0,98.48,99.95,98.48,99.95,99.95,99.95,501,0.5,2,501,100.00
697GR2034,GS,16-Dec-2024,101.86,96.81,96.81,96.81,96.81,96.81,96.81,890,0.86,1,890,100.00
699GS2026,GS,16-Dec-2024,101.0,101.25,101.3,101.15,101.21,101.21,101.28,12499,12.66,6,12099,96.80
699GS2051,GS,16-Dec-2024,100.98,100.98,100.98,98.22,100.3,100.3,100.34,1493,1.5,18,1493,100.00
702GS2027,GS,16-Dec-2024,100.47,101.0,101.4,100.4,101.2,101.19,101.07,14185,14.34,19,12612,88.91
702GS2031,GS,16-Dec-2024,104.0,100.0,105.11,100.0,102.18,102.18,100.06,20601,20.61,24,20601,100.00
704GS2029,GS,16-Dec-2024,101.92,101.95,101.95,101.94,101.94,101.94,101.94,4100,4.18,3,4100,100.00
706GS2028,GS,16-Dec-2024,102.47,102.25,102.45,102.0,102.45,102.45,102.2,2500,2.55,4,2500,100.00
709GS2054,GS,16-Dec-2024,103.1,103.1,103.25,103.1,103.25,103.25,103.17,199,0.21,2,199,100.00
709GS2074,GS,16-Dec-2024,102.49,102.0,102.0,102.0,102.0,102.0,102.0,100,0.1,2,100,100.00
710GS2029,GS,16-Dec-2024,103.45,101.26,102.75,101.26,102.75,102.75,102.44,3316,3.4,10,2916,87.94
716GS2050,GS,16-Dec-2024,102.99,102.5,102.5,102.5,102.5,102.5,102.5,966,0.99,1,966,100.00
717GS2030,GS,16-Dec-2024,102.58,101.65,102.7,101.65,102.11,102.11,102.1,1150,1.17,4,1150,100.00
718GS2037,GS,16-Dec-2024,105.07,105.02,105.65,105.02,105.65,105.65,105.31,9500,10.0,6,9500,100.00
719GS2060,GS,16-Dec-2024,104.15,101.55,104.15,101.55,104.15,104.15,104.03,42,0.04,4,42,100.00
71GS2034,GS,16-Dec-2024,103.49,103.49,103.49,102.5,102.5,102.99,103.04,11,0.01,3,6,54.55
725GS2063,GS,16-Dec-2024,103.35,103.45,103.5,103.0,103.02,103.13,103.2,31640,32.65,18,31640,100.00
726GS2033,GS,16-Dec-2024,104.5,104.5,104.5,104.5,104.5,104.5,104.5,3100,3.24,1,3100,100.00
732GS2030,GS,16-Dec-2024,103.48,102.8,102.81,102.8,102.81,102.81,102.81,697,0.72,7,697,100.00
733GS2026,GS,16-Dec-2024,101.5,101.5,102.12,101.5,102.12,102.12,101.5,2190,2.22,6,1691,77.21
734GS2064,GS,16-Dec-2024,105.5,106.0,106.0,105.0,105.8,105.8,105.01,12854,13.5,12,12853,99.99
737GS2028,GS,16-Dec-2024,102.71,102.76,102.8,102.76,102.76,102.76,102.77,1975,2.03,6,1975,100.00
738GS2027,GS,16-Dec-2024,105.02,105.05,105.24,105.0,105.24,105.15,105.1,1089686,1145.28,63,1089682,100.00
