SYMBOL,SERIES,DATE1,PREV_CLOSE,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,LAST_PRICE,CLOSE_PRICE,AVG_PRICE,TTL_TRD_QNTY,TURNOVER_LACS,NO_OF_TRADES,DELIV_QTY,DELIV_PER
1018GS2026,GS,02-May-2025,106.8,106.79,106.95,106.79,106.9,106.9,106.87,3321,3.55,8,3321,100.00
20MICRONS,EQ,02-May-2025,210.52,212.2,217.8,207.0,208.0,208.52,209.84,60379,126.7,2711,30394,50.34
21STCENMGM,EQ,02-May-2025,73.42,71.95,73.42,71.95,72.1,72.1,72.57,1164,0.84,52,1154,99.14
360ONE,EQ,02-May-2025,986.05,985.55,988.25,943.1,949.0,946.85,956.1,493439,4717.79,33396,244636,49.58
3IINFOLTD,EQ,02-May-2025,23.13,23.13,24.8,22.61,23.49,23.28,23.83,582786,138.87,2235,154818,26.57
3MINDIA,EQ,02-May-2025,30110.0,30400.0,30400.0,29500.0,29720.0,29755.0,30005.92,2860,858.17,1689,1567,54.79
3PLAND,EQ,02-May-2025,41.83,41.83,46.0,40.81,44.01,44.32,43.54,19952,8.69,182,16555,82.97
515GS2025,GS,02-May-2025,101.2,101.2,101.2,101.2,101.2,101.2,101.2,500,0.51,2,500,100.00
563GS2026,GS,02-May-2025,100.0,99.13,99.95,99.13,99.7,99.7,99.14,103,0.1,3,103,100.00
574GS2026,GS,02-May-2025,101.28,101.11,101.11,101.11,101.11,101.11,101.11,40,0.04,1,40,100.00
577GS2030,GS,02-May-2025,96.84,96.84,96.9,96.84,96.9,96.9,96.87,1000,0.97,2,500,50.00
5PAISA,EQ,02-May-2025,371.45,371.45,376.0,362.35,366.7,364.7,368.66,29366,108.26,3402,10901,37.12
63MOONS,EQ,02-May-2025,644.9,654.8,677.1,641.55,653.0,649.75,660.97,166402,1099.87,5248,67550,40.59
654GS2032,GS,02-May-2025,103.0,103.0,103.0,102.4,102.83,102.83,102.67,54429,55.88,12,54429,100.00
664GS2035,GS,02-May-2025,101.05,103.55,103.55,103.55,103.55,103.55,103.55,2,0.0,2,2,100.00
675GS2029,GS,02-May-2025,105.08,105.0,105.0,105.0,105.0,105.0,105.0,1,0.0,1,1,100.00
676GS2061,GS,02-May-2025,102.5,101.7,101.7,101.7,101.7,101.7,101.7,250,0.25,1,250,100.00
695GS2061,GS,02-May-2025,105.0,105.95,106.0,105.95,106.0,106.0,105.97,3,0.0,2,3,100.00
699GS2051,GS,02-May-2025,103.99,103.99,103.99,103.8,103.8,103.8,103.8,500,0.52,2,500,100.00
702GS2027,GS,02-May-2025,103.72,103.5,103.5,102.0,102.0,102.0,102.32,4722,4.83,3,4722,100.00
702GS2031,GS,02-May-2025,105.0,105.06,105.06,105.06,105.06,105.06,105.06,3800,3.99,1,3800,100.00
704GS2029,GS,02-May-2025,105.2,105.2,105.2,105.2,105.2,105.2,105.2,700,0.74,3,700,100.00
706GS2028,GS,02-May-2025,102.55,103.0,103.15,102.9,103.15,103.15,103.06,7700,7.94,6,7700,100.00
709GS2054,GS,02-May-2025,105.7,106.5,106.5,104.15,105.35,105.35,105.74,6000,6.34,16,2100,35.00
709GS2074,GS,02-May-2025,106.7,105.37,107.99,105.37,106.9,106.9,106.13,50200,53.27,8,50100,99.80
710GS2029,GS,02-May-2025,103.9,103.05,105.0,103.05,103.72,103.78,103.7,32503,33.71,22,30400,93.53
717GS2030,GS,02-May-2025,104.36,104.25,104.25,104.25,104.25,104.25,104.25,801,0.84,4,801,100.00
718GS2033,GS,02-May-2025,107.0,106.0,107.2,105.95,107.2,107.2,106.05,326900,346.69,5,301900,92.35
718GS2037,GS,02-May-2025,108.29,108.65,108.65,108.2,108.5,108.5,108.49,85210,92.45,12,85209,100.00
71GS2034,GS,02-May-2025,103.0,105.75,105.75,105.6,105.6,105.6,105.75,303,0.32,4,303,100.00
725GR2028,GS,02-May-2025,100.0,100.0,100.0,100.0,100.0,100.0,100.0,1,0.0,1,1,100.00
725GS2063,GS,02-May-2025,109.32,109.5,109.65,108.8,109.0,109.0,109.17,29995,32.75,13,29995,100.00
726GS2029,GS,02-May-2025,107.05,107.05,107.05,107.05,107.05,107.05,107.05,20,0.02,2,20,100.00
726GS2033,GS,02-May-2025,106.5,106.11,106.11,106.11,106.11,106.11,106.11,1,0.0,1,1,100.00
727GS2026,GS,02-May-2025,104.5,104.5,104.5,104.5,104.5,104.5,104.5,1,0.0,1,1,100.00
732GS2030,GS,02-May-2025,106.75,106.75,106.75,106.75,106.75,106.75,106.75,600,0.64,3,600,100.00
733GS2026,GS,02-May-2025,101.69,100.86,101.9,100.86,101.5,101.56,101.29,7900,8.0,10,7900,100.00
734GS2064,GS,02-May-2025,107.66,107.99,108.1,107.66,108.1,108.1,107.93,102184,110.29,23,102184,100.00
737GS2028,GS,02-May-2025,103.35,103.35,104.36,103.35,104.15,104.23,104.23,2369,2.47,8,2369,100.00
