VWAP,change,high,lastPrice,lastUpdatedTime,low,marketType,pChange,quantityTraded,series,symbol,totalTradedVolume,index_name
3270.01,72.8,3327,3294.6,30-Jul-2026 16:00:29,3197.5,N,2.26,15866023119.8,EQ,M&M,4851980,NIFTY 50
415.09,7.35,418.3,417.4,30-Jul-2026 16:00:29,410.1,N,1.79,9640653700.86,EQ,COALINDIA,23225454,NIFTY 50
7847.64,130,7930,7909,30-Jul-2026 16:00:29,7730,N,1.67,11742478665.48,EQ,EICHERMOT,1496307,NIFTY 50
13998.77,232,14250,14180,30-Jul-2026 16:00:29,13825,N,1.66,8763230020,EQ,MARUTI,626000,NIFTY 50
332.28,5.1,335,334.9,30-Jul-2026 16:00:29,328.05,N,1.55,2019797208,EQ,TMPV,6078600,NIFTY 50
188.15,2.8,191.34,186.41,30-Jul-2026 16:00:29,183.4,N,1.52,10162972674.2,EQ,WIPRO,54015268,NIFTY 50
242.45,2.99,244.39,241.3,30-Jul-2026 16:00:29,239.06,N,1.25,2768624559.35,EQ,ONGC,11419363,NIFTY 50
1125.96,12.6,1135.9,1124,30-Jul-2026 16:00:29,1110.3,N,1.13,1813574764.32,EQ,MAXHEALTH,1610692,NIFTY 50
1290.41,13.5,1297,1289.4,30-Jul-2026 16:00:29,1275.3,N,1.06,15689386754.91,EQ,RELIANCE,12158451,NIFTY 50
1674.07,17.2,1686.6,1661.4,30-Jul-2026 16:00:29,1638.1,N,1.05,6976926117.01,EQ,TECHM,4167643,NIFTY 50
1520.95,15.7,1532.6,1519,30-Jul-2026 16:00:29,1497,N,1.04,5624568919.85,EQ,NESTLEIND,3698063,NIFTY 50
1020.37,10.3,1028.3,1024,30-Jul-2026 16:00:29,1007.6,N,1.02,6986940719.46,EQ,SBIN,6847458,NIFTY 50
11447.53,107,11525,11445,30-Jul-2026 16:00:29,11305.5,N,0.94,3383889868,EQ,BAJAJ-AUTO,295600,NIFTY 50
285.31,2.5,287.1,285.35,30-Jul-2026 16:00:29,283,N,0.88,2254974118.83,EQ,POWERGRID,7903593,NIFTY 50
3037.3,25.5,3060.9,3050,30-Jul-2026 16:00:29,2994.6,N,0.84,3882677783.6,EQ,ADANIENT,1278332,NIFTY 50
11807.1,92,11861,11850,30-Jul-2026 16:00:29,11730,N,0.78,3440801467.8,EQ,ULTRACEMCO,291418,NIFTY 50
2007.16,15.1,2017.3,2005,30-Jul-2026 16:00:29,1988,N,0.76,4464453730.24,EQ,SUNPHARMA,2224264,NIFTY 50
967.07,7.05,973.05,969.5,30-Jul-2026 16:00:29,960.6,N,0.73,4118969687.82,EQ,HINDALCO,4259226,NIFTY 50
750.92,5.2,757.9,753.4,30-Jul-2026 16:00:29,745.5,N,0.70,26916270840.64,EQ,HDFCBANK,35844392,NIFTY 50
1360.09,7.2,1369.9,1351.5,30-Jul-2026 16:00:29,1345.6,N,0.54,5097507152.71,EQ,HCLTECH,3747919,NIFTY 50
344.89,1.65,347.65,345.15,30-Jul-2026 16:00:29,341.85,N,0.48,3429504765.96,EQ,NTPC,9943764,NIFTY 50
1048.81,3.6,1068,1058,30-Jul-2026 16:00:29,1035.1,N,0.34,10348150988.84,EQ,BAJFINANCE,9866564,NIFTY 50
