VWAP,change,high,lastPrice,lastUpdatedTime,low,marketType,pChange,quantityTraded,series,symbol,totalTradedVolume,index_name
1123.5,87.7,1151.5,1141.2,31-Jul-2026 16:00:29,1083.6,N,8.32,45855191865,EQ,BAJFINANCE,40814590,NIFTY 50
2002.52,121.6,2036.6,2031,31-Jul-2026 16:00:29,1930,N,6.37,7473176352.72,EQ,BAJAJFINSV,3731886,NIFTY 50
253.24,9.15,257.06,256.1,31-Jul-2026 16:00:29,247,N,3.71,10849005964.68,EQ,JIOFIN,42840807,NIFTY 50
3390.98,109.3,3457,3393,31-Jul-2026 16:00:29,3243.3,N,3.33,20793058705.54,EQ,M&M,6131873,NIFTY 50
1045.36,19,1054.6,1046.2,31-Jul-2026 16:00:29,1029.1,N,1.85,6604817595.28,EQ,SHRIRAMFIN,6318223,NIFTY 50
338.32,5.9,341.95,340.1,31-Jul-2026 16:00:29,334.5,N,1.77,2885011282.16,EQ,TMPV,8527463,NIFTY 50
1690.88,27.8,1708.1,1691.9,31-Jul-2026 16:00:29,1650,N,1.67,7953300948.48,EQ,ADANIPORTS,4703646,NIFTY 50
189.26,3.07,191.84,189.99,31-Jul-2026 16:00:29,186.31,N,1.64,6482076267.84,EQ,TATASTEEL,34249584,NIFTY 50
546.53,5.5,550.9,550.9,31-Jul-2026 16:00:29,544.05,N,1.01,6251470288.28,EQ,HDFCLIFE,11438476,NIFTY 50
1303.09,12.1,1309.7,1305,31-Jul-2026 16:00:29,1293.6,N,0.94,11239146037.64,EQ,RELIANCE,8624996,NIFTY 50
11518.83,87,11590,11519,31-Jul-2026 16:00:29,11329.5,N,0.76,2469406775.4,EQ,BAJAJ-AUTO,214380,NIFTY 50
387.97,2.9,390.6,387.8,31-Jul-2026 16:00:29,385,N,0.75,6639937007.11,EQ,BEL,17114563,NIFTY 50
4870.13,35,4886,4885,31-Jul-2026 16:00:29,4820.9,N,0.72,4886269610.82,EQ,TITAN,1003314,NIFTY 50
1882.61,13,1898.9,1890.5,31-Jul-2026 16:00:29,1870.6,N,0.69,1362731013.72,EQ,SBILIFE,723852,NIFTY 50
413.4,2.7,415.1,414.4,31-Jul-2026 16:00:29,410.15,N,0.66,2454824595.6,EQ,COALINDIA,5938134,NIFTY 50
1966.57,11.2,1976.4,1968,31-Jul-2026 16:00:29,1947.4,N,0.57,12840492659.45,EQ,BHARTIARTL,6529385,NIFTY 50
346.26,1.75,348.25,346.6,31-Jul-2026 16:00:29,343.55,N,0.51,2949830144.94,EQ,NTPC,8519119,NIFTY 50
979.59,4.1,988,974.5,31-Jul-2026 16:00:29,971.05,N,0.42,5465461752.24,EQ,HINDALCO,5579336,NIFTY 50
1472.93,5.6,1478.8,1472,31-Jul-2026 16:00:29,1462.3,N,0.38,1801938374.1,EQ,CIPLA,1223370,NIFTY 50
14232.54,52,14348,14240,31-Jul-2026 16:00:29,14124,N,0.37,7620343869.18,EQ,MARUTI,535417,NIFTY 50
11919.96,37,12009,11884,31-Jul-2026 16:00:29,11799,N,0.31,4654398701.16,EQ,ULTRACEMCO,390471,NIFTY 50
241.16,0.71,242.96,242.3,31-Jul-2026 16:00:29,238.17,N,0.29,2428657005.64,EQ,ONGC,10070729,NIFTY 50
1027.65,2.3,1034.3,1027.6,31-Jul-2026 16:00:29,1023.5,N,0.22,11223394180.05,EQ,SBIN,10921417,NIFTY 50
1148.85,0.7,1154.3,1145.5,31-Jul-2026 16:00:29,1141.7,N,0.06,1247468432.85,EQ,DRREDDY,1085841,NIFTY 50
