VWAP,change,high,lastPrice,lastUpdatedTime,low,marketType,pChange,quantityTraded,series,symbol,totalTradedVolume,index_name
3278.1,113,3349.6,3323,07-Aug-2026 16:00:25,3183,N,3.52,3511549891.5,EQ,GRASIM,1071215,NIFTY 50
2435.68,79.7,2457.7,2452.7,07-Aug-2026 16:00:25,2375,N,3.36,11077421490.72,EQ,TCS,4547979,NIFTY 50
1040.19,32.6,1059.6,1059.6,07-Aug-2026 16:00:25,1017,N,3.17,9657900981.93,EQ,HINDALCO,9284747,NIFTY 50
3475.5,96,3504.9,3502,07-Aug-2026 16:00:25,3402.1,N,2.82,11466498193.5,EQ,M&M,3299237,NIFTY 50
1353.94,21.6,1369,1356.6,07-Aug-2026 16:00:25,1328,N,1.62,2336380527.04,EQ,HCLTECH,1725616,NIFTY 50
1103.7,12.2,1124.5,1097.2,07-Aug-2026 16:00:25,1075.7,N,1.12,32460503501.4,EQ,SBIN,29410622,NIFTY 50
1175.22,10.1,1183,1175.1,07-Aug-2026 16:00:25,1155.6,N,0.87,8909824660.2,EQ,INFY,7581410,NIFTY 50
2094.15,16.5,2099.4,2096,07-Aug-2026 16:00:25,2077.2,N,0.79,2208626709.75,EQ,HINDUNILVR,1054665,NIFTY 50
187.18,1.41,188.37,187.53,07-Aug-2026 16:00:25,185.65,N,0.76,1464328232.36,EQ,WIPRO,7823102,NIFTY 50
1329.08,9.8,1337,1334.8,07-Aug-2026 16:00:25,1316.6,N,0.74,13138803753.04,EQ,RELIANCE,9885638,NIFTY 50
13968.44,97,14038,14037,07-Aug-2026 16:00:25,13811,N,0.70,4527227277.76,EQ,MARUTI,324104,NIFTY 50
8011.22,52.5,8067.5,8020,07-Aug-2026 16:00:25,7920,N,0.66,2719136247.52,EQ,EICHERMOT,339416,NIFTY 50
1952.38,11.9,1961,1959.9,07-Aug-2026 16:00:25,1938.3,N,0.61,5895945504.88,EQ,BHARTIARTL,3019876,NIFTY 50
346.21,1.65,349.8,347,07-Aug-2026 16:00:25,343.65,N,0.48,1479713657.35,EQ,TMPV,4274035,NIFTY 50
401.06,1.8,403,401,07-Aug-2026 16:00:25,398.35,N,0.45,4330673152.08,EQ,BEL,10798068,NIFTY 50
239.13,1.05,241.69,238.85,07-Aug-2026 16:00:25,237.05,N,0.44,2409968879.1,EQ,ONGC,10078070,NIFTY 50
11674.55,42,11730,11662,07-Aug-2026 16:00:25,11574,N,0.36,2439607364.4,EQ,BAJAJ-AUTO,208968,NIFTY 50
1543.3,5,1553,1540,07-Aug-2026 16:00:25,1520,N,0.33,2346836121.3,EQ,NESTLEIND,1520661,NIFTY 50
270.95,0.85,272.85,271.6,07-Aug-2026 16:00:25,268.35,N,0.31,2112109169.05,EQ,POWERGRID,7795199,NIFTY 50
5334.54,14.5,5367.5,5333,07-Aug-2026 16:00:25,5281,N,0.27,2306030954.82,EQ,INDIGO,432283,NIFTY 50
12025.68,30,12105,12105,07-Aug-2026 16:00:25,11970,N,0.25,2060624319.36,EQ,ULTRACEMCO,171352,NIFTY 50
1654.01,2.8,1681.5,1635,07-Aug-2026 16:00:25,1634.3,N,0.17,10071448831.1,EQ,TECHM,6089110,NIFTY 50
1167.17,1,1172,1172,07-Aug-2026 16:00:25,1162.1,N,0.09,1251717460.46,EQ,DRREDDY,1072438,NIFTY 50
285.09,0.2,286.1,286.1,07-Aug-2026 16:00:25,284.4,N,0.07,1747271280.69,EQ,ITC,6128841,NIFTY 50
413.36,-0.35,415.25,415.25,07-Aug-2026 16:00:25,412.5,N,-0.08,1444181873.68,EQ,COALINDIA,3493763,NIFTY 50
1687.39,-1.5,1702.3,1693.5,07-Aug-2026 16:00:25,1676.7,N,-0.09,4028456324.71,EQ,ADANIPORTS,2387389,NIFTY 50
