VWAP,change,high,lastPrice,lastUpdatedTime,low,marketType,pChange,quantityTraded,series,symbol,totalTradedVolume,index_name
1841.32,52.3,1864.3,1859,23-Jul-2026 16:00:29,1800,N,2.89,1679421939,EQ,SBILIFE,912075,NIFTY 50
11231.25,280.5,11331,11279,23-Jul-2026 16:00:29,10967,N,2.55,11518264593.75,EQ,BAJAJ-AUTO,1025555,NIFTY 50
3228.35,54.7,3250,3230,23-Jul-2026 16:00:29,3156,N,1.72,8734917539.85,EQ,M&M,2705691,NIFTY 50
2230.94,36.7,2250,2245,23-Jul-2026 16:00:29,2193.6,N,1.66,5585245296.66,EQ,TCS,2503539,NIFTY 50
1103.63,15.2,1111,1110.1,23-Jul-2026 16:00:29,1091.1,N,1.39,2169226702.94,EQ,TATACONSUM,1965538,NIFTY 50
7715.73,86,7789,7718,23-Jul-2026 16:00:29,7608,N,1.13,3326528969.28,EQ,EICHERMOT,431136,NIFTY 50
290.06,2.7,296.15,287.1,23-Jul-2026 16:00:29,282.7,N,0.95,18776978988.6,EQ,ETERNAL,64734810,NIFTY 50
1890.41,14.9,1899.8,1891.3,23-Jul-2026 16:00:29,1862.3,N,0.79,2349617054.74,EQ,BAJAJFINSV,1242914,NIFTY 50
956.48,6,964,956,23-Jul-2026 16:00:29,947.55,N,0.63,4516792199.36,EQ,HINDALCO,4722307,NIFTY 50
1242.21,7.7,1248.8,1245,23-Jul-2026 16:00:29,1228.8,N,0.62,2333461671.96,EQ,HCLTECH,1878476,NIFTY 50
383.12,1.85,386.1,383,23-Jul-2026 16:00:29,378.85,N,0.49,4873495583.52,EQ,KOTAKBANK,12720546,NIFTY 50
1944.74,8,1958.5,1951,23-Jul-2026 16:00:29,1926.8,N,0.41,4000890265.12,EQ,SUNPHARMA,2057288,NIFTY 50
1555.14,5.7,1567.6,1566.3,23-Jul-2026 16:00:29,1539,N,0.37,3770987449.56,EQ,TECHM,2424854,NIFTY 50
11898.1,39,11968,11932,23-Jul-2026 16:00:29,11760,N,0.33,4939341539.7,EQ,ULTRACEMCO,415137,NIFTY 50
174.56,0.56,175.56,175,23-Jul-2026 16:00:29,173.31,N,0.32,1580798776.8,EQ,WIPRO,9055905,NIFTY 50
