VWAP,change,high,lastPrice,lastUpdatedTime,low,marketType,pChange,quantityTraded,series,symbol,totalTradedVolume,index_name
3038.97,111.4,3110,3110,25-Aug-2026 16:00:29,2962.5,N,3.72,6156685790.64,EQ,ADANIENT,2025912,NIFTY 50
995.99,25.5,1016,1016,25-Aug-2026 16:00:29,980.3,N,2.57,1882385244.36,EQ,MAXHEALTH,1889964,NIFTY 50
8741.93,187,8889,8889,25-Aug-2026 16:00:29,8640,N,2.15,2245093720.67,EQ,APOLLOHOSP,256819,NIFTY 50
5137.87,103,5227.5,5218,25-Aug-2026 16:00:29,5080.5,N,2.01,1712364727.21,EQ,INDIGO,333283,NIFTY 50
1684.8,30.6,1702.7,1702.7,25-Aug-2026 16:00:29,1671,N,1.83,2191151476.8,EQ,ADANIPORTS,1300541,NIFTY 50
1125.59,19.5,1138.5,1138.5,25-Aug-2026 16:00:29,1112,N,1.74,2747095818.97,EQ,SHRIRAMFIN,2440583,NIFTY 50
1126.96,14,1144,1144,25-Aug-2026 16:00:29,1119.9,N,1.24,9152309249.52,EQ,INFY,8121237,NIFTY 50
329.22,3.85,331,331,25-Aug-2026 16:00:29,325.5,N,1.18,9567793615.32,EQ,ETERNAL,29062006,NIFTY 50
11807.85,127,11927,11927,25-Aug-2026 16:00:29,11722,N,1.08,1880659885.2,EQ,BAJAJ-AUTO,159272,NIFTY 50
409.23,4.25,413.25,413.25,25-Aug-2026 16:00:29,405.95,N,1.04,3850894813.77,EQ,BEL,9410099,NIFTY 50
1575.62,15.9,1599.9,1599.9,25-Aug-2026 16:00:29,1562,N,1.00,2179758400.98,EQ,TECHM,1383429,NIFTY 50
1078.38,10.4,1087.4,1087.4,25-Aug-2026 16:00:29,1066.3,N,0.97,2987650711.62,EQ,BAJFINANCE,2770499,NIFTY 50
5086.99,45.8,5124.8,5124.8,25-Aug-2026 16:00:29,5052.7,N,0.90,1767805329.85,EQ,TITAN,347515,NIFTY 50
2920.89,25,2938.9,2930,25-Aug-2026 16:00:29,2893.8,N,0.86,1811541819.78,EQ,TRENT,620202,NIFTY 50
3417.23,28.9,3443,3443,25-Aug-2026 16:00:29,3396.8,N,0.85,3683849119.06,EQ,M&M,1078022,NIFTY 50
