VWAP,change,high,lastPrice,lastUpdatedTime,low,marketType,pChange,quantityTraded,series,symbol,totalTradedVolume,index_name
1947.64,64.8,1984.8,1984.8,31-Aug-2026 16:00:28,1905,N,3.38,4700085748.44,EQ,SUNPHARMA,2413221,NIFTY 50
1461.79,41.9,1496.5,1496.5,31-Aug-2026 16:00:28,1427.6,N,2.88,3391896585.88,EQ,NESTLEIND,2320372,NIFTY 50
1270.51,35,1300,1300,31-Aug-2026 16:00:28,1251.2,N,2.77,7742068671.7,EQ,AXISBANK,6093670,NIFTY 50
1018.86,28,1042.1,1042.1,31-Aug-2026 16:00:28,1001.7,N,2.76,1716953325.06,EQ,MAXHEALTH,1685171,NIFTY 50
3318.27,81,3371,3371,31-Aug-2026 16:00:28,3250,N,2.46,3381662230.08,EQ,GRASIM,1019104,NIFTY 50
2355.42,57.3,2399.3,2399.3,31-Aug-2026 16:00:28,2306.2,N,2.45,6844487785.32,EQ,TCS,2905846,NIFTY 50
1435.84,31.2,1454,1454,31-Aug-2026 16:00:28,1419,N,2.19,22013863820.48,EQ,ICICIBANK,15331697,NIFTY 50
1081.22,23,1109.9,1109.9,31-Aug-2026 16:00:28,1060.1,N,2.12,6335779448.46,EQ,SHRIRAMFIN,5859843,NIFTY 50
180.81,3.55,184.5,184.5,31-Aug-2026 16:00:28,176.17,N,1.96,3013481979.27,EQ,WIPRO,16666567,NIFTY 50
12013.1,220,12130,12130,31-Aug-2026 16:00:28,11877,N,1.85,4271389849.1,EQ,BAJAJ-AUTO,355561,NIFTY 50
2603.96,44.9,2653.6,2653.6,31-Aug-2026 16:00:28,2561.1,N,1.72,3596532264.88,EQ,ASIANPAINT,1381178,NIFTY 50
5131.72,68,5234,5234,31-Aug-2026 16:00:28,5056.5,N,1.32,2872726592.56,EQ,INDIGO,559798,NIFTY 50
13410.78,171,13547,13547,31-Aug-2026 16:00:28,13268,N,1.28,5942732352.18,EQ,MARUTI,443131,NIFTY 50
239.54,2.95,241.35,241.35,31-Aug-2026 16:00:28,235.5,N,1.24,5271756077.28,EQ,JIOFIN,22007832,NIFTY 50
1046.67,12.5,1060,1060,31-Aug-2026 16:00:28,1034.5,N,1.19,5378556622.44,EQ,SBIN,5138732,NIFTY 50
1995.75,19,2021,2021,31-Aug-2026 16:00:28,1968,N,0.95,1446216246,EQ,BAJAJFINSV,724648,NIFTY 50
8859.88,60,8902,8898.5,31-Aug-2026 16:00:28,8813,N,0.68,3590147414.32,EQ,APOLLOHOSP,405214,NIFTY 50
411,2.55,414.45,414.45,31-Aug-2026 16:00:28,406.3,N,0.62,5176900104,EQ,BEL,12595864,NIFTY 50
401.97,0.75,405.6,401.75,31-Aug-2026 16:00:28,399.65,N,0.19,3146431430.16,EQ,COALINDIA,7827528,NIFTY 50
326.94,0.1,332.95,328.1,31-Aug-2026 16:00:28,315.8,N,0.03,88977349378.68,EQ,ETERNAL,272151922,NIFTY 50
4013.9,-0.9,4044.9,4044.9,31-Aug-2026 16:00:28,3976,N,-0.02,6234273076.9,EQ,LT,1553171,NIFTY 50
232.76,-0.45,234.95,231.8,31-Aug-2026 16:00:28,231.7,N,-0.19,2730892777.8,EQ,ONGC,11732655,NIFTY 50
1313.06,-3.9,1322.6,1312.2,31-Aug-2026 16:00:28,1297.7,N,-0.30,4103379466.06,EQ,HCLTECH,3125051,NIFTY 50
1037.58,-3.2,1045.1,1037.5,31-Aug-2026 16:00:28,1028,N,-0.31,1750202394.96,EQ,TATACONSUM,1686812,NIFTY 50
2882.09,-18.1,2901.2,2879.9,31-Aug-2026 16:00:28,2865.1,N,-0.62,2815588655.34,EQ,TRENT,976926,NIFTY 50
1278.42,-10,1297.6,1277,31-Aug-2026 16:00:28,1271,N,-0.78,44579958963.54,EQ,RELIANCE,34871137,NIFTY 50
1623.29,-12.9,1640.9,1628,31-Aug-2026 16:00:28,1609.1,N,-0.79,4829886744.01,EQ,TECHM,2975369,NIFTY 50
