VWAP,change,high,lastPrice,lastUpdatedTime,low,marketType,pChange,quantityTraded,series,symbol,totalTradedVolume,index_name
1274.68,47.6,1290,1253.7,15-Sep-2026 16:00:27,1250,N,3.95,5664657525.12,EQ,HCLTECH,4443984,NIFTY 50
1083.59,39.3,1097.7,1077,15-Sep-2026 16:00:27,1071.7,N,3.79,16054596220.03,EQ,INFY,14816117,NIFTY 50
2295.84,50.2,2323,2251,15-Sep-2026 16:00:27,2251,N,2.28,12411793166.4,EQ,TCS,5406210,NIFTY 50
1606.04,34.9,1633.2,1575.9,15-Sep-2026 16:00:27,1575.9,N,2.26,4138981895.4,EQ,TECHM,2577135,NIFTY 50
171.52,2.6,173.35,170,15-Sep-2026 16:00:27,169.01,N,1.55,2010587112.96,EQ,WIPRO,11722173,NIFTY 50
234.77,3.45,236.3,235.95,15-Sep-2026 16:00:27,233.33,N,1.48,3415700189.18,EQ,ONGC,14549134,NIFTY 50
722.76,8.3,730.75,716.55,15-Sep-2026 16:00:27,715.05,N,1.17,36418164904.32,EQ,HDFCBANK,50387632,NIFTY 50
311.84,2.5,320.15,303.6,15-Sep-2026 16:00:27,303.5,N,0.83,5926203306.08,EQ,TMPV,19003987,NIFTY 50
1955.84,11.1,1969.4,1938.1,15-Sep-2026 16:00:27,1933.8,N,0.58,3355638599.68,EQ,HINDUNILVR,1715702,NIFTY 50
183.51,0.65,186.49,183.65,15-Sep-2026 16:00:27,182.38,N,0.36,5846207995.08,EQ,TATASTEEL,31857708,NIFTY 50
1830.59,-0.7,1844,1830.4,15-Sep-2026 16:00:27,1819.6,N,-0.04,7444041147.89,EQ,BHARTIARTL,4066471,NIFTY 50
1841.06,-5,1856.8,1835,15-Sep-2026 16:00:27,1828,N,-0.27,2645881220.06,EQ,SUNPHARMA,1437151,NIFTY 50
996.86,-4.9,1009.3,986.1,15-Sep-2026 16:00:27,986,N,-0.49,1563028630.72,EQ,TATACONSUM,1567952,NIFTY 50
261.19,-1.85,264.2,258,15-Sep-2026 16:00:27,258,N,-0.71,3169070769.19,EQ,ITC,12133201,NIFTY 50
1035.69,-7.7,1048,1030,15-Sep-2026 16:00:27,1030,N,-0.74,2937752291.73,EQ,MAXHEALTH,2836517,NIFTY 50
7484.28,-77.5,7570.5,7452.5,15-Sep-2026 16:00:27,7440,N,-1.03,2645483420.16,EQ,EICHERMOT,353472,NIFTY 50
1354.8,-15,1362.7,1351,15-Sep-2026 16:00:27,1347.7,N,-1.10,1660043214,EQ,CIPLA,1225305,NIFTY 50
328.35,-3.9,333.3,329.5,15-Sep-2026 16:00:27,326.4,N,-1.17,2773080253.35,EQ,NTPC,8445501,NIFTY 50
