VWAP,change,high,lastPrice,lastUpdatedTime,low,marketType,pChange,quantityTraded,series,symbol,totalTradedVolume,index_name
554.34,26.8,560.95,557,17-Sep-2026 16:00:28,529.95,N,5.05,5196622080.54,EQ,HDFCLIFE,9374431,NIFTY 50
311.19,13.5,319.8,314.5,17-Sep-2026 16:00:28,299.75,N,4.49,3704346011.52,EQ,TMPV,11903808,NIFTY 50
1749.78,69,1771.1,1766.9,17-Sep-2026 16:00:28,1689,N,4.06,3080589177.24,EQ,SBILIFE,1760558,NIFTY 50
1170.4,35,1189.8,1175,17-Sep-2026 16:00:28,1140,N,3.07,2705885212.8,EQ,DRREDDY,2311932,NIFTY 50
393.59,9.7,395.9,395.45,17-Sep-2026 16:00:28,387,N,2.51,3077904106.43,EQ,BEL,7820077,NIFTY 50
4815.17,111.5,4855.5,4845,17-Sep-2026 16:00:28,4746.5,N,2.36,2453993608.46,EQ,INDIGO,509638,NIFTY 50
185.64,4.29,189.49,187.29,17-Sep-2026 16:00:28,182.87,N,2.34,5457387728.52,EQ,TATASTEEL,29397693,NIFTY 50
228.69,4.46,230.36,229.3,17-Sep-2026 16:00:28,225,N,1.98,2813584504.5,EQ,JIOFIN,12303050,NIFTY 50
324.67,5.35,327.8,322.35,17-Sep-2026 16:00:28,318.25,N,1.69,8942432237.81,EQ,ETERNAL,27543143,NIFTY 50
993.59,16,1005.5,995,17-Sep-2026 16:00:28,978.3,N,1.63,4258525746.41,EQ,SHRIRAMFIN,4285999,NIFTY 50
2438.51,37.4,2454,2454,17-Sep-2026 16:00:28,2421,N,1.55,1185132929.57,EQ,ASIANPAINT,486007,NIFTY 50
12319.78,172,12409,12338,17-Sep-2026 16:00:28,12127,N,1.41,3068413685.92,EQ,MARUTI,249064,NIFTY 50
1012.4,13.6,1020.3,1013.7,17-Sep-2026 16:00:28,999,N,1.36,1990923071.2,EQ,TATACONSUM,1966538,NIFTY 50
