VWAP,change,high,lastPrice,lastUpdatedTime,low,marketType,pChange,quantityTraded,series,symbol,totalTradedVolume,index_name
1045.71,20.4,1060,1049.9,17-Aug-2026 16:00:28,1032.7,N,1.98,3203005547.16,EQ,HINDALCO,3062996,NIFTY 50
184.57,2.5,186.35,186,17-Aug-2026 16:00:28,182.06,N,1.36,3004450024.42,EQ,TATASTEEL,16278106,NIFTY 50
541.96,7.15,544.3,543,17-Aug-2026 16:00:28,534.9,N,1.33,1682330011.64,EQ,HDFCLIFE,3104159,NIFTY 50
238.23,2.09,239.5,238.49,17-Aug-2026 16:00:28,236.15,N,0.88,6037448119.74,EQ,ONGC,25342938,NIFTY 50
1223.71,9.9,1235,1227.3,17-Aug-2026 16:00:28,1213.6,N,0.81,7425489411.94,EQ,AXISBANK,6068014,NIFTY 50
4056.63,29.7,4086.7,4086.7,17-Aug-2026 16:00:28,4026,N,0.73,4325032867.32,EQ,LT,1066164,NIFTY 50
1271.83,7.8,1297,1277.8,17-Aug-2026 16:00:28,1250.4,N,0.61,1786876635.95,EQ,JSWSTEEL,1404965,NIFTY 50
11644.72,62,11709,11681,17-Aug-2026 16:00:28,11541,N,0.53,2262219754.4,EQ,ULTRACEMCO,194270,NIFTY 50
1308.62,6,1320.8,1316,17-Aug-2026 16:00:28,1298.1,N,0.46,17514396033.54,EQ,RELIANCE,13383867,NIFTY 50
411.93,1.65,413.95,412.45,17-Aug-2026 16:00:28,409.1,N,0.40,3052648046.07,EQ,BEL,7410599,NIFTY 50
393.51,1.55,396.35,392.7,17-Aug-2026 16:00:28,389,N,0.40,2008997227.77,EQ,KOTAKBANK,5105327,NIFTY 50
407.15,1.35,408.45,408.45,17-Aug-2026 16:00:28,405.3,N,0.33,1981490340.95,EQ,COALINDIA,4866733,NIFTY 50
727.61,2,732.1,729,17-Aug-2026 16:00:28,724.5,N,0.28,10785888364.42,EQ,HDFCBANK,14823722,NIFTY 50
247.56,0.7,249.9,249.75,17-Aug-2026 16:00:28,245.75,N,0.28,2844586942.2,EQ,JIOFIN,11490495,NIFTY 50
5092.36,12.3,5111,5068.5,17-Aug-2026 16:00:28,5037.2,N,0.24,2878497228.88,EQ,TITAN,565258,NIFTY 50
1090.81,2.3,1100.4,1089.3,17-Aug-2026 16:00:28,1078.8,N,0.21,2504145246.75,EQ,BAJFINANCE,2295675,NIFTY 50
3252.96,1.8,3272.2,3250.5,17-Aug-2026 16:00:28,3223.5,N,0.06,4308041311.2,EQ,GRASIM,1324345,NIFTY 50
266.75,0.1,268,266.15,17-Aug-2026 16:00:28,265.25,N,0.04,1768932085.25,EQ,POWERGRID,6631423,NIFTY 50
1124.07,0,1129.7,1122,17-Aug-2026 16:00:28,1112.2,N,0.00,2366273012.58,EQ,SHRIRAMFIN,2105094,NIFTY 50
1416.27,-1.7,1423.6,1415.3,17-Aug-2026 16:00:28,1407,N,-0.12,7939047360.81,EQ,ICICIBANK,5605603,NIFTY 50
319.28,-0.5,321.9,318,17-Aug-2026 16:00:28,316.2,N,-0.16,6057406021.68,EQ,ETERNAL,18972081,NIFTY 50
2009.11,-3.3,2028.2,2005,17-Aug-2026 16:00:28,1997.2,N,-0.16,2062598535.53,EQ,BAJAJFINSV,1026623,NIFTY 50
8085.15,-16.5,8165,8050,17-Aug-2026 16:00:28,8050,N,-0.20,3213750103.2,EQ,EICHERMOT,397488,NIFTY 50
1789.52,-4.6,1799,1790.4,17-Aug-2026 16:00:28,1781,N,-0.26,449813747.2,EQ,SBILIFE,251360,NIFTY 50
11729.94,-37,11808,11663,17-Aug-2026 16:00:28,11663,N,-0.32,2131236258.48,EQ,BAJAJ-AUTO,181692,NIFTY 50
2701.33,-8.8,2714.6,2687.5,17-Aug-2026 16:00:28,2687.5,N,-0.33,845246157,EQ,ASIANPAINT,312900,NIFTY 50
1002.37,-4.9,1022.6,1003.7,17-Aug-2026 16:00:28,994.5,N,-0.49,2345823456.49,EQ,MAXHEALTH,2340277,NIFTY 50
1688.11,-9,1704,1691,17-Aug-2026 16:00:28,1678.1,N,-0.53,2691213659.87,EQ,ADANIPORTS,1594217,NIFTY 50
13861.5,-74,13920,13760,17-Aug-2026 16:00:28,13760,N,-0.53,2454469666.5,EQ,MARUTI,177071,NIFTY 50
1061,-6.5,1068.8,1061.2,17-Aug-2026 16:00:28,1052.4,N,-0.61,7468880853,EQ,SBIN,7039473,NIFTY 50
1074.68,-6.9,1084.5,1072.6,17-Aug-2026 16:00:28,1070.9,N,-0.64,946876905.04,EQ,TATACONSUM,881078,NIFTY 50
5299.56,-34.5,5332.5,5275.5,17-Aug-2026 16:00:28,5262.5,N,-0.65,1703495865.96,EQ,INDIGO,321441,NIFTY 50
