VWAP,change,high,lastPrice,lastUpdatedTime,low,marketType,pChange,quantityTraded,series,symbol,totalTradedVolume,index_name
824.41,26.95,831.5,828,06-Jul-2026 16:00:27,805,N,3.36,52105454812.07,EQ,HDFCBANK,63203327,NIFTY 50
975.21,25.8,981.6,979,06-Jul-2026 16:00:27,954,N,2.71,4527204705.27,EQ,HINDALCO,4642287,NIFTY 50
241.51,5.95,244.39,243.79,06-Jul-2026 16:00:27,236.84,N,2.50,5406452520.4,EQ,ONGC,22386040,NIFTY 50
9973.17,242.5,10058,10028,06-Jul-2026 16:00:27,9785.5,N,2.48,2645722430.28,EQ,BAJAJ-AUTO,265284,NIFTY 50
3186.26,65.1,3212.7,3202,06-Jul-2026 16:00:27,3124.9,N,2.08,8404525452.4,EQ,M&M,2637740,NIFTY 50
7436.27,122,7498,7461.5,06-Jul-2026 16:00:27,7284.5,N,1.66,2231520519.22,EQ,EICHERMOT,300086,NIFTY 50
425.81,6.95,429.9,425,06-Jul-2026 16:00:27,420.1,N,1.66,7033002427.22,EQ,BEL,16516762,NIFTY 50
1316.78,17.7,1325.6,1321.7,06-Jul-2026 16:00:27,1299.4,N,1.36,10021629397.02,EQ,RELIANCE,7610709,NIFTY 50
3203.99,36.1,3218,3217,06-Jul-2026 16:00:27,3172,N,1.13,1237624441.24,EQ,GRASIM,386276,NIFTY 50
1425.9,15.1,1431.6,1426.5,06-Jul-2026 16:00:27,1411.6,N,1.07,17548478579.1,EQ,ICICIBANK,12306949,NIFTY 50
1241.2,11.9,1244.5,1242.1,06-Jul-2026 16:00:27,1225.4,N,0.97,1353426821.6,EQ,JSWSTEEL,1090418,NIFTY 50
345.67,3.2,348.65,347.3,06-Jul-2026 16:00:27,341.6,N,0.93,1721736295.89,EQ,TMPV,4980867,NIFTY 50
1924.94,16.6,1932.7,1927,06-Jul-2026 16:00:27,1915.6,N,0.87,5274753311.98,EQ,BHARTIARTL,2740217,NIFTY 50
1467.1,11.8,1474.7,1470,06-Jul-2026 16:00:27,1453.4,N,0.81,1129545230.7,EQ,CIPLA,769917,NIFTY 50
14437.35,115,14526,14481,06-Jul-2026 16:00:27,14291,N,0.80,3099496922.1,EQ,MARUTI,214686,NIFTY 50
1464.69,9.2,1479.9,1469,06-Jul-2026 16:00:27,1450.1,N,0.63,1726844610.27,EQ,NESTLEIND,1178983,NIFTY 50
2744.83,15,2758,2752.8,06-Jul-2026 16:00:27,2722,N,0.55,1385982694.69,EQ,ASIANPAINT,504943,NIFTY 50
281.95,1.5,284.2,283.15,06-Jul-2026 16:00:27,279.85,N,0.53,6000502192.5,EQ,ETERNAL,21282150,NIFTY 50
4478.76,23.7,4490.5,4484.8,06-Jul-2026 16:00:27,4450,N,0.53,2638728635.4,EQ,TITAN,589165,NIFTY 50
190.81,0.9,191.45,190.7,06-Jul-2026 16:00:27,189.19,N,0.47,2760380532.45,EQ,TATASTEEL,14466645,NIFTY 50
1908.13,8.8,1917,1913.6,06-Jul-2026 16:00:27,1900,N,0.46,2315773352.55,EQ,SUNPHARMA,1213635,NIFTY 50
4044.84,12.4,4068,4039,06-Jul-2026 16:00:27,4016.5,N,0.31,5064358101.36,EQ,LT,1252054,NIFTY 50
239.23,0.6,240.67,239.95,06-Jul-2026 16:00:27,238.1,N,0.25,2312089290.99,EQ,JIOFIN,9664713,NIFTY 50
1065.36,1.8,1076,1065.4,06-Jul-2026 16:00:27,1057.8,N,0.17,4280845532.4,EQ,SHRIRAMFIN,4018215,NIFTY 50
3344.88,-0.5,3365,3340.1,06-Jul-2026 16:00:27,3330.1,N,-0.01,2678098241.28,EQ,TRENT,800656,NIFTY 50
2205.22,-1.2,2221.4,2200,06-Jul-2026 16:00:27,2190.3,N,-0.05,4699458338.42,EQ,HINDUNILVR,2131061,NIFTY 50
1042.41,-1.5,1048.4,1038.5,06-Jul-2026 16:00:27,1036.5,N,-0.14,9132571730.97,EQ,SBIN,8761017,NIFTY 50
1116.65,-1.6,1122.4,1115.1,06-Jul-2026 16:00:27,1110.5,N,-0.14,1052227111.55,EQ,TATACONSUM,942307,NIFTY 50
357.26,-0.55,359.4,355.9,06-Jul-2026 16:00:27,354.65,N,-0.15,2216534284.86,EQ,NTPC,6204261,NIFTY 50
1402.14,-2.1,1417.4,1408,06-Jul-2026 16:00:27,1391,N,-0.15,1623706162.8,EQ,TECHM,1158020,NIFTY 50
3213.99,-6.6,3245,3205.5,06-Jul-2026 16:00:27,3187.7,N,-0.21,6360065177.31,EQ,ADANIENT,1978869,NIFTY 50
8875.2,-21.5,8925,8872,06-Jul-2026 16:00:27,8823.5,N,-0.24,1949712811.2,EQ,APOLLOHOSP,219681,NIFTY 50
1350.97,-3.5,1371,1338.6,06-Jul-2026 16:00:27,1335.5,N,-0.26,6963008808.57,EQ,AXISBANK,5154081,NIFTY 50
1786.43,-5.2,1797,1783.5,06-Jul-2026 16:00:27,1779.4,N,-0.29,1155932755.09,EQ,SBILIFE,647063,NIFTY 50
1039.08,-3.4,1053,1043.8,06-Jul-2026 16:00:27,1033,N,-0.32,5777021912.76,EQ,INFY,5559747,NIFTY 50
288.49,-0.95,290.4,289,06-Jul-2026 16:00:27,287.6,N,-0.33,7825615512.76,EQ,ITC,27126124,NIFTY 50
1031.28,-3.4,1040.2,1028,06-Jul-2026 16:00:27,1024.8,N,-0.33,4970720098.56,EQ,BAJFINANCE,4819952,NIFTY 50
1136.14,-4,1147.9,1135,06-Jul-2026 16:00:27,1126,N,-0.35,3121902534.1,EQ,HCLTECH,2747815,NIFTY 50
5406.52,-21.5,5439,5405,06-Jul-2026 16:00:27,5389.5,N,-0.40,1553163439.52,EQ,INDIGO,287276,NIFTY 50
11685.6,-48,11751,11675,06-Jul-2026 16:00:27,11628,N,-0.41,1846441656,EQ,ULTRACEMCO,158010,NIFTY 50
1873.01,-10.2,1883.5,1864,06-Jul-2026 16:00:27,1859.3,N,-0.54,1952978161.95,EQ,ADANIPORTS,1042695,NIFTY 50
1365.48,-9.5,1380.7,1364.6,06-Jul-2026 16:00:27,1357.4,N,-0.69,1106402017.68,EQ,DRREDDY,810266,NIFTY 50
565.91,-4.4,571.2,563.3,06-Jul-2026 16:00:27,559.95,N,-0.78,2089871675.4,EQ,HDFCLIFE,3692940,NIFTY 50
286.05,-2.35,287.95,285.5,06-Jul-2026 16:00:27,284.7,N,-0.82,2231148808.8,EQ,POWERGRID,7799856,NIFTY 50
174.36,-1.73,176.3,174.35,06-Jul-2026 16:00:27,173.57,N,-0.98,1447893460.56,EQ,WIPRO,8304046,NIFTY 50
1876.09,-21.1,1904.6,1874.5,06-Jul-2026 16:00:27,1863.1,N,-1.11,2304266268.52,EQ,BAJAJFINSV,1228228,NIFTY 50
435.29,-6.35,440.5,432.35,06-Jul-2026 16:00:27,431.25,N,-1.45,2378741451.12,EQ,COALINDIA,5464728,NIFTY 50
2061.87,-34.5,2093,2059,06-Jul-2026 16:00:27,2050.6,N,-1.65,5293616171.82,EQ,TCS,2567386,NIFTY 50
1149.85,-21.2,1167.9,1132.2,06-Jul-2026 16:00:27,1130.1,N,-1.84,1567789429.05,EQ,MAXHEALTH,1363473,NIFTY 50
383.26,-15.5,389.75,381.25,06-Jul-2026 16:00:27,380.7,N,-3.91,13094032292.06,EQ,KOTAKBANK,34164881,NIFTY 50
3392.2,140.5,3435,3422,06-Jul-2026 16:00:27,3254.1,N,4.28,2750992787.2,EQ,ENRIN,810976,NIFTY NEXT 50
1623.56,58.8,1650.7,1627.6,06-Jul-2026 16:00:27,1571,N,3.75,7942554557.16,EQ,ADANIENSOL,4892061,NIFTY NEXT 50
1082.17,39,1098.7,1096,06-Jul-2026 16:00:27,1049.1,N,3.69,6784642089.43,EQ,LODHA,6269479,NIFTY NEXT 50
917.66,31.45,926.9,924,06-Jul-2026 16:00:27,895.4,N,3.52,7535820249.36,EQ,CGPOWER,8211996,NIFTY NEXT 50
1834.91,61.6,1857.8,1851.4,06-Jul-2026 16:00:27,1808.9,N,3.44,5619448573.2,EQ,CHOLAFIN,3062520,NIFTY NEXT 50
3110.7,89.4,3148,3144.3,06-Jul-2026 16:00:27,3062.1,N,2.93,5475276830.1,EQ,MUTHOOTFIN,1760143,NIFTY NEXT 50
1422.09,35.7,1432.5,1429,06-Jul-2026 16:00:27,1392.8,N,2.56,1680150983.94,EQ,UNITDSPR,1181466,NIFTY NEXT 50
1101.71,22.7,1118,1099.6,06-Jul-2026 16:00:27,1081.9,N,2.11,3534933485.48,EQ,GODREJCP,3208588,NIFTY NEXT 50
3699.51,74.6,3737,3702,06-Jul-2026 16:00:27,3619,N,2.06,2596815551.85,EQ,TVSMOTOR,701935,NIFTY NEXT 50
