VWAP,change,high,lastPrice,lastUpdatedTime,low,marketType,pChange,quantityTraded,series,symbol,totalTradedVolume,index_name
1186.52,46.2,1206.6,1205,11-Aug-2026 16:00:28,1155.1,N,3.99,4671107360.76,EQ,DRREDDY,3936813,NIFTY 50
312.65,7.75,318.5,318,11-Aug-2026 16:00:28,306.2,N,2.50,6487352747.85,EQ,ETERNAL,20749569,NIFTY 50
2439.75,20,2456.6,2445.7,11-Aug-2026 16:00:28,2428,N,0.82,3694037673.75,EQ,TCS,1514105,NIFTY 50
5139.63,38,5168,5128,11-Aug-2026 16:00:28,5090,N,0.75,8556728424.39,EQ,TITAN,1664853,NIFTY 50
1188.94,7.7,1193.5,1190.7,11-Aug-2026 16:00:28,1182,N,0.65,12079738593.54,EQ,INFY,10160091,NIFTY 50
1367.72,8.2,1379.8,1365.4,11-Aug-2026 16:00:28,1358,N,0.60,2501062029.92,EQ,HCLTECH,1828636,NIFTY 50
2027.4,10.7,2043.9,2032,11-Aug-2026 16:00:28,2012,N,0.53,2146256325,EQ,BAJAJFINSV,1058625,NIFTY 50
411.3,1.6,413.45,412.6,11-Aug-2026 16:00:28,409.25,N,0.39,4417317990.9,EQ,COALINDIA,10739893,NIFTY 50
403.59,1.5,406.8,405.85,11-Aug-2026 16:00:28,401.4,N,0.37,2745676043.88,EQ,BEL,6803132,NIFTY 50
11739.67,40,11863,11717,11-Aug-2026 16:00:28,11615,N,0.34,3149013861.79,EQ,BAJAJ-AUTO,268237,NIFTY 50
8042.07,25,8110,8000,11-Aug-2026 16:00:28,7955,N,0.31,4832890008.57,EQ,EICHERMOT,600951,NIFTY 50
1647.41,3,1660.3,1643,11-Aug-2026 16:00:28,1640,N,0.18,3168020499.71,EQ,TECHM,1923031,NIFTY 50
346.52,0.5,348.7,347.6,11-Aug-2026 16:00:28,344.25,N,0.14,1685770247.64,EQ,TMPV,4864857,NIFTY 50
1940.18,-2.4,1951.1,1942,11-Aug-2026 16:00:28,1928.6,N,-0.12,4124768354.96,EQ,SUNPHARMA,2125972,NIFTY 50
390.06,-0.6,392.9,392.9,11-Aug-2026 16:00:28,388.3,N,-0.15,3063458298.78,EQ,KOTAKBANK,7853813,NIFTY 50
1421.4,-2.2,1434,1429.6,11-Aug-2026 16:00:28,1412.2,N,-0.15,14884778559.6,EQ,ICICIBANK,10471914,NIFTY 50
241.07,-0.39,243.65,239.45,11-Aug-2026 16:00:28,239.45,N,-0.16,3858124779.76,EQ,ONGC,16004168,NIFTY 50
1322.57,-3.4,1328.7,1323.9,11-Aug-2026 16:00:28,1314.1,N,-0.26,13163703208.68,EQ,RELIANCE,9953124,NIFTY 50
728.76,-2,730.85,729,11-Aug-2026 16:00:28,726.55,N,-0.27,21246535037.4,EQ,HDFCBANK,29154365,NIFTY 50
