VWAP,change,high,lastPrice,lastUpdatedTime,low,marketType,pChange,quantityTraded,series,symbol,totalTradedVolume,index_name
412.6,6.55,416,410.55,08-Sep-2026 16:00:28,406.5,N,1.62,9582839649.6,EQ,BEL,23225496,NIFTY 50
1981.66,20,1990.8,1980,08-Sep-2026 16:00:28,1956.7,N,1.02,2489097731.22,EQ,HINDUNILVR,1256067,NIFTY 50
7710.66,75.5,7747.5,7747.5,08-Sep-2026 16:00:28,7655,N,0.98,3559525950.42,EQ,EICHERMOT,461637,NIFTY 50
234.89,2.3,238,236,08-Sep-2026 16:00:28,232.22,N,0.98,1870914117.85,EQ,ONGC,7965065,NIFTY 50
1706.87,15.7,1713.1,1710,08-Sep-2026 16:00:28,1685.2,N,0.93,2077491217.45,EQ,ADANIPORTS,1217135,NIFTY 50
8810.27,77.5,8850,8837.5,08-Sep-2026 16:00:28,8745,N,0.88,2861998588.96,EQ,APOLLOHOSP,324848,NIFTY 50
11810.78,80,11883,11880,08-Sep-2026 16:00:28,11716,N,0.68,2278795514.76,EQ,BAJAJ-AUTO,192942,NIFTY 50
1149.6,6.8,1154.5,1151,08-Sep-2026 16:00:28,1144,N,0.59,675125592,EQ,DRREDDY,587270,NIFTY 50
419.94,1.4,423.6,420.25,08-Sep-2026 16:00:28,416.05,N,0.33,2214404511.3,EQ,COALINDIA,5273145,NIFTY 50
1014.52,3,1024.7,1009,08-Sep-2026 16:00:28,1007.5,N,0.30,3139072999.92,EQ,HINDALCO,3094146,NIFTY 50
322.18,0.8,324.3,321.6,08-Sep-2026 16:00:28,320.5,N,0.25,3435095725.02,EQ,ETERNAL,10662039,NIFTY 50
1007.66,2.1,1011.2,1008,08-Sep-2026 16:00:28,1002.1,N,0.21,7139037322.88,EQ,SBIN,7084768,NIFTY 50
1403.67,2.5,1415.1,1400.5,08-Sep-2026 16:00:28,1392.9,N,0.18,1768719649.56,EQ,NESTLEIND,1260068,NIFTY 50
3297.12,4.4,3318.2,3306.8,08-Sep-2026 16:00:28,3277,N,0.13,2886453812.64,EQ,GRASIM,875447,NIFTY 50
2948.42,3.1,2968.8,2953.1,08-Sep-2026 16:00:28,2918,N,0.11,2864018529.08,EQ,ADANIENT,971374,NIFTY 50
538.63,0.6,547.8,533.8,08-Sep-2026 16:00:28,533.65,N,0.11,1696164722.05,EQ,HDFCLIFE,3149035,NIFTY 50
991.65,1,996.9,993,08-Sep-2026 16:00:28,982.4,N,0.10,1906790235.9,EQ,MAXHEALTH,1922846,NIFTY 50
264.43,0,265.9,263.5,08-Sep-2026 16:00:28,262.7,N,0.00,1958531733.31,EQ,ITC,7406617,NIFTY 50
3134.89,0,3163,3160,08-Sep-2026 16:00:28,3096.3,N,0.00,5594747271.19,EQ,M&M,1784671,NIFTY 50
4997.39,-1,5022.5,5000,08-Sep-2026 16:00:28,4952,N,-0.02,2176808112.71,EQ,INDIGO,435589,NIFTY 50
1940.14,-0.5,1951.9,1938.1,08-Sep-2026 16:00:28,1933,N,-0.03,1373056479.4,EQ,BAJAJFINSV,707710,NIFTY 50
1013.62,-0.9,1018.7,1014.1,08-Sep-2026 16:00:28,1007.9,N,-0.09,730689263.02,EQ,TATACONSUM,720871,NIFTY 50
4991.28,-8,5015.5,4987,08-Sep-2026 16:00:28,4969,N,-0.16,2159582108.88,EQ,TITAN,432671,NIFTY 50
304.74,-0.55,306.65,306.45,08-Sep-2026 16:00:28,302.45,N,-0.18,2109409061.04,EQ,TMPV,6921996,NIFTY 50
265.34,-0.7,267.25,265.75,08-Sep-2026 16:00:28,263,N,-0.26,1959664059.22,EQ,POWERGRID,7385483,NIFTY 50
1553.49,-5,1569.9,1559,08-Sep-2026 16:00:28,1541.4,N,-0.32,2447723895.21,EQ,TECHM,1575629,NIFTY 50
1303.28,-4.7,1315,1297.3,08-Sep-2026 16:00:28,1295.7,N,-0.36,1753319526.64,EQ,JSWSTEEL,1345313,NIFTY 50
331.2,-1.2,333.2,330.8,08-Sep-2026 16:00:28,328.65,N,-0.36,2434774737.6,EQ,NTPC,7351373,NIFTY 50
1278.9,-5.8,1290,1277,08-Sep-2026 16:00:28,1268.2,N,-0.45,2866349971.8,EQ,HCLTECH,2241262,NIFTY 50
1886.52,-9.1,1895.6,1885.9,08-Sep-2026 16:00:28,1876.8,N,-0.48,2683814288.04,EQ,SUNPHARMA,1422627,NIFTY 50
1084.28,-5.5,1095,1082,08-Sep-2026 16:00:28,1078.9,N,-0.51,6797391438.36,EQ,INFY,6269037,NIFTY 50
233.46,-1.25,234.75,233.15,08-Sep-2026 16:00:28,232.6,N,-0.53,2085858408.78,EQ,JIOFIN,8934543,NIFTY 50
1837.67,-10,1848.8,1844,08-Sep-2026 16:00:28,1829,N,-0.54,7662543625.02,EQ,BHARTIARTL,4169706,NIFTY 50
1054.53,-5.9,1059.6,1054.1,08-Sep-2026 16:00:28,1050,N,-0.56,3805089071.31,EQ,BAJFINANCE,3608327,NIFTY 50
2263.52,-14.5,2274.5,2255.5,08-Sep-2026 16:00:28,2244,N,-0.64,4862299001.28,EQ,TCS,2148114,NIFTY 50
421.33,-2.85,423.85,419.25,08-Sep-2026 16:00:28,419,N,-0.68,5227356622.67,EQ,KOTAKBANK,12406799,NIFTY 50
2794.43,-20.9,2812.8,2793.6,08-Sep-2026 16:00:28,2770.4,N,-0.74,1645430244.75,EQ,TRENT,588825,NIFTY 50
171.72,-1.3,172.9,171.5,08-Sep-2026 16:00:28,171.13,N,-0.75,1193272835.4,EQ,WIPRO,6948945,NIFTY 50
2488.52,-19.3,2499,2481.6,08-Sep-2026 16:00:28,2474.1,N,-0.77,928835112.96,EQ,ASIANPAINT,373248,NIFTY 50
1026.19,-8,1031.9,1029,08-Sep-2026 16:00:28,1017.2,N,-0.77,2641773252.69,EQ,SHRIRAMFIN,2574351,NIFTY 50
1382.17,-11,1398.4,1384,08-Sep-2026 16:00:28,1377.2,N,-0.79,1007318585.15,EQ,CIPLA,728795,NIFTY 50
184.98,-1.46,186.5,184.15,08-Sep-2026 16:00:28,183.61,N,-0.79,4489984763.76,EQ,TATASTEEL,24272812,NIFTY 50
12644.28,-119,12758,12641,08-Sep-2026 16:00:28,12582,N,-0.93,4512237760.8,EQ,MARUTI,356860,NIFTY 50
704.77,-7.5,708.9,703,08-Sep-2026 16:00:28,703,N,-1.06,14013304866.55,EQ,HDFCBANK,19883515,NIFTY 50
1294.17,-14.6,1306.8,1294.9,08-Sep-2026 16:00:28,1288,N,-1.11,12682255151.76,EQ,RELIANCE,9799528,NIFTY 50
3968.78,-52.9,3988.7,3946.1,08-Sep-2026 16:00:28,3946.1,N,-1.32,4765996776.16,EQ,LT,1200872,NIFTY 50
11055.87,-166,11215,11009,08-Sep-2026 16:00:28,10995,N,-1.49,3739891256.64,EQ,ULTRACEMCO,338272,NIFTY 50
1246.27,-21.1,1264.9,1244.9,08-Sep-2026 16:00:28,1239.5,N,-1.67,4515560240.2,EQ,AXISBANK,3623260,NIFTY 50
1403.09,-28.1,1424.9,1399.4,08-Sep-2026 16:00:28,1396.3,N,-1.97,17010236739.99,EQ,ICICIBANK,12123411,NIFTY 50
1711.96,-35.4,1739.9,1696.6,08-Sep-2026 16:00:28,1696.6,N,-2.04,905539530.04,EQ,SBILIFE,528949,NIFTY 50
5023.53,175.9,5072,5031.1,08-Sep-2026 16:00:28,4903.7,N,3.62,12825177584.13,EQ,HAL,2553021,NIFTY NEXT 50
9473.73,260,9588,9575,08-Sep-2026 16:00:28,9253,N,2.79,7947568939.38,EQ,DIVISLAB,838906,NIFTY NEXT 50
3187.42,78.1,3249.8,3200,08-Sep-2026 16:00:28,3086,N,2.50,2626899443.32,EQ,ENRIN,824146,NIFTY NEXT 50
22349.32,505,22495,22455,08-Sep-2026 16:00:28,21925,N,2.30,4854674591.76,EQ,SOLARINDS,217218,NIFTY NEXT 50
207.23,3.91,209.4,208.4,08-Sep-2026 16:00:28,204.12,N,1.91,3696397360.79,EQ,ADANIPOWER,17837173,NIFTY NEXT 50
908.3,15.7,915,910.7,08-Sep-2026 16:00:28,892,N,1.75,2378792285,EQ,CGPOWER,2618950,NIFTY NEXT 50
48666.16,760,48955,48785,08-Sep-2026 16:00:28,48100,N,1.58,1638346276.4,EQ,BOSCHLTD,33665,NIFTY NEXT 50
271.09,4,272.8,272,08-Sep-2026 16:00:28,269.15,N,1.49,1575794391.81,EQ,VEDL,5812809,NIFTY NEXT 50
1392.28,17.3,1412,1407.7,08-Sep-2026 16:00:28,1370,N,1.24,1821706489.52,EQ,ADANIENSOL,1308434,NIFTY NEXT 50
1576.97,18,1593,1593,08-Sep-2026 16:00:28,1565,N,1.14,1163903209.11,EQ,PIDILITIND,738063,NIFTY NEXT 50
162.87,1.85,164.5,163.85,08-Sep-2026 16:00:28,161.17,N,1.14,1698210961.56,EQ,MOTHERSON,10426788,NIFTY NEXT 50
598.95,6.35,606.7,595.5,08-Sep-2026 16:00:28,593,N,1.08,4128678546.3,EQ,HINDZINC,6893194,NIFTY NEXT 50
1202.36,12,1226.2,1212,08-Sep-2026 16:00:28,1175.1,N,1.00,1573207501.88,EQ,LODHA,1308433,NIFTY NEXT 50
4938.97,46,4983.5,4960,08-Sep-2026 16:00:28,4887,N,0.94,1276615087.66,EQ,TORNTPHARM,258478,NIFTY NEXT 50
11055.64,90,11124,11046,08-Sep-2026 16:00:28,10970,N,0.82,315118906.92,EQ,BAJAJHLDNG,28503,NIFTY NEXT 50
