VWAP,change,high,lastPrice,lastUpdatedTime,low,marketType,pChange,quantityTraded,series,symbol,totalTradedVolume,index_name
11768.84,334,11855,11830,15-Jul-2026 16:00:29,11504,N,2.91,4467863573.4,EQ,ULTRACEMCO,379635,NIFTY 50
292.6,8,296.45,294.15,15-Jul-2026 16:00:29,283.05,N,2.80,13203819321,EQ,ETERNAL,45125835,NIFTY 50
568.23,12,575.35,567.2,15-Jul-2026 16:00:29,558,N,2.16,2512796021.58,EQ,HDFCLIFE,4422146,NIFTY 50
1038.79,19.1,1049,1033,15-Jul-2026 16:00:29,1025.2,N,1.88,7364038404.66,EQ,SHRIRAMFIN,7089054,NIFTY 50
7386.48,116.5,7428,7396,15-Jul-2026 16:00:29,7285,N,1.60,5605998541.92,EQ,EICHERMOT,758954,NIFTY 50
1028.13,15.4,1036,1030.8,15-Jul-2026 16:00:29,1013.7,N,1.52,14676960833.22,EQ,SBIN,14275394,NIFTY 50
10305.57,145,10369,10311,15-Jul-2026 16:00:29,10200,N,1.43,4652727826.89,EQ,BAJAJ-AUTO,451477,NIFTY 50
1024.62,14.3,1037.3,1020.9,15-Jul-2026 16:00:29,1006.6,N,1.42,5674710324.72,EQ,BAJFINANCE,5538356,NIFTY 50
1865.01,25,1880.6,1865.3,15-Jul-2026 16:00:29,1838,N,1.36,1670813968.74,EQ,SBILIFE,895874,NIFTY 50
5186.68,63,5226.5,5171,15-Jul-2026 16:00:29,5125,N,1.23,3827619426.28,EQ,INDIGO,737971,NIFTY 50
1488.68,17.8,1507,1502.1,15-Jul-2026 16:00:29,1453,N,1.20,2730654461.72,EQ,TECHM,1834279,NIFTY 50
1097.35,13.1,1111.9,1106,15-Jul-2026 16:00:29,1086.2,N,1.20,2983201939.85,EQ,MAXHEALTH,2718551,NIFTY 50
2670.24,29.6,2684,2670.6,15-Jul-2026 16:00:29,2644.9,N,1.12,2160528567.36,EQ,ASIANPAINT,809114,NIFTY 50
815.46,5.6,819.7,815,15-Jul-2026 16:00:29,809.7,N,0.69,17523207104.94,EQ,HDFCBANK,21488739,NIFTY 50
1830.17,10.9,1838,1832.8,15-Jul-2026 16:00:29,1817.2,N,0.60,1680066777.28,EQ,ADANIPORTS,917984,NIFTY 50
13533.53,79,13606,13568,15-Jul-2026 16:00:29,13435,N,0.59,6176283552.57,EQ,MARUTI,456369,NIFTY 50
1953.92,10.8,1962.7,1953.4,15-Jul-2026 16:00:29,1943.3,N,0.56,4461764596.48,EQ,SUNPHARMA,2283494,NIFTY 50
276.66,1.15,277.7,276.7,15-Jul-2026 16:00:29,275.3,N,0.42,2358172928.52,EQ,ITC,8523722,NIFTY 50
237.12,0.75,238.5,236.72,15-Jul-2026 16:00:29,235.35,N,0.32,2302089716.16,EQ,JIOFIN,9708543,NIFTY 50
4589.07,13.5,4607,4587.2,15-Jul-2026 16:00:29,4565.1,N,0.30,2842704000.57,EQ,TITAN,619451,NIFTY 50
1418.03,3.4,1428,1411.1,15-Jul-2026 16:00:29,1409.2,N,0.24,18380005713.44,EQ,ICICIBANK,12961648,NIFTY 50
411.22,1,414.3,411.1,15-Jul-2026 16:00:29,408.4,N,0.24,3748306487.36,EQ,BEL,9115088,NIFTY 50
1300.24,3,1310.9,1296,15-Jul-2026 16:00:29,1294.1,N,0.23,12453653211.6,EQ,RELIANCE,9577965,NIFTY 50
333.08,0.75,335.1,334.1,15-Jul-2026 16:00:29,330.8,N,0.22,2379653421.2,EQ,TMPV,7144390,NIFTY 50
8956.14,14.5,9009,8915,15-Jul-2026 16:00:29,8905,N,0.16,4494477648.48,EQ,APOLLOHOSP,501832,NIFTY 50
2874.62,1.8,2897.4,2870.9,15-Jul-2026 16:00:29,2857.4,N,0.06,2973969741.82,EQ,TRENT,1034561,NIFTY 50
1168.05,0.2,1181.6,1166.9,15-Jul-2026 16:00:29,1144.5,N,0.02,3799895587.8,EQ,HCLTECH,3253196,NIFTY 50
378.75,-0.2,382.8,378.45,15-Jul-2026 16:00:29,376.25,N,-0.05,3061116585,EQ,KOTAKBANK,8082156,NIFTY 50
2184.51,-1.6,2202.9,2187,15-Jul-2026 16:00:29,2145.4,N,-0.07,11854219485.39,EQ,TCS,5426489,NIFTY 50
1429.69,-1.8,1442,1425.3,15-Jul-2026 16:00:29,1419.6,N,-0.13,1899700587.5,EQ,NESTLEIND,1328750,NIFTY 50
3095.88,-5.3,3119.9,3088,15-Jul-2026 16:00:29,3079.4,N,-0.17,7360114153.2,EQ,M&M,2377390,NIFTY 50
1443.58,-5.1,1453,1433,15-Jul-2026 16:00:29,1433,N,-0.35,1334521861.74,EQ,CIPLA,924453,NIFTY 50
1326.93,-5.7,1348,1311.9,15-Jul-2026 16:00:29,1303.3,N,-0.43,12529407812.79,EQ,AXISBANK,9442403,NIFTY 50
247.65,-1.8,249.45,247.1,15-Jul-2026 16:00:29,246.3,N,-0.72,3294302460.15,EQ,ONGC,13302251,NIFTY 50
427.94,-3.2,432.95,427.4,15-Jul-2026 16:00:29,426.6,N,-0.74,2406957088.8,EQ,COALINDIA,5624520,NIFTY 50
2101.57,-17.4,2128.5,2102.8,15-Jul-2026 16:00:29,2091,N,-0.82,4265375893.98,EQ,HINDUNILVR,2029614,NIFTY 50
1930.71,-16.5,1953.7,1920,15-Jul-2026 16:00:29,1916.6,N,-0.85,11126807226.15,EQ,BHARTIARTL,5763065,NIFTY 50
3166.82,-31,3199.9,3157.9,15-Jul-2026 16:00:29,3142.3,N,-0.97,3277978548.82,EQ,ADANIENT,1035101,NIFTY 50
3109.86,-30.3,3150,3083,15-Jul-2026 16:00:29,3080,N,-0.97,2258573143.32,EQ,GRASIM,726262,NIFTY 50
1867.13,-18.4,1892.6,1850.8,15-Jul-2026 16:00:29,1843.4,N,-0.98,1111582775.59,EQ,BAJAJFINSV,595343,NIFTY 50
345.7,-3.95,348.45,344.2,15-Jul-2026 16:00:29,343.05,N,-1.13,3924570658.1,EQ,NTPC,11352533,NIFTY 50
1087.59,-13.6,1101.9,1084,15-Jul-2026 16:00:29,1081.1,N,-1.24,1255523684.31,EQ,TATACONSUM,1154409,NIFTY 50
1232.62,-16.6,1249.1,1229.6,15-Jul-2026 16:00:29,1226.4,N,-1.33,2077778229.2,EQ,DRREDDY,1685660,NIFTY 50
175.43,-2.48,176.6,174.66,15-Jul-2026 16:00:29,174.49,N,-1.40,1824247449.6,EQ,WIPRO,10398720,NIFTY 50
1079.34,-15.5,1088.1,1077.4,15-Jul-2026 16:00:29,1073,N,-1.42,9176476364.22,EQ,INFY,8501933,NIFTY 50
1234.55,-18,1252.6,1229.7,15-Jul-2026 16:00:29,1224.9,N,-1.44,1032461572.3,EQ,JSWSTEEL,836306,NIFTY 50
3808.42,-55.7,3868,3793,15-Jul-2026 16:00:29,3778.6,N,-1.45,13718694332.42,EQ,LT,3602201,NIFTY 50
186.86,-3.11,189.33,185.16,15-Jul-2026 16:00:29,184.81,N,-1.65,4657405150.2,EQ,TATASTEEL,24924570,NIFTY 50
281.61,-5.35,286.8,280.8,15-Jul-2026 16:00:29,278.9,N,-1.87,2790104017.68,EQ,POWERGRID,9907688,NIFTY 50
961.31,-20.8,976,953.5,15-Jul-2026 16:00:29,953,N,-2.13,5074888150.78,EQ,HINDALCO,5279138,NIFTY 50
7169.37,338,7270,7230,15-Jul-2026 16:00:29,6926.5,N,4.90,5476086685.29,EQ,ABB,763817,NIFTY NEXT 50
3469.54,117.4,3508,3507,15-Jul-2026 16:00:29,3396.1,N,3.46,1104077018.8,EQ,ENRIN,318220,NIFTY NEXT 50
26845.01,660,27045,26940,15-Jul-2026 16:00:29,26285,N,2.51,459103361.02,EQ,SHREECEM,17102,NIFTY NEXT 50
