VWAP,change,high,lastPrice,lastUpdatedTime,low,marketType,pChange,quantityTraded,series,symbol,totalTradedVolume,index_name
327.03,7.95,328.5,327.95,20-Aug-2026 16:00:29,321.35,N,2.48,11989334474.04,EQ,ETERNAL,36661268,NIFTY 50
1127.37,22.2,1135.4,1128.2,20-Aug-2026 16:00:29,1115.5,N,2.01,3735849394.38,EQ,SHRIRAMFIN,3313774,NIFTY 50
396.96,7.1,399.55,397.35,20-Aug-2026 16:00:29,393.15,N,1.82,3675422074.08,EQ,KOTAKBANK,9258923,NIFTY 50
268.3,4.6,271.65,271.65,20-Aug-2026 16:00:29,265,N,1.72,7585591435.1,EQ,ITC,28272797,NIFTY 50
1096.73,14.8,1102.3,1095,20-Aug-2026 16:00:29,1086.3,N,1.37,7393577876.75,EQ,BAJFINANCE,6741475,NIFTY 50
1248.66,16,1253.9,1251,20-Aug-2026 16:00:29,1236.2,N,1.30,5199190486.56,EQ,AXISBANK,4163816,NIFTY 50
11702.57,148,11793,11793,20-Aug-2026 16:00:29,11620,N,1.27,1771570154.31,EQ,BAJAJ-AUTO,151383,NIFTY 50
1434.52,16,1439.4,1438,20-Aug-2026 16:00:29,1427.5,N,1.13,470166799.04,EQ,CIPLA,327752,NIFTY 50
11540.49,125,11643,11575,20-Aug-2026 16:00:29,11422,N,1.09,2422983577.95,EQ,ULTRACEMCO,209955,NIFTY 50
1295.56,13.9,1310.6,1299.7,20-Aug-2026 16:00:29,1281.5,N,1.08,4426088997.12,EQ,JSWSTEEL,3416352,NIFTY 50
540.98,5.7,543.2,542,20-Aug-2026 16:00:29,536.65,N,1.06,911048729.58,EQ,HDFCLIFE,1684071,NIFTY 50
1945.09,19.7,1952.2,1941.7,20-Aug-2026 16:00:29,1933,N,1.02,8540119934.36,EQ,BHARTIARTL,4390604,NIFTY 50
4068.46,39.7,4084.9,4081,20-Aug-2026 16:00:29,4048.3,N,0.98,4296537867.6,EQ,LT,1056060,NIFTY 50
3278.55,30,3310,3300,20-Aug-2026 16:00:29,3250,N,0.92,3875944431.15,EQ,GRASIM,1182213,NIFTY 50
1134.18,10.2,1144.7,1130,20-Aug-2026 16:00:29,1125.7,N,0.91,9708400465.38,EQ,INFY,8559841,NIFTY 50
13775.52,119,13826,13809,20-Aug-2026 16:00:29,13681,N,0.87,2565993661.44,EQ,MARUTI,186272,NIFTY 50
