VWAP,change,high,lastPrice,lastUpdatedTime,low,marketType,pChange,quantityTraded,series,symbol,totalTradedVolume,index_name
293.22,15.7,297,295.7,27-Jul-2026 16:00:26,281.45,N,5.61,14078190943.26,EQ,ETERNAL,48012383,NIFTY 50
5185.66,255,5242.5,5240,27-Jul-2026 16:00:26,5095,N,5.12,8977927972.34,EQ,INDIGO,1731299,NIFTY 50
1075.46,37.4,1082,1078.3,27-Jul-2026 16:00:26,1057.4,N,3.59,17160415095.54,EQ,INFY,15956349,NIFTY 50
1042.28,36.2,1050,1049,27-Jul-2026 16:00:26,1026.6,N,3.57,7932705528.48,EQ,BAJFINANCE,7610916,NIFTY 50
1105.31,35.7,1119.8,1116.1,27-Jul-2026 16:00:26,1085.4,N,3.30,1945151065.44,EQ,MAXHEALTH,1759824,NIFTY 50
1024.52,32.9,1040,1038,27-Jul-2026 16:00:26,1002.2,N,3.27,9691354733.2,EQ,SHRIRAMFIN,9459410,NIFTY 50
2710.43,72.1,2723.9,2710,27-Jul-2026 16:00:26,2664.3,N,2.73,1938605242.77,EQ,ASIANPAINT,715239,NIFTY 50
3219.02,78.6,3246.8,3240,27-Jul-2026 16:00:26,3179,N,2.49,7289696121.4,EQ,M&M,2264570,NIFTY 50
1907.19,42.7,1920,1919.4,27-Jul-2026 16:00:26,1885,N,2.28,1242103260.06,EQ,BAJAJFINSV,651274,NIFTY 50
13647.88,288,13760,13730,27-Jul-2026 16:00:26,13501,N,2.14,4551254078.76,EQ,MARUTI,333477,NIFTY 50
2299.88,42.6,2315,2296.9,27-Jul-2026 16:00:26,2272.4,N,1.89,9216290724.96,EQ,TCS,4007292,NIFTY 50
1295.72,23.9,1303,1294.9,27-Jul-2026 16:00:26,1277.3,N,1.88,4984698330.28,EQ,HCLTECH,3847049,NIFTY 50
1106.74,20,1123.4,1108,27-Jul-2026 16:00:26,1096.6,N,1.84,2612609179.9,EQ,TATACONSUM,2360635,NIFTY 50
177.36,3.23,178.78,178.35,27-Jul-2026 16:00:26,175.61,N,1.84,2217784995.36,EQ,WIPRO,12504426,NIFTY 50
7763.14,130,7847,7758,27-Jul-2026 16:00:26,7648,N,1.70,2853334343.86,EQ,EICHERMOT,367549,NIFTY 50
1958.51,31.9,1977,1973,27-Jul-2026 16:00:26,1933,N,1.64,10604117373.8,EQ,SUNPHARMA,5414380,NIFTY 50
2938.56,47.5,2953.5,2938,27-Jul-2026 16:00:26,2907.1,N,1.64,2318714846.4,EQ,TRENT,789065,NIFTY 50
4715.75,62,4749.1,4739,27-Jul-2026 16:00:26,4686.9,N,1.33,2361275055.75,EQ,TITAN,500721,NIFTY 50
2173.41,28.6,2181.3,2173.6,27-Jul-2026 16:00:26,2152.4,N,1.33,1518520272.21,EQ,HINDUNILVR,698681,NIFTY 50
327.56,3.7,329.05,327.5,27-Jul-2026 16:00:26,326.1,N,1.14,1564850422.64,EQ,TMPV,4777294,NIFTY 50
1584.39,16.5,1599.6,1576,27-Jul-2026 16:00:26,1571,N,1.06,2397695412.36,EQ,TECHM,1513324,NIFTY 50
3099.22,30.6,3120,3120,27-Jul-2026 16:00:26,3086.1,N,0.99,824634259.16,EQ,GRASIM,266078,NIFTY 50
184.2,1.81,184.89,184.48,27-Jul-2026 16:00:26,183.33,N,0.99,2184132343.2,EQ,TATASTEEL,11857396,NIFTY 50
1439.49,12.6,1449,1445.5,27-Jul-2026 16:00:26,1428.8,N,0.88,15270541767,EQ,ICICIBANK,10608300,NIFTY 50
286.65,2.5,287.9,285.95,27-Jul-2026 16:00:26,285.5,N,0.88,5536015266.6,EQ,ITC,19312804,NIFTY 50
350.51,2.75,353,349.95,27-Jul-2026 16:00:26,347.8,N,0.79,4329062434.03,EQ,NTPC,12350753,NIFTY 50
236.13,1.53,237.4,236.24,27-Jul-2026 16:00:26,235.26,N,0.65,1649167811.76,EQ,JIOFIN,6984152,NIFTY 50
1241.48,8.1,1251,1248.9,27-Jul-2026 16:00:26,1234.3,N,0.65,1400868651.28,EQ,JSWSTEEL,1128386,NIFTY 50
3818.43,22.4,3837.3,3808,27-Jul-2026 16:00:26,3798.7,N,0.59,5552802908.73,EQ,LT,1454211,NIFTY 50
1020.06,4.8,1023.7,1019.8,27-Jul-2026 16:00:26,1015.9,N,0.47,6215227620.12,EQ,SBIN,6093002,NIFTY 50
1857.37,8.6,1870.7,1867.2,27-Jul-2026 16:00:26,1836.2,N,0.46,2040495537.78,EQ,SBILIFE,1098594,NIFTY 50
11180.65,50,11251,11180,27-Jul-2026 16:00:26,11094,N,0.45,3024857773.6,EQ,BAJAJ-AUTO,270544,NIFTY 50
406.44,1.7,408.45,406.7,27-Jul-2026 16:00:26,404.6,N,0.42,3935767836.6,EQ,BEL,9683515,NIFTY 50
11849.62,46,12000,11892,27-Jul-2026 16:00:26,11752,N,0.39,2973733236.72,EQ,ULTRACEMCO,250956,NIFTY 50
8807.01,31.5,8860.5,8837,27-Jul-2026 16:00:26,8744,N,0.36,1190584453.86,EQ,APOLLOHOSP,135186,NIFTY 50
385.05,1.25,388.75,386,27-Jul-2026 16:00:26,383.55,N,0.32,6434222464.8,EQ,KOTAKBANK,16710096,NIFTY 50
1443.55,4.5,1461.5,1448,27-Jul-2026 16:00:26,1435.3,N,0.31,2930845339.2,EQ,NESTLEIND,2030304,NIFTY 50
1901.65,5.8,1917,1904,27-Jul-2026 16:00:26,1890,N,0.31,9946198093.35,EQ,BHARTIARTL,5230299,NIFTY 50
1407.13,4.4,1418.1,1415,27-Jul-2026 16:00:26,1392.8,N,0.31,1635127273.9,EQ,CIPLA,1162030,NIFTY 50
3031.55,8.6,3057.4,3035,27-Jul-2026 16:00:26,3008.1,N,0.28,1930703248.5,EQ,ADANIENT,636870,NIFTY 50
1281.07,3,1288.7,1281,27-Jul-2026 16:00:26,1278,N,0.23,9176473511.24,EQ,RELIANCE,7163132,NIFTY 50
947.33,2.2,951.25,945,27-Jul-2026 16:00:26,943.05,N,0.23,1928219165.25,EQ,HINDALCO,2035425,NIFTY 50
1226.93,1.7,1237,1229,27-Jul-2026 16:00:26,1221.6,N,0.14,7321707228.86,EQ,AXISBANK,5967502,NIFTY 50
1764.02,-0.5,1785,1767.8,27-Jul-2026 16:00:26,1752.1,N,-0.03,3998989239.5,EQ,ADANIPORTS,2266975,NIFTY 50
1151.94,-0.7,1159.3,1151,27-Jul-2026 16:00:26,1147.2,N,-0.06,1213523864.34,EQ,DRREDDY,1053461,NIFTY 50
288.8,-0.25,290.55,287.95,27-Jul-2026 16:00:26,286.55,N,-0.09,3507010454.4,EQ,POWERGRID,12143388,NIFTY 50
429.16,-0.4,431,427,27-Jul-2026 16:00:26,425.75,N,-0.09,2249413386.28,EQ,COALINDIA,5241433,NIFTY 50
740.88,-2.55,747.95,740.25,27-Jul-2026 16:00:26,738.1,N,-0.34,21988393781.76,EQ,HDFCBANK,29678752,NIFTY 50
553.26,-2.45,558.25,552.6,27-Jul-2026 16:00:26,550.9,N,-0.44,757168952.34,EQ,HDFCLIFE,1368559,NIFTY 50
241.07,-10.37,248.17,238.39,27-Jul-2026 16:00:26,238.14,N,-4.17,4799772404.95,EQ,ONGC,19910285,NIFTY 50
1187.42,60.35,1207,1204.45,27-Jul-2026 16:00:26,1150.1,N,5.27,5903004422.12,EQ,LODHA,4971286,NIFTY NEXT 50
1784.33,59.1,1804.5,1783.5,27-Jul-2026 16:00:26,1743.8,N,3.43,3502805732.69,EQ,CHOLAFIN,1963093,NIFTY NEXT 50
1061.01,30.2,1068.2,1066,27-Jul-2026 16:00:26,1036,N,2.92,2777570333.55,EQ,JINDALSTEL,2617855,NIFTY NEXT 50
347.77,9.65,352.3,351,27-Jul-2026 16:00:26,342.65,N,2.83,326648884.59,EQ,TATACAP,939267,NIFTY NEXT 50
1611.49,43.1,1622.4,1614,27-Jul-2026 16:00:26,1579.7,N,2.74,1871884223.14,EQ,PIDILITIND,1161586,NIFTY NEXT 50
7374.95,191.5,7459,7440,27-Jul-2026 16:00:26,7220.5,N,2.64,4017142639.95,EQ,DIVISLAB,544701,NIFTY NEXT 50
148.37,3.74,149.5,149.29,27-Jul-2026 16:00:26,146.3,N,2.57,2065429096,EQ,MOTHERSON,13920800,NIFTY NEXT 50
140.77,3.53,142,142,27-Jul-2026 16:00:26,139.91,N,2.55,1162818901.09,EQ,IOC,8260417,NIFTY NEXT 50
173.21,3.89,174.89,173.91,27-Jul-2026 16:00:26,170.11,N,2.29,1843158787.8,EQ,GAIL,10641180,NIFTY NEXT 50
