VWAP,change,high,lastPrice,lastUpdatedTime,low,marketType,pChange,quantityTraded,series,symbol,totalTradedVolume,index_name
333.01,9.05,336.5,335.9,21-Sep-2026 16:00:28,326.85,N,2.77,6751621901.32,EQ,ETERNAL,20274532,NIFTY 50
1274.23,31.7,1284.9,1281,21-Sep-2026 16:00:28,1237.3,N,2.54,3506561182.38,EQ,HCLTECH,2751906,NIFTY 50
266.74,4.7,267.95,267,21-Sep-2026 16:00:28,263.55,N,1.79,2310711537.64,EQ,ITC,8662786,NIFTY 50
1874.81,31.6,1891.5,1868.9,21-Sep-2026 16:00:28,1832.2,N,1.72,4751450970.84,EQ,SUNPHARMA,2534364,NIFTY 50
1240.86,21,1249.1,1247.4,21-Sep-2026 16:00:28,1232.5,N,1.71,12417556527.48,EQ,RELIANCE,10007218,NIFTY 50
1061.52,17.3,1072.6,1066.6,21-Sep-2026 16:00:28,1050.6,N,1.65,1024636426.08,EQ,MAXHEALTH,965254,NIFTY 50
4844.92,76.5,4880,4875,21-Sep-2026 16:00:28,4780,N,1.59,3222196409.64,EQ,TITAN,665067,NIFTY 50
562.52,8.45,565.9,559.4,21-Sep-2026 16:00:28,551.65,N,1.53,1592769754.8,EQ,HDFCLIFE,2831490,NIFTY 50
1763.63,25,1774.4,1756,21-Sep-2026 16:00:28,1734.3,N,1.44,1247478989.68,EQ,SBILIFE,707336,NIFTY 50
1551.58,21.4,1560.6,1558.5,21-Sep-2026 16:00:28,1525.1,N,1.39,1506140428.12,EQ,TECHM,970714,NIFTY 50
396.86,5.2,399.15,398.5,21-Sep-2026 16:00:28,393.1,N,1.32,3871316914.48,EQ,BEL,9754868,NIFTY 50
234.58,2.83,236,235.63,21-Sep-2026 16:00:28,232.32,N,1.22,1434232441.52,EQ,ONGC,6114044,NIFTY 50
413.66,4.8,415.4,414.7,21-Sep-2026 16:00:28,410.45,N,1.17,1424224761.44,EQ,COALINDIA,3442984,NIFTY 50
739.06,8.5,742.65,739.5,21-Sep-2026 16:00:28,729.05,N,1.16,26223831697.98,EQ,HDFCBANK,35482683,NIFTY 50
2122.47,23.7,2145,2128.7,21-Sep-2026 16:00:28,2075.3,N,1.13,4947076423.17,EQ,TCS,2330811,NIFTY 50
1202.59,13.3,1211.9,1198.3,21-Sep-2026 16:00:28,1185,N,1.12,2067052580.06,EQ,DRREDDY,1718834,NIFTY 50
1377.57,12.6,1390,1385,21-Sep-2026 16:00:28,1360,N,0.92,789445417.47,EQ,NESTLEIND,573071,NIFTY 50
327.03,2.75,328.75,326.4,21-Sep-2026 16:00:28,324.85,N,0.85,1667265000.06,EQ,NTPC,5098202,NIFTY 50
11081.84,86,11146,11100,21-Sep-2026 16:00:28,10983,N,0.78,1686999585.04,EQ,ULTRACEMCO,152231,NIFTY 50
1956.15,15,1966.6,1947,21-Sep-2026 16:00:28,1939,N,0.78,1691183614.05,EQ,HINDUNILVR,864547,NIFTY 50
417.72,2.3,420.6,414.8,21-Sep-2026 16:00:28,414.55,N,0.56,3538448056.92,EQ,KOTAKBANK,8470861,NIFTY 50
3898.56,19.8,3908.7,3904.8,21-Sep-2026 16:00:28,3883,N,0.51,3693382685.76,EQ,LT,947371,NIFTY 50
1007.96,4.6,1015.5,1000.6,21-Sep-2026 16:00:28,997.2,N,0.46,693502686.96,EQ,TATACONSUM,688026,NIFTY 50
1344.51,6.1,1352,1345,21-Sep-2026 16:00:28,1340.4,N,0.46,7671233566.98,EQ,ICICIBANK,5705598,NIFTY 50
4965.54,21,5030.5,4941,21-Sep-2026 16:00:28,4925,N,0.43,2219685759.72,EQ,INDIGO,447018,NIFTY 50
12188.46,50,12229,12153,21-Sep-2026 16:00:28,12129,N,0.41,4133972166.66,EQ,MARUTI,339171,NIFTY 50
11485.26,46,11533,11460,21-Sep-2026 16:00:28,11450,N,0.40,1068508193.58,EQ,BAJAJ-AUTO,93033,NIFTY 50
1012.56,1.8,1019,1011.8,21-Sep-2026 16:00:28,1005.3,N,0.18,2217025434,EQ,SHRIRAMFIN,2189525,NIFTY 50
3067.2,3.3,3088,3055.3,21-Sep-2026 16:00:28,3055.3,N,0.11,3241570320,EQ,M&M,1056850,NIFTY 50
230.84,0.08,231.75,229.97,21-Sep-2026 16:00:28,229.55,N,0.03,1353353516.56,EQ,JIOFIN,5862734,NIFTY 50
993.82,-0.2,997.5,996,21-Sep-2026 16:00:28,989.1,N,-0.02,3567867466.28,EQ,SBIN,3590054,NIFTY 50
7518.21,-3.5,7569.5,7512.5,21-Sep-2026 16:00:28,7490,N,-0.05,1893476224.92,EQ,EICHERMOT,251852,NIFTY 50
1857.22,-2.7,1864,1849.8,21-Sep-2026 16:00:28,1849.2,N,-0.15,501373253.98,EQ,BAJAJFINSV,269959,NIFTY 50
2821.09,-8.5,2836.9,2815.5,21-Sep-2026 16:00:28,2801,N,-0.30,1672895085.64,EQ,TRENT,592996,NIFTY 50
8916.12,-32.5,8974.5,8912,21-Sep-2026 16:00:28,8826.5,N,-0.36,1866928534.56,EQ,APOLLOHOSP,209388,NIFTY 50
2454.3,-11,2463.8,2440.3,21-Sep-2026 16:00:28,2440.3,N,-0.45,658113182.1,EQ,ASIANPAINT,268147,NIFTY 50
981.66,-5.3,993.5,981.2,21-Sep-2026 16:00:28,976,N,-0.54,3286722350.82,EQ,HINDALCO,3348127,NIFTY 50
1273.48,-7,1287,1268.6,21-Sep-2026 16:00:28,1268.6,N,-0.55,1200077886.28,EQ,JSWSTEEL,942361,NIFTY 50
1248.59,-7,1254.3,1250,21-Sep-2026 16:00:28,1242,N,-0.56,4595164550.97,EQ,AXISBANK,3680283,NIFTY 50
1391.58,-8.4,1405.2,1386.1,21-Sep-2026 16:00:28,1378.3,N,-0.60,1245646396.98,EQ,CIPLA,895131,NIFTY 50
301.23,-2.15,303.8,301.65,21-Sep-2026 16:00:28,299.1,N,-0.71,2556989951.31,EQ,TMPV,8488497,NIFTY 50
184.66,-2.14,186.87,183.4,21-Sep-2026 16:00:28,183.34,N,-1.15,1834360365.88,EQ,TATASTEEL,9933718,NIFTY 50
1037.03,-12.9,1044.5,1038.5,21-Sep-2026 16:00:28,1030.3,N,-1.23,6299291476.74,EQ,INFY,6074358,NIFTY 50
3187.05,-43.2,3217.3,3166,21-Sep-2026 16:00:28,3166,N,-1.35,595978350,EQ,GRASIM,187000,NIFTY 50
164.43,-2.28,165.5,164.55,21-Sep-2026 16:00:28,163.34,N,-1.37,1526245015.05,EQ,WIPRO,9282035,NIFTY 50
2994.33,-45,3015.9,2975,21-Sep-2026 16:00:28,2973,N,-1.49,2343751920.9,EQ,ADANIENT,782730,NIFTY 50
267.88,-4.2,269.05,266.1,21-Sep-2026 16:00:28,266.1,N,-1.55,1857614395.76,EQ,POWERGRID,6934502,NIFTY 50
1027.5,-19,1037.7,1021.3,21-Sep-2026 16:00:28,1021.3,N,-1.83,4285248345,EQ,BAJFINANCE,4170558,NIFTY 50
1784.81,-36.9,1796.8,1787.1,21-Sep-2026 16:00:28,1766.7,N,-2.02,4136871883.82,EQ,ADANIPORTS,2317822,NIFTY 50
1833.39,-63.1,1854.8,1830.2,21-Sep-2026 16:00:28,1822,N,-3.33,17814280606.2,EQ,BHARTIARTL,9716580,NIFTY 50
19143.17,710,19370,19265,21-Sep-2026 16:00:28,18730,N,3.83,4125199989.64,EQ,SOLARINDS,215492,NIFTY NEXT 50
4956.26,130,4986.5,4970,21-Sep-2026 16:00:28,4848.5,N,2.69,1790419187.44,EQ,TORNTPHARM,361244,NIFTY NEXT 50
657.19,15.9,660.95,660.25,21-Sep-2026 16:00:28,644,N,2.47,2069061507.74,EQ,DLF,3148346,NIFTY NEXT 50
912.6,18,919.75,910,21-Sep-2026 16:00:28,903,N,2.02,2737530783,EQ,CGPOWER,2999705,NIFTY NEXT 50
1401.18,26,1411,1397,21-Sep-2026 16:00:28,1379.5,N,1.90,1084105576.62,EQ,UNITDSPR,773709,NIFTY NEXT 50
11381.46,192,11434,11409,21-Sep-2026 16:00:28,11227,N,1.71,616385729.22,EQ,BAJAJHLDNG,54157,NIFTY NEXT 50
747.73,12.25,755,745,21-Sep-2026 16:00:28,741,N,1.67,2230971344.07,EQ,INDHOTEL,2983659,NIFTY NEXT 50
3780.63,50.5,3814.6,3800.4,21-Sep-2026 16:00:28,3732,N,1.35,2446090293.78,EQ,DMART,647006,NIFTY NEXT 50
47871.34,565,48180,47565,21-Sep-2026 16:00:28,47460,N,1.20,759861779.82,EQ,BOSCHLTD,15873,NIFTY NEXT 50
1138.33,11.1,1143.5,1130.6,21-Sep-2026 16:00:28,1127.1,N,0.99,806359960.43,EQ,JINDALSTEL,708371,NIFTY NEXT 50
177.73,1.53,178.87,178.09,21-Sep-2026 16:00:28,177.03,N,0.87,730629901.54,EQ,UNIONBANK,4110898,NIFTY NEXT 50
428.2,3.05,431.15,425,21-Sep-2026 16:00:28,422,N,0.72,2115434747.2,EQ,VBL,4940296,NIFTY NEXT 50
346.21,2.2,348.05,344.75,21-Sep-2026 16:00:28,342.6,N,0.64,3176134694.52,EQ,PFC,9174012,NIFTY NEXT 50
392.94,2.45,395.95,390.75,21-Sep-2026 16:00:28,389.1,N,0.63,412046314.56,EQ,AMBUJACEM,1048624,NIFTY NEXT 50
2438.99,15,2456.2,2440,21-Sep-2026 16:00:28,2412.4,N,0.62,1227385132.65,EQ,HDFCAMC,503235,NIFTY NEXT 50
117.82,0.73,118.58,118,21-Sep-2026 16:00:28,116.64,N,0.62,1016129635.68,EQ,PNB,8624424,NIFTY NEXT 50
4853.79,25.7,4888.9,4826,21-Sep-2026 16:00:28,4825,N,0.54,3808138020.3,EQ,HAL,784570,NIFTY NEXT 50
5016.19,25,5030.5,5023,21-Sep-2026 16:00:28,4991.5,N,0.50,837081722.44,EQ,BRITANNIA,166876,NIFTY NEXT 50
2849.64,13.1,2874.2,2854.2,21-Sep-2026 16:00:28,2814,N,0.46,1236435998.88,EQ,MUTHOOTFIN,433892,NIFTY NEXT 50
9408.21,35.5,9461.5,9410.5,21-Sep-2026 16:00:28,9375.5,N,0.38,3578346816.03,EQ,DIVISLAB,380343,NIFTY NEXT 50
442.49,1.6,445.45,444.5,21-Sep-2026 16:00:28,437.2,N,0.36,2069455374.09,EQ,TMCV,4676841,NIFTY NEXT 50
162.48,0.34,163.88,162.91,21-Sep-2026 16:00:28,160.5,N,0.21,1180359032.16,EQ,MOTHERSON,7264642,NIFTY NEXT 50
4265.43,4.9,4317,4280,21-Sep-2026 16:00:28,4190.5,N,0.11,1157714479.74,EQ,LTM,271418,NIFTY NEXT 50
1161.83,1,1173.5,1161,21-Sep-2026 16:00:28,1152.1,N,0.09,1004319545.07,EQ,ZYDUSLIFE,864429,NIFTY NEXT 50
1581.77,1.1,1598,1573.2,21-Sep-2026 16:00:28,1573.2,N,0.07,380325524.11,EQ,PIDILITIND,240443,NIFTY NEXT 50
7268.85,0.5,7330,7271,21-Sep-2026 16:00:28,7221,N,0.01,1173788435.7,EQ,ABB,161482,NIFTY NEXT 50
207.67,-0.05,210.55,206.55,21-Sep-2026 16:00:28,205.38,N,-0.02,2387062191.99,EQ,ADANIPOWER,11494497,NIFTY NEXT 50
123.47,-0.08,123.99,123.7,21-Sep-2026 16:00:28,122.95,N,-0.06,638537452,EQ,CANBK,5171600,NIFTY NEXT 50
22439.97,-50,22700,22550,21-Sep-2026 16:00:28,22355,N,-0.22,784164751.65,EQ,SHREECEM,34945,NIFTY NEXT 50
136.88,-0.47,137.71,136.53,21-Sep-2026 16:00:28,136.34,N,-0.34,1179377927.6,EQ,IOC,8616145,NIFTY NEXT 50
4179.05,-16.3,4208.1,4155,21-Sep-2026 16:00:28,4155,N,-0.39,765589422.85,EQ,TVSMOTOR,183197,NIFTY NEXT 50
312.39,-1.25,315.95,312.75,21-Sep-2026 16:00:28,310.85,N,-0.40,985121240.22,EQ,BPCL,3153498,NIFTY NEXT 50
3217.72,-17,3264,3211,21-Sep-2026 16:00:28,3184,N,-0.53,661244677.72,EQ,ENRIN,205501,NIFTY NEXT 50
233.39,-1.3,234.51,233.64,21-Sep-2026 16:00:28,232.52,N,-0.55,1026381536.9,EQ,BANKBARODA,4397710,NIFTY NEXT 50
311.66,-1.8,313.45,310.2,21-Sep-2026 16:00:28,310.2,N,-0.58,1050933726.32,EQ,RECLTD,3372052,NIFTY NEXT 50
1139.52,-6.7,1150.7,1138,21-Sep-2026 16:00:28,1127,N,-0.59,514778160,EQ,LODHA,451750,NIFTY NEXT 50
5078.83,-32.5,5135,5067,21-Sep-2026 16:00:28,5050,N,-0.64,1428649484.85,EQ,CUMMINSIND,281295,NIFTY NEXT 50
3896.52,-26.9,3919,3887,21-Sep-2026 16:00:28,3851.5,N,-0.69,767388441.84,EQ,SIEMENS,196942,NIFTY NEXT 50
590.79,-4.2,595,591.8,21-Sep-2026 16:00:28,585.9,N,-0.70,2544211731.03,EQ,HINDZINC,4306457,NIFTY NEXT 50
173.14,-1.29,174.38,172.61,21-Sep-2026 16:00:28,172.61,N,-0.74,646659374.02,EQ,GAIL,3734893,NIFTY NEXT 50
879.14,-12.5,891,867.5,21-Sep-2026 16:00:28,866.1,N,-1.42,857886790.5,EQ,GODREJCP,975825,NIFTY NEXT 50
