VWAP,change,high,lastPrice,lastUpdatedTime,low,marketType,pChange,quantityTraded,series,symbol,totalTradedVolume,index_name
10822.65,615.5,11031,11019,22-Jul-2026 16:00:29,10575,N,5.92,15681457072.2,EQ,BAJAJ-AUTO,1448948,NIFTY 50
1487.8,48.1,1510,1500,22-Jul-2026 16:00:29,1454,N,3.31,9733922573.2,EQ,NESTLEIND,6542494,NIFTY 50
1088.5,15.5,1099.4,1097,22-Jul-2026 16:00:29,1071.1,N,1.43,1654012759,EQ,TATACONSUM,1519534,NIFTY 50
284.77,2.9,291.35,289.5,22-Jul-2026 16:00:29,275.55,N,1.01,18778990774.78,EQ,ETERNAL,65944414,NIFTY 50
287.77,2.3,289.75,289,22-Jul-2026 16:00:29,284.4,N,0.80,1322587178.99,EQ,POWERGRID,4595987,NIFTY 50
251.71,1.86,252.78,251.75,22-Jul-2026 16:00:29,250.13,N,0.74,2746111043.91,EQ,ONGC,10909821,NIFTY 50
2150.77,14.5,2159.9,2157,22-Jul-2026 16:00:29,2130,N,0.68,1761857014.75,EQ,HINDUNILVR,819175,NIFTY 50
349.33,1.9,350.85,350.45,22-Jul-2026 16:00:29,345.65,N,0.55,2457869112.16,EQ,NTPC,7035952,NIFTY 50
4712.38,20.5,4733,4709.2,22-Jul-2026 16:00:29,4675,N,0.44,4695768860.5,EQ,TITAN,996475,NIFTY 50
8916.79,12.5,8945.5,8939,22-Jul-2026 16:00:29,8867,N,0.14,1411741859.96,EQ,APOLLOHOSP,158324,NIFTY 50
1946.14,-0.4,1956,1948,22-Jul-2026 16:00:29,1939.5,N,-0.02,12824494327.12,EQ,BHARTIARTL,6589708,NIFTY 50
2880.93,-1.7,2914.8,2893,22-Jul-2026 16:00:29,2861.3,N,-0.06,1810794146.85,EQ,TRENT,628545,NIFTY 50
280.36,-0.2,282.2,280.8,22-Jul-2026 16:00:29,278.5,N,-0.07,3643282966.12,EQ,ITC,12995017,NIFTY 50
2684.59,-2.4,2700,2690,22-Jul-2026 16:00:29,2665.6,N,-0.09,1417721240.64,EQ,ASIANPAINT,528096,NIFTY 50
1236.64,-2.5,1243.8,1237,22-Jul-2026 16:00:29,1227.7,N,-0.20,2940381187.52,EQ,HCLTECH,2377718,NIFTY 50
949.68,-1.9,961.95,949.5,22-Jul-2026 16:00:29,945.2,N,-0.20,3851625723.12,EQ,HINDALCO,4055709,NIFTY 50
3160.63,-8.8,3177.1,3171,22-Jul-2026 16:00:29,3146.6,N,-0.28,1253597516.27,EQ,GRASIM,396629,NIFTY 50
1268.51,-3.9,1279.3,1263.5,22-Jul-2026 16:00:29,1261.7,N,-0.31,5059783216.11,EQ,JSWSTEEL,3988761,NIFTY 50
174.27,-0.57,174.96,174.4,22-Jul-2026 16:00:29,173.42,N,-0.33,881289489.45,EQ,WIPRO,5057035,NIFTY 50
13572.5,-52,13719,13545,22-Jul-2026 16:00:29,13491,N,-0.38,4063660790,EQ,MARUTI,299404,NIFTY 50
428.91,-2.4,431.7,428.85,22-Jul-2026 16:00:29,427.35,N,-0.56,2412705389.82,EQ,COALINDIA,5625202,NIFTY 50
1055.31,-6.6,1065,1054.9,22-Jul-2026 16:00:29,1046.8,N,-0.62,3651779949.66,EQ,SHRIRAMFIN,3460386,NIFTY 50
