VWAP,change,high,lastPrice,lastUpdatedTime,low,marketType,pChange,quantityTraded,series,symbol,totalTradedVolume,index_name
8837.61,330.5,8925,8920.5,14-Aug-2026 16:00:27,8588.5,N,3.85,11274492581.4,EQ,APOLLOHOSP,1275740,NIFTY 50
1987.67,53,2005.8,1992.1,14-Aug-2026 16:00:27,1932,N,2.73,24413715788.6,EQ,BHARTIARTL,12282580,NIFTY 50
1685.38,42,1700,1700,14-Aug-2026 16:00:27,1657.2,N,2.53,3334025457.52,EQ,ADANIPORTS,1978204,NIFTY 50
3013.28,70.2,3048,3035.1,14-Aug-2026 16:00:27,2950,N,2.37,5022381426.72,EQ,ADANIENT,1666749,NIFTY 50
1409.85,10.2,1417.8,1417,14-Aug-2026 16:00:27,1401,N,0.73,8597172249.9,EQ,ICICIBANK,6097934,NIFTY 50
184.38,0.9,185.84,184,14-Aug-2026 16:00:27,183.1,N,0.49,1358172949.56,EQ,WIPRO,7366162,NIFTY 50
11723.9,39,11785,11700,14-Aug-2026 16:00:27,11665,N,0.33,2830325318.5,EQ,BAJAJ-AUTO,241415,NIFTY 50
726.96,2,729.6,727,14-Aug-2026 16:00:27,723.5,N,0.28,14803908671.76,EQ,HDFCBANK,20364131,NIFTY 50
320.83,0.5,325,318.5,14-Aug-2026 16:00:27,316.8,N,0.16,9672186492.04,EQ,ETERNAL,30147388,NIFTY 50
410.32,0.3,412.5,410.8,14-Aug-2026 16:00:27,408.25,N,0.07,3031504477.04,EQ,BEL,7388147,NIFTY 50
3410.61,0.1,3430,3428.3,14-Aug-2026 16:00:27,3378.3,N,0.00,3523054401.09,EQ,M&M,1032969,NIFTY 50
1922.17,-2,1937,1930,14-Aug-2026 16:00:27,1914.7,N,-0.10,1693973821.94,EQ,SUNPHARMA,881282,NIFTY 50
277.14,-0.3,278.35,278.2,14-Aug-2026 16:00:27,275.95,N,-0.11,2033802144.18,EQ,ITC,7338537,NIFTY 50
5071.68,-7.5,5090.5,5056.2,14-Aug-2026 16:00:27,5046.4,N,-0.15,2980950923.52,EQ,TITAN,587764,NIFTY 50
266.89,-0.55,268.2,266.05,14-Aug-2026 16:00:27,265.75,N,-0.21,1803715480.97,EQ,POWERGRID,6758273,NIFTY 50
3241,-8.3,3264.8,3248.7,14-Aug-2026 16:00:27,3221,N,-0.25,1542981762,EQ,GRASIM,476082,NIFTY 50
392.01,-1.25,394.35,391.15,14-Aug-2026 16:00:27,389.85,N,-0.32,3731673337.32,EQ,KOTAKBANK,9519332,NIFTY 50
4053.2,-13.7,4072.5,4057,14-Aug-2026 16:00:27,4033.1,N,-0.34,3785867140.8,EQ,LT,934044,NIFTY 50
1091.13,-3.8,1098.5,1087,14-Aug-2026 16:00:27,1085.2,N,-0.35,4610876422.53,EQ,BAJFINANCE,4225781,NIFTY 50
1213.8,-4.4,1218.7,1217.4,14-Aug-2026 16:00:27,1208.6,N,-0.36,6745990881,EQ,AXISBANK,5557745,NIFTY 50
1623.08,-6.2,1652,1632.8,14-Aug-2026 16:00:27,1614.4,N,-0.38,5515308617.08,EQ,TECHM,3398051,NIFTY 50
1268.85,-5,1276.7,1270,14-Aug-2026 16:00:27,1260.3,N,-0.39,1237661667,EQ,JSWSTEEL,975420,NIFTY 50
2998.77,-12,3020.6,2978,14-Aug-2026 16:00:27,2945,N,-0.40,4943580300.72,EQ,TRENT,1648536,NIFTY 50
