VWAP,change,high,lastPrice,lastUpdatedTime,low,marketType,pChange,quantityTraded,series,symbol,totalTradedVolume,index_name
1703.42,33.8,1710.8,1706.5,03-Sep-2026 16:00:00,1681.8,N,2.02,5741371999.74,EQ,ADANIPORTS,3370497,NIFTY 50
1272.07,13.1,1278.9,1267,03-Sep-2026 16:00:00,1260.2,N,1.04,4209553125.05,EQ,AXISBANK,3309215,NIFTY 50
708.32,5.85,712.6,706.65,03-Sep-2026 16:00:00,705,N,0.83,19670500433.12,EQ,HDFCBANK,27770641,NIFTY 50
1017.97,7.2,1023,1019.2,03-Sep-2026 16:00:00,1008,N,0.71,952453450.8,EQ,TATACONSUM,935640,NIFTY 50
408.28,2.85,410.3,408.6,03-Sep-2026 16:00:00,405.15,N,0.70,3186024003.56,EQ,BEL,7803527,NIFTY 50
2530.41,14.1,2544,2541.6,03-Sep-2026 16:00:00,2515.1,N,0.56,1491674164.59,EQ,ASIANPAINT,589499,NIFTY 50
421.92,2.2,428.5,420.05,03-Sep-2026 16:00:00,416.8,N,0.53,6449542956,EQ,COALINDIA,15286175,NIFTY 50
3303.34,15.1,3325.2,3310,03-Sep-2026 16:00:00,3275.1,N,0.46,7633741259.44,EQ,GRASIM,2310916,NIFTY 50
1865.74,6.2,1869,1869,03-Sep-2026 16:00:00,1855.6,N,0.33,6905088814.08,EQ,BHARTIARTL,3700992,NIFTY 50
2900.68,9.2,2920.5,2901,03-Sep-2026 16:00:00,2885.2,N,0.32,2367314564.32,EQ,ADANIENT,816124,NIFTY 50
330.77,0.9,332.7,330.9,03-Sep-2026 16:00:00,329.1,N,0.27,2679543293.02,EQ,NTPC,8100926,NIFTY 50
1440.14,3.5,1452,1430,03-Sep-2026 16:00:00,1430,N,0.25,15126295909.14,EQ,ICICIBANK,10503351,NIFTY 50
1028.72,2.5,1036,1023.4,03-Sep-2026 16:00:00,1021.1,N,0.24,7583522210.88,EQ,SBIN,7371804,NIFTY 50
237.89,0.55,240.48,237.45,03-Sep-2026 16:00:00,236.4,N,0.23,2210902795.67,EQ,JIOFIN,9293803,NIFTY 50
184.05,0.35,187.65,184.2,03-Sep-2026 16:00:00,182,N,0.19,4042652912.55,EQ,TATASTEEL,21964971,NIFTY 50
1309.03,2,1325,1308,03-Sep-2026 16:00:00,1295,N,0.15,1690176338.01,EQ,JSWSTEEL,1291167,NIFTY 50
1981.29,2.1,1998,1992.1,03-Sep-2026 16:00:00,1970,N,0.11,871906290.3,EQ,BAJAJFINSV,440070,NIFTY 50
991.09,0.9,1000.6,994.9,03-Sep-2026 16:00:00,985.5,N,0.09,668898534.08,EQ,MAXHEALTH,674912,NIFTY 50
533.66,0.5,539.7,533.5,03-Sep-2026 16:00:00,530.55,N,0.09,723756095.92,EQ,HDFCLIFE,1356212,NIFTY 50
12866.77,8,12927,12857,03-Sep-2026 16:00:00,12780,N,0.06,4670405908.14,EQ,MARUTI,362982,NIFTY 50
1009.38,0.3,1022.5,1010,03-Sep-2026 16:00:00,1002.1,N,0.03,1473037693.62,EQ,HINDALCO,1459349,NIFTY 50
1159.2,-1.5,1164.3,1155,03-Sep-2026 16:00:00,1155,N,-0.13,392127220.8,EQ,DRREDDY,338274,NIFTY 50
3998.69,-6,4027.7,3975,03-Sep-2026 16:00:00,3975,N,-0.15,3761839593.92,EQ,LT,940768,NIFTY 50
311.71,-0.75,314.25,312,03-Sep-2026 16:00:00,309.6,N,-0.24,1619533879.53,EQ,TMPV,5195643,NIFTY 50
1046.05,-2.8,1068.9,1044.2,03-Sep-2026 16:00:00,1038.6,N,-0.27,6523211734.1,EQ,SHRIRAMFIN,6236042,NIFTY 50
7649.07,-21.5,7738.5,7690,03-Sep-2026 16:00:00,7597,N,-0.28,3344517612.15,EQ,EICHERMOT,437245,NIFTY 50
1721.91,-4.9,1741.9,1715,03-Sep-2026 16:00:00,1708.9,N,-0.28,1116798109.71,EQ,SBILIFE,648581,NIFTY 50
8719.01,-27,8785.5,8692,03-Sep-2026 16:00:00,8655.5,N,-0.31,2105004427.27,EQ,APOLLOHOSP,241427,NIFTY 50
268.04,-1.2,270.75,265.6,03-Sep-2026 16:00:00,265.6,N,-0.45,2633955100.96,EQ,POWERGRID,9826724,NIFTY 50
423.6,-2.35,426.9,421.15,03-Sep-2026 16:00:00,421.15,N,-0.55,2537837584.8,EQ,KOTAKBANK,5991118,NIFTY 50
235.97,-1.5,237.8,236,03-Sep-2026 16:00:00,235,N,-0.63,1221265802.61,EQ,ONGC,5175513,NIFTY 50
1413.57,-9,1424.1,1416,03-Sep-2026 16:00:00,1407,N,-0.63,933357653.88,EQ,NESTLEIND,660284,NIFTY 50
1050.22,-6.9,1059.7,1049,03-Sep-2026 16:00:00,1043.2,N,-0.65,6959550636.1,EQ,BAJFINANCE,6626755,NIFTY 50
1964.65,-13,1978.9,1962,03-Sep-2026 16:00:00,1959.9,N,-0.66,3218766645.65,EQ,HINDUNILVR,1638341,NIFTY 50
327.49,-2.5,331,324.8,03-Sep-2026 16:00:00,324.15,N,-0.76,5110061935.31,EQ,ETERNAL,15603719,NIFTY 50
176.9,-1.37,178.04,175.72,03-Sep-2026 16:00:00,175.72,N,-0.77,1149212452.4,EQ,WIPRO,6496396,NIFTY 50
4971.76,-40,5047,4980,03-Sep-2026 16:00:00,4925,N,-0.80,3984796035.36,EQ,INDIGO,801486,NIFTY 50
1308.69,-10.6,1316.8,1302.5,03-Sep-2026 16:00:00,1302.5,N,-0.81,12722369635.26,EQ,RELIANCE,9721454,NIFTY 50
1919.95,-15.7,1936.8,1916,03-Sep-2026 16:00:00,1913,N,-0.81,2313900700.6,EQ,SUNPHARMA,1205188,NIFTY 50
1130.6,-9.7,1144,1130.3,03-Sep-2026 16:00:00,1122.5,N,-0.85,6541934250,EQ,INFY,5786250,NIFTY 50
5002.51,-47,5072.5,5027,03-Sep-2026 16:00:00,4952,N,-0.93,2859434716,EQ,TITAN,571600,NIFTY 50
1316.34,-12.5,1345,1319,03-Sep-2026 16:00:00,1308,N,-0.94,1994908004.64,EQ,HCLTECH,1515496,NIFTY 50
11336.66,-118,11450,11275,03-Sep-2026 16:00:00,11275,N,-1.04,2808215385.26,EQ,ULTRACEMCO,247711,NIFTY 50
2332.38,-27.9,2353.6,2320.1,03-Sep-2026 16:00:00,2316.1,N,-1.19,4414696210.68,EQ,TCS,1892786,NIFTY 50
264.49,-3.3,267.6,263,03-Sep-2026 16:00:00,262.35,N,-1.24,4711535726.87,EQ,ITC,17813663,NIFTY 50
3173,-40,3210,3150,03-Sep-2026 16:00:00,3150,N,-1.25,5794887976,EQ,M&M,1826312,NIFTY 50
1398.63,-18.1,1415.4,1394.7,03-Sep-2026 16:00:00,1389.4,N,-1.28,768895443.87,EQ,CIPLA,549749,NIFTY 50
2844.75,-36.7,2879.8,2815.6,03-Sep-2026 16:00:00,2815.6,N,-1.29,1482026562.75,EQ,TRENT,520969,NIFTY 50
1600.2,-25,1625.6,1598,03-Sep-2026 16:00:00,1592,N,-1.54,2636302296.6,EQ,TECHM,1647483,NIFTY 50
12070.75,-210,12191,11920,03-Sep-2026 16:00:00,11920,N,-1.73,3673080942,EQ,BAJAJ-AUTO,304296,NIFTY 50
21420.99,900,21645,21500,03-Sep-2026 16:00:00,20630,N,4.37,10322111030.31,EQ,SOLARINDS,481869,NIFTY NEXT 50
456.74,13.1,462.5,460.55,03-Sep-2026 16:00:00,447.65,N,2.93,3433815623.78,EQ,TMCV,7518097,NIFTY NEXT 50
1226.61,25.7,1244.4,1234,03-Sep-2026 16:00:00,1205.3,N,2.13,2078309106.72,EQ,LODHA,1694352,NIFTY NEXT 50
370.2,7.45,372.8,372.2,03-Sep-2026 16:00:00,364.75,N,2.04,284480930.4,EQ,TATACAP,768452,NIFTY NEXT 50
889.92,17.25,900.65,895,03-Sep-2026 16:00:00,875.4,N,1.97,2033722607.04,EQ,CGPOWER,2285287,NIFTY NEXT 50
1477.1,19.4,1488.9,1488.9,03-Sep-2026 16:00:00,1448,N,1.32,1027073420.1,EQ,UNITDSPR,695331,NIFTY NEXT 50
1839.94,23.4,1858,1849.3,03-Sep-2026 16:00:00,1826,N,1.28,1482573973.62,EQ,CHOLAFIN,805773,NIFTY NEXT 50
681.38,8.1,689.35,681.65,03-Sep-2026 16:00:00,671,N,1.20,2317100146.62,EQ,DLF,3400599,NIFTY NEXT 50
189.12,2.14,190.75,189,03-Sep-2026 16:00:00,186.75,N,1.15,2585653557.12,EQ,UNIONBANK,13672026,NIFTY NEXT 50
173.55,1.67,174.67,174.67,03-Sep-2026 16:00:00,172.01,N,0.97,1098067337.25,EQ,GAIL,6327095,NIFTY NEXT 50
23856.63,230,24050,23910,03-Sep-2026 16:00:00,23575,N,0.97,477156456.63,EQ,SHREECEM,20001,NIFTY NEXT 50
3171.78,28.7,3215,3148,03-Sep-2026 16:00:00,3118,N,0.92,1739033053.74,EQ,ENRIN,548283,NIFTY NEXT 50
2477.48,15,2497.8,2474,03-Sep-2026 16:00:00,2459,N,0.61,803709376.88,EQ,MAZDOCK,324406,NIFTY NEXT 50
11147.44,65,11260,11165,03-Sep-2026 16:00:00,11028,N,0.59,1276760892.96,EQ,BAJAJHLDNG,114534,NIFTY NEXT 50
727.77,4.3,733.85,732,03-Sep-2026 16:00:00,720,N,0.59,1556066870.1,EQ,INDHOTEL,2138130,NIFTY NEXT 50
136.9,0.8,137.8,137.8,03-Sep-2026 16:00:00,136.25,N,0.58,676460821.3,EQ,IOC,4941277,NIFTY NEXT 50
