VWAP,change,high,lastPrice,lastUpdatedTime,low,marketType,pChange,quantityTraded,series,symbol,totalTradedVolume,index_name
693.3,14.45,709,708.25,11-Sep-2026 16:00:28,681.9,N,2.08,21777893842.2,EQ,HDFCBANK,31411934,NIFTY 50
1167.08,22.5,1182,1165.5,11-Sep-2026 16:00:28,1130,N,1.97,2804825857.8,EQ,DRREDDY,2403285,NIFTY 50
1543.63,15.2,1557.3,1541,11-Sep-2026 16:00:28,1518.6,N,1.00,3098571720.64,EQ,TECHM,2007328,NIFTY 50
526.59,3.85,531.5,530,11-Sep-2026 16:00:28,518.2,N,0.73,2173693483.53,EQ,HDFCLIFE,4127867,NIFTY 50
166.93,1.1,167.75,167.4,11-Sep-2026 16:00:28,165.16,N,0.66,1416383856.21,EQ,WIPRO,8484897,NIFTY 50
415.61,2.45,420,419,11-Sep-2026 16:00:28,409.25,N,0.59,6316225909.63,EQ,KOTAKBANK,15197483,NIFTY 50
4892.17,28,4973,4973,11-Sep-2026 16:00:28,4822,N,0.57,4519058870.61,EQ,INDIGO,923733,NIFTY 50
320.8,1.4,324.8,323.5,11-Sep-2026 16:00:28,316.05,N,0.43,7286026923.2,EQ,ETERNAL,22712054,NIFTY 50
260.46,0.55,261.65,259.85,11-Sep-2026 16:00:28,257.7,N,0.21,2895286122.54,EQ,ITC,11116049,NIFTY 50
301,0.6,304.4,301.1,11-Sep-2026 16:00:28,296.5,N,0.20,2312641093,EQ,TMPV,7683193,NIFTY 50
10947.04,21,11060,11000,11-Sep-2026 16:00:28,10790,N,0.19,2444222250.08,EQ,ULTRACEMCO,223277,NIFTY 50
1039.69,1.2,1047.3,1037.7,11-Sep-2026 16:00:28,1029.7,N,0.12,6412899412.72,EQ,INFY,6168088,NIFTY 50
1245.37,0,1252.8,1246,11-Sep-2026 16:00:28,1229.8,N,0.00,5681732870.45,EQ,AXISBANK,4562285,NIFTY 50
1213.93,-0.9,1223.4,1206.1,11-Sep-2026 16:00:28,1195.7,N,-0.07,2759074730.85,EQ,HCLTECH,2272845,NIFTY 50
1031.96,-0.9,1041.5,1037.7,11-Sep-2026 16:00:28,1022.7,N,-0.09,2586729511.28,EQ,MAXHEALTH,2506618,NIFTY 50
