VWAP,change,high,lastPrice,lastUpdatedTime,low,marketType,pChange,quantityTraded,series,symbol,totalTradedVolume,index_name
1163.16,35.8,1175,1170,07-Jul-2026 16:00:27,1134,N,3.16,6024620951.64,EQ,HCLTECH,5179529,NIFTY 50
1446.47,40.5,1463.3,1447,07-Jul-2026 16:00:27,1398.5,N,2.88,5882671986.52,EQ,TECHM,4066916,NIFTY 50
1074.92,29.7,1087.5,1071.9,07-Jul-2026 16:00:27,1040.6,N,2.85,20279758896.32,EQ,INFY,18866296,NIFTY 50
1830.84,47.3,1848,1835,07-Jul-2026 16:00:27,1773,N,2.65,3116981299.08,EQ,SBILIFE,1702487,NIFTY 50
4595.75,106.8,4655.9,4591.2,07-Jul-2026 16:00:27,4505,N,2.38,15560961329.5,EQ,TITAN,3385946,NIFTY 50
288.55,5.9,291,289.3,07-Jul-2026 16:00:27,283.55,N,2.08,13072935208.25,EQ,ETERNAL,45305615,NIFTY 50
2098.43,38.3,2122.7,2095.9,07-Jul-2026 16:00:27,2049,N,1.86,10007513394.64,EQ,TCS,4769048,NIFTY 50
569.04,8.55,573.8,572.75,07-Jul-2026 16:00:27,563.1,N,1.52,1471208534.88,EQ,HDFCLIFE,2585422,NIFTY 50
243.05,3,245.25,243,07-Jul-2026 16:00:27,239.45,N,1.25,5607076974.2,EQ,JIOFIN,23069644,NIFTY 50
1038.89,10.3,1052.9,1039.4,07-Jul-2026 16:00:27,1024,N,1.00,9455115540.19,EQ,BAJFINANCE,9101171,NIFTY 50
7556.63,62,7603,7533.5,07-Jul-2026 16:00:27,7481.5,N,0.83,4475134522.19,EQ,EICHERMOT,592213,NIFTY 50
1887.6,15.2,1899,1885.9,07-Jul-2026 16:00:27,1871.8,N,0.81,1656514345.2,EQ,BAJAJFINSV,877577,NIFTY 50
10113.29,68.5,10190,10105,07-Jul-2026 16:00:27,10020.5,N,0.68,1749346337.75,EQ,BAJAJ-AUTO,172975,NIFTY 50
14517.16,72,14598,14528,07-Jul-2026 16:00:27,14414,N,0.50,7618010364.44,EQ,MARUTI,524759,NIFTY 50
1119.28,3.2,1130,1121.1,07-Jul-2026 16:00:27,1108.3,N,0.29,1593709213.6,EQ,TATACONSUM,1423870,NIFTY 50
381.13,0.85,382.9,382.15,07-Jul-2026 16:00:27,378.65,N,0.22,8848647568.75,EQ,KOTAKBANK,23216875,NIFTY 50
1244.64,1.3,1252.8,1237.4,07-Jul-2026 16:00:27,1221.2,N,0.11,3172141778.88,EQ,JSWSTEEL,2548642,NIFTY 50
1074.48,0.6,1087.3,1062.9,07-Jul-2026 16:00:27,1058.7,N,0.06,8979103792.56,EQ,SHRIRAMFIN,8356697,NIFTY 50
2207.54,1.1,2219.4,2203.1,07-Jul-2026 16:00:27,2193.7,N,0.05,5634728189.68,EQ,HINDUNILVR,2552492,NIFTY 50
288.59,-0.25,290.7,288,07-Jul-2026 16:00:27,286.55,N,-0.09,5336363864.4,EQ,ITC,18491160,NIFTY 50
1041.84,-1.5,1049.6,1036.2,07-Jul-2026 16:00:27,1035.5,N,-0.14,11516055536.16,EQ,SBIN,11053574,NIFTY 50
1934.38,-3,1956.5,1922.7,07-Jul-2026 16:00:27,1917,N,-0.16,11156416718.44,EQ,BHARTIARTL,5767438,NIFTY 50
244.1,-0.43,245.27,243.47,07-Jul-2026 16:00:27,242.68,N,-0.18,3731581354.1,EQ,ONGC,15287101,NIFTY 50
5381.98,-10.5,5430,5398,07-Jul-2026 16:00:27,5345,N,-0.19,2750789179.78,EQ,INDIGO,511111,NIFTY 50
1345.43,-3.4,1356.9,1336.2,07-Jul-2026 16:00:27,1336.2,N,-0.25,8340304424.84,EQ,AXISBANK,6198988,NIFTY 50
1909.77,-5.1,1924.9,1902.7,07-Jul-2026 16:00:27,1898.6,N,-0.27,3935296889.01,EQ,SUNPHARMA,2060613,NIFTY 50
