VWAP,change,high,lastPrice,lastUpdatedTime,low,marketType,pChange,quantityTraded,series,symbol,totalTradedVolume,index_name
1756.92,60,1775,1775,04-Sep-2026 16:00:00,1707.4,N,3.50,3022194048.72,EQ,SBILIFE,1720166,NIFTY 50
187.34,4.59,189.9,188.79,04-Sep-2026 16:00:00,182.84,N,2.49,6838088160.34,EQ,TATASTEEL,36500951,NIFTY 50
542.87,12.9,548,546.4,04-Sep-2026 16:00:00,533.3,N,2.42,3266024808.53,EQ,HDFCLIFE,6016219,NIFTY 50
1326.28,19.5,1333,1322,04-Sep-2026 16:00:00,1304.1,N,1.50,17283462913.52,EQ,RELIANCE,13031534,NIFTY 50
2860.5,37.4,2879,2853,04-Sep-2026 16:00:00,2833.2,N,1.33,1651632676.5,EQ,TRENT,577393,NIFTY 50
1321.4,17,1331.7,1325,04-Sep-2026 16:00:00,1300.1,N,1.30,1446082018.4,EQ,JSWSTEEL,1094356,NIFTY 50
2934.5,37,2965,2938,04-Sep-2026 16:00:00,2882.8,N,1.28,3113046718,EQ,ADANIENT,1060844,NIFTY 50
11346.83,133,11434,11408,04-Sep-2026 16:00:00,11292,N,1.18,3186984142.1,EQ,ULTRACEMCO,280870,NIFTY 50
1056.05,11.5,1063.6,1060.5,04-Sep-2026 16:00:00,1049.7,N,1.10,6285660290.4,EQ,BAJFINANCE,5952048,NIFTY 50
239.42,2.05,240.63,239.5,04-Sep-2026 16:00:00,237.8,N,0.86,2839582012.68,EQ,JIOFIN,11860254,NIFTY 50
424.06,3.35,425.95,424.5,04-Sep-2026 16:00:00,421.65,N,0.80,3989690482.96,EQ,KOTAKBANK,9408316,NIFTY 50
713.56,5.45,716.5,712.1,04-Sep-2026 16:00:00,708.35,N,0.77,10338074405.44,EQ,HDFCBANK,14488024,NIFTY 50
3168.85,20,3185.3,3170,04-Sep-2026 16:00:00,3144.2,N,0.63,4719840463.65,EQ,M&M,1489449,NIFTY 50
1973.08,11.4,1984.2,1973.4,04-Sep-2026 16:00:00,1950.4,N,0.58,4433830398.96,EQ,HINDUNILVR,2247162,NIFTY 50
332.23,1.6,334.05,332.5,04-Sep-2026 16:00:00,329.8,N,0.48,2336335048.86,EQ,NTPC,7032282,NIFTY 50
1274.45,6,1280.7,1273,04-Sep-2026 16:00:00,1262,N,0.47,4856433188.95,EQ,AXISBANK,3810611,NIFTY 50
264.72,1.1,266.25,264.1,04-Sep-2026 16:00:00,262.65,N,0.42,2519910182.16,EQ,ITC,9519153,NIFTY 50
177.62,0.68,178.75,176.4,04-Sep-2026 16:00:00,176.4,N,0.39,1222501266.36,EQ,WIPRO,6882678,NIFTY 50
3317.24,12,3332.6,3322,04-Sep-2026 16:00:00,3268.1,N,0.36,2961313416.96,EQ,GRASIM,892704,NIFTY 50
266.16,0.4,267.5,266,04-Sep-2026 16:00:00,265.05,N,0.15,2120529191.52,EQ,POWERGRID,7967122,NIFTY 50
414.36,0.55,418,415.35,04-Sep-2026 16:00:00,412.55,N,0.13,2538721566,EQ,COALINDIA,6126850,NIFTY 50
1013.99,1,1020.8,1011,04-Sep-2026 16:00:00,1005,N,0.10,3733945167.72,EQ,HINDALCO,3682428,NIFTY 50
1707.46,0.8,1716.9,1707.3,04-Sep-2026 16:00:00,1692.4,N,0.05,2188909081.28,EQ,ADANIPORTS,1281968,NIFTY 50
11939.85,-1,12025,11919,04-Sep-2026 16:00:00,11873,N,-0.01,1841112930.15,EQ,BAJAJ-AUTO,154199,NIFTY 50
1132.09,-0.3,1146.7,1130,04-Sep-2026 16:00:00,1125.4,N,-0.03,6658260540.92,EQ,INFY,5881388,NIFTY 50
5000.26,-3,5035,4977,04-Sep-2026 16:00:00,4977,N,-0.06,1970687470.42,EQ,INDIGO,394117,NIFTY 50
1597.39,-1.1,1623.4,1596.9,04-Sep-2026 16:00:00,1586.9,N,-0.07,1874565918.02,EQ,TECHM,1173518,NIFTY 50
5001.78,-7,5022,5020,04-Sep-2026 16:00:00,4980,N,-0.14,1554778304.1,EQ,TITAN,310845,NIFTY 50
234.58,-0.35,235.44,234.65,04-Sep-2026 16:00:00,233.6,N,-0.15,1252207979.3,EQ,ONGC,5338085,NIFTY 50
312.9,-0.5,315.5,311.5,04-Sep-2026 16:00:00,310.65,N,-0.16,1254783444.6,EQ,TMPV,4010174,NIFTY 50
3982.41,-10.9,3994.9,3964.1,04-Sep-2026 16:00:00,3964.1,N,-0.27,5253021804.96,EQ,LT,1319056,NIFTY 50
1042.54,-3.2,1052.8,1041,04-Sep-2026 16:00:00,1037,N,-0.31,4311663954.2,EQ,SHRIRAMFIN,4135730,NIFTY 50
1159.98,-4,1166.8,1151,04-Sep-2026 16:00:00,1151,N,-0.35,659403390.78,EQ,DRREDDY,568461,NIFTY 50
1410.09,-5.5,1420,1410.5,04-Sep-2026 16:00:00,1402.5,N,-0.39,1373790053.13,EQ,NESTLEIND,974257,NIFTY 50
8674.06,-42,8740,8650,04-Sep-2026 16:00:00,8641,N,-0.48,2501173875.06,EQ,APOLLOHOSP,288351,NIFTY 50
1429.19,-6.8,1438.3,1423.2,04-Sep-2026 16:00:00,1421.4,N,-0.48,9566839219.91,EQ,ICICIBANK,6693889,NIFTY 50
2535.18,-14.3,2553.9,2527.3,04-Sep-2026 16:00:00,2519.8,N,-0.56,1012469766.24,EQ,ASIANPAINT,399368,NIFTY 50
323.58,-2.05,327.75,322.75,04-Sep-2026 16:00:00,320.8,N,-0.63,5767498656.66,EQ,ETERNAL,17824027,NIFTY 50
2320.69,-16.1,2363.9,2304,04-Sep-2026 16:00:00,2302.4,N,-0.69,5950996422.18,EQ,TCS,2564322,NIFTY 50
1384.28,-9.7,1399.1,1385,04-Sep-2026 16:00:00,1375.5,N,-0.70,1835804450.4,EQ,CIPLA,1326180,NIFTY 50
1021.56,-7.3,1029.2,1016.1,04-Sep-2026 16:00:00,1016.1,N,-0.71,6869547642.96,EQ,SBIN,6724566,NIFTY 50
7622.93,-59.5,7665.5,7630.5,04-Sep-2026 16:00:00,7590,N,-0.77,3757753835.22,EQ,EICHERMOT,492954,NIFTY 50
409.62,-3.25,413.1,405.35,04-Sep-2026 16:00:00,405.35,N,-0.80,3422367726.84,EQ,BEL,8354982,NIFTY 50
1902.78,-17,1917.3,1899,04-Sep-2026 16:00:00,1895,N,-0.89,1448649205.74,EQ,SUNPHARMA,761333,NIFTY 50
1013.01,-9.2,1022.9,1010,04-Sep-2026 16:00:00,1008.5,N,-0.90,1044098263.89,EQ,TATACONSUM,1030689,NIFTY 50
991.74,-10.1,1001.3,984.8,04-Sep-2026 16:00:00,981.1,N,-1.02,1157407191.78,EQ,MAXHEALTH,1167047,NIFTY 50
1978.92,-22.1,1994.2,1970,04-Sep-2026 16:00:00,1970,N,-1.11,866357323.56,EQ,BAJAJFINSV,437793,NIFTY 50
12728.91,-163,12880,12694,04-Sep-2026 16:00:00,12656,N,-1.27,4108281160.32,EQ,MARUTI,322752,NIFTY 50
1854.94,-29,1870.7,1840,04-Sep-2026 16:00:00,1840,N,-1.55,6704361580.32,EQ,BHARTIARTL,3614328,NIFTY 50
1304.88,-25.6,1331.4,1293.4,04-Sep-2026 16:00:00,1291.2,N,-1.94,2884527276.72,EQ,HCLTECH,2210569,NIFTY 50
353.26,10.1,357.7,355.6,04-Sep-2026 16:00:00,344,N,2.92,6784814005.4,EQ,PFC,19206290,NIFTY NEXT 50
2191.74,53,2214.5,2205,04-Sep-2026 16:00:00,2150.7,N,2.46,1164537214.2,EQ,HYUNDAI,531330,NIFTY NEXT 50
597.38,13.05,603,601,04-Sep-2026 16:00:00,592,N,2.22,2777840297.82,EQ,HINDZINC,4650039,NIFTY NEXT 50
4894.74,90.4,4936,4856,04-Sep-2026 16:00:00,4817.4,N,1.90,6851006051.58,EQ,HAL,1399667,NIFTY NEXT 50
1158.07,20,1170.9,1165,04-Sep-2026 16:00:00,1138.7,N,1.75,1034217887.71,EQ,JINDALSTEL,893053,NIFTY NEXT 50
1403.08,23.9,1412.7,1409.6,04-Sep-2026 16:00:00,1376.7,N,1.72,1946059332.28,EQ,ADANIENSOL,1386991,NIFTY NEXT 50
316.46,5.1,320.2,318.7,04-Sep-2026 16:00:00,313.2,N,1.63,1865243088.48,EQ,RECLTD,5894088,NIFTY NEXT 50
1296.32,17.9,1304.5,1301.3,04-Sep-2026 16:00:00,1278.2,N,1.39,996140251.84,EQ,ADANIGREEN,768437,NIFTY NEXT 50
83.34,0.75,83.95,83.4,04-Sep-2026 16:00:00,82.7,N,0.91,657038475.54,EQ,IRFC,7883831,NIFTY NEXT 50
374.6,3.4,376.85,375.25,04-Sep-2026 16:00:00,371.3,N,0.91,498908013.2,EQ,TATACAP,1331842,NIFTY NEXT 50
366.89,2.3,368.5,368,04-Sep-2026 16:00:00,364.1,N,0.63,1403861658.87,EQ,TATAPOWER,3826383,NIFTY NEXT 50
271.61,1.6,274.5,272.1,04-Sep-2026 16:00:00,268.85,N,0.59,1627683765.64,EQ,VEDL,5992724,NIFTY NEXT 50
117.54,0.68,118.05,117,04-Sep-2026 16:00:00,116.45,N,0.58,1311833497.14,EQ,PNB,11160741,NIFTY NEXT 50
3762.17,7,3779.9,3770,04-Sep-2026 16:00:00,3745.9,N,0.19,1085762262,EQ,DMART,288600,NIFTY NEXT 50
408.61,0.45,412.65,407.6,04-Sep-2026 16:00:00,406.1,N,0.11,1693623889.62,EQ,VBL,4144842,NIFTY NEXT 50
685.51,0.25,689.75,681.9,04-Sep-2026 16:00:00,680.8,N,0.04,1310672498.17,EQ,DLF,1911967,NIFTY NEXT 50
2514.1,1,2546.6,2475,04-Sep-2026 16:00:00,2475,N,0.04,1848931992.5,EQ,MAZDOCK,735425,NIFTY NEXT 50
405.91,0,408.2,405,04-Sep-2026 16:00:00,404.25,N,0.00,327740664.02,EQ,AMBUJACEM,807422,NIFTY NEXT 50
