VWAP,change,high,lastPrice,lastUpdatedTime,low,marketType,pChange,quantityTraded,series,symbol,totalTradedVolume,index_name
1312.59,33.3,1327,1327,24-Aug-2026 16:00:28,1295.3,N,2.57,4788598713.54,EQ,JSWSTEEL,3648206,NIFTY 50
1052.43,24.5,1058.5,1058.5,24-Aug-2026 16:00:28,1043.3,N,2.37,4264613696.37,EQ,HINDALCO,4052159,NIFTY 50
185.18,3.3,186.3,186.3,24-Aug-2026 16:00:28,183.06,N,1.80,6999978809.92,EQ,TATASTEEL,37800944,NIFTY 50
1318.31,19.5,1325.8,1322,24-Aug-2026 16:00:28,1301,N,1.50,1439130474.88,EQ,HCLTECH,1091648,NIFTY 50
1185.68,15.3,1195.9,1190,24-Aug-2026 16:00:28,1168.6,N,1.30,2666160361.12,EQ,DRREDDY,2248634,NIFTY 50
1052.32,13.5,1062.5,1062.5,24-Aug-2026 16:00:28,1041.8,N,1.29,1141810345.12,EQ,TATACONSUM,1085041,NIFTY 50
11795.83,100,11838,11800,24-Aug-2026 16:00:28,11711,N,0.85,2617506472.83,EQ,BAJAJ-AUTO,221901,NIFTY 50
1133.16,9,1144.5,1130,24-Aug-2026 16:00:28,1122,N,0.80,9705916538.64,EQ,INFY,8565354,NIFTY 50
2018.77,15,2030,2030,24-Aug-2026 16:00:28,2006.2,N,0.74,1799069279.67,EQ,HINDUNILVR,891171,NIFTY 50
8034.33,37,8075,8047,24-Aug-2026 16:00:28,7970,N,0.46,1667115440.67,EQ,EICHERMOT,207499,NIFTY 50
406.54,1.7,410.95,406.9,24-Aug-2026 16:00:28,404.6,N,0.42,3253319681.86,EQ,COALINDIA,8002459,NIFTY 50
13559.44,55,13694,13620,24-Aug-2026 16:00:28,13505,N,0.41,3125437360.56,EQ,MARUTI,230499,NIFTY 50
1912.62,7.6,1923,1910,24-Aug-2026 16:00:28,1892.6,N,0.40,4433428295.94,EQ,SUNPHARMA,2317987,NIFTY 50
1429.71,5.7,1442.3,1437.9,24-Aug-2026 16:00:28,1410.3,N,0.40,1745169792.66,EQ,CIPLA,1220646,NIFTY 50
181.96,0.52,183.92,181.31,24-Aug-2026 16:00:28,180.56,N,0.29,1717907832.84,EQ,WIPRO,9441129,NIFTY 50
727.99,2.05,734.4,729,24-Aug-2026 16:00:28,724.1,N,0.28,8305161076.55,EQ,HDFCBANK,11408345,NIFTY 50
268.47,0.3,270.6,269.7,24-Aug-2026 16:00:28,267,N,0.11,2286934848,EQ,ITC,8518400,NIFTY 50
8653.71,9,8702,8702,24-Aug-2026 16:00:28,8591.5,N,0.10,2526623708.7,EQ,APOLLOHOSP,291970,NIFTY 50
5115.48,5,5170,5115,24-Aug-2026 16:00:28,5088,N,0.10,3035464446.24,EQ,INDIGO,593388,NIFTY 50
236.54,0.15,237.94,236.55,24-Aug-2026 16:00:28,235.63,N,0.06,1684846744.82,EQ,ONGC,7122883,NIFTY 50
