VWAP,change,high,lastPrice,lastUpdatedTime,low,marketType,pChange,quantityTraded,series,symbol,totalTradedVolume,index_name
1316.02,26.8,1324.8,1324.8,19-Aug-2026 16:00:25,1301.4,N,2.06,2228853584.64,EQ,HCLTECH,1693632,NIFTY 50
1277.4,18.2,1285.8,1285.8,19-Aug-2026 16:00:25,1262.1,N,1.44,1290084582,EQ,JSWSTEEL,1009930,NIFTY 50
1892.37,24.9,1900,1900,19-Aug-2026 16:00:25,1871,N,1.33,2964760940.04,EQ,SUNPHARMA,1566692,NIFTY 50
320.15,4.1,322.85,320,19-Aug-2026 16:00:25,315.85,N,1.30,8996423417.65,EQ,ETERNAL,28100651,NIFTY 50
179.23,1.49,179.95,179.55,19-Aug-2026 16:00:25,178.22,N,0.84,1068961236.01,EQ,WIPRO,5964187,NIFTY 50
390.16,2.6,393.1,390.25,19-Aug-2026 16:00:25,386.75,N,0.67,2615995488.8,EQ,KOTAKBANK,6704930,NIFTY 50
1066.09,6.4,1071.5,1068,19-Aug-2026 16:00:25,1056.8,N,0.60,1323235172.36,EQ,TATACONSUM,1241204,NIFTY 50
1120.37,4.8,1134.7,1119.8,19-Aug-2026 16:00:25,1113.8,N,0.43,9420712932.01,EQ,INFY,8408573,NIFTY 50
2278.76,9,2308.2,2289,19-Aug-2026 16:00:25,2258.3,N,0.39,7676964696.72,EQ,TCS,3368922,NIFTY 50
5059.03,19.4,5074.8,5068,19-Aug-2026 16:00:25,5038,N,0.38,2089283268.43,EQ,TITAN,412981,NIFTY 50
2953.76,10.9,2972,2953,19-Aug-2026 16:00:25,2938,N,0.37,1429965429.92,EQ,TRENT,484117,NIFTY 50
11649.34,38,11722,11645,19-Aug-2026 16:00:25,11534,N,0.33,2595589445.4,EQ,BAJAJ-AUTO,222810,NIFTY 50
1463.75,2.5,1481.3,1465,19-Aug-2026 16:00:25,1457.1,N,0.17,2689390323.75,EQ,NESTLEIND,1837329,NIFTY 50
1766.65,2.4,1786.7,1780.4,19-Aug-2026 16:00:25,1746.4,N,0.13,2134945292.15,EQ,SBILIFE,1208471,NIFTY 50
2613.26,2.4,2634.9,2630.8,19-Aug-2026 16:00:25,2601,N,0.09,1940196594.18,EQ,ASIANPAINT,742443,NIFTY 50
1998.35,0.8,2013,2012,19-Aug-2026 16:00:25,1985,N,0.04,1838895658.45,EQ,BAJAJFINSV,920207,NIFTY 50
13674.73,-1,13745,13690,19-Aug-2026 16:00:25,13628,N,-0.01,2401911625.58,EQ,MARUTI,175646,NIFTY 50
1675.83,-0.5,1684,1681.9,19-Aug-2026 16:00:25,1667,N,-0.03,2039609121.42,EQ,ADANIPORTS,1217074,NIFTY 50
1585.87,-2.2,1610.7,1589.8,19-Aug-2026 16:00:25,1575.8,N,-0.14,2779449681.58,EQ,TECHM,1752634,NIFTY 50
335.55,-0.55,338.85,336.55,19-Aug-2026 16:00:25,333.6,N,-0.16,2517495752.25,EQ,NTPC,7502595,NIFTY 50
3409.49,-6.5,3425.6,3415,19-Aug-2026 16:00:25,3371.1,N,-0.19,5458675317.76,EQ,M&M,1601024,NIFTY 50
1106.37,-2.4,1113,1106,19-Aug-2026 16:00:25,1098.2,N,-0.22,2115577480.23,EQ,SHRIRAMFIN,1912179,NIFTY 50
1032.89,-2.65,1039.2,1038.95,19-Aug-2026 16:00:25,1025.55,N,-0.25,2195031723.04,EQ,HINDALCO,2125136,NIFTY 50
3255.1,-8.7,3278.7,3270,19-Aug-2026 16:00:25,3223,N,-0.27,3183878412,EQ,GRASIM,978120,NIFTY 50
8013.19,-28,8060,7990.5,19-Aug-2026 16:00:25,7947.5,N,-0.35,2756569412.76,EQ,EICHERMOT,344004,NIFTY 50
536.93,-1.95,539.75,536.3,19-Aug-2026 16:00:25,533.3,N,-0.36,1553102777.73,EQ,HDFCLIFE,2892561,NIFTY 50
718.98,-3,725.4,720,19-Aug-2026 16:00:25,715.1,N,-0.41,15344939215.98,EQ,HDFCBANK,21342651,NIFTY 50
2988.43,-12.2,3019,2990.3,19-Aug-2026 16:00:25,2967.3,N,-0.41,2805239241,EQ,ADANIENT,938700,NIFTY 50
1047.08,-4.4,1054.8,1048.6,19-Aug-2026 16:00:25,1041.4,N,-0.42,7520794502.88,EQ,SBIN,7182636,NIFTY 50
11441.86,-49,11499,11450,19-Aug-2026 16:00:25,11396,N,-0.43,2882067231.68,EQ,ULTRACEMCO,251888,NIFTY 50
321.93,-1.5,324,321.3,19-Aug-2026 16:00:25,320.2,N,-0.46,1821802513.86,EQ,TMPV,5659002,NIFTY 50
5180.66,-27,5218,5193,19-Aug-2026 16:00:25,5149.5,N,-0.52,1930531503.72,EQ,INDIGO,372642,NIFTY 50
4037.96,-23,4069,4041.3,19-Aug-2026 16:00:25,4024.8,N,-0.57,4808531982.72,EQ,LT,1190832,NIFTY 50
239.47,-1.5,242.19,238,19-Aug-2026 16:00:25,237.52,N,-0.63,4153845183.18,EQ,ONGC,17345994,NIFTY 50
1928.56,-12.2,1941.8,1922,19-Aug-2026 16:00:25,1922,N,-0.63,12058008973.28,EQ,BHARTIARTL,6252338,NIFTY 50
1232.87,-8,1245,1235,19-Aug-2026 16:00:25,1224,N,-0.64,3774970269.19,EQ,AXISBANK,3061937,NIFTY 50
1421.48,-9.1,1435.1,1422,19-Aug-2026 16:00:25,1415.4,N,-0.64,616430487.92,EQ,CIPLA,433654,NIFTY 50
408.9,-2.8,412.75,409.2,19-Aug-2026 16:00:25,406.4,N,-0.68,4358934926.1,EQ,BEL,10660149,NIFTY 50
2019.17,-14.3,2041.7,2020.7,19-Aug-2026 16:00:25,2008.3,N,-0.70,2926669803.14,EQ,HINDUNILVR,1449442,NIFTY 50
1398.73,-10,1416,1402,19-Aug-2026 16:00:25,1391.5,N,-0.71,14412807653.3,EQ,ICICIBANK,10304210,NIFTY 50
1176.36,-8.8,1187.2,1170,19-Aug-2026 16:00:25,1168,N,-0.75,1353312776.64,EQ,DRREDDY,1150424,NIFTY 50
8782.14,-67,8862.5,8750,19-Aug-2026 16:00:25,8695.5,N,-0.76,2620924297.32,EQ,APOLLOHOSP,298438,NIFTY 50
183.8,-1.5,184.95,184,19-Aug-2026 16:00:25,182.5,N,-0.81,2850670361.6,EQ,TATASTEEL,15509632,NIFTY 50
1312.85,-11,1321.6,1311,19-Aug-2026 16:00:25,1303.5,N,-0.83,9832412840.25,EQ,RELIANCE,7489365,NIFTY 50
243.85,-2.65,246.3,243.15,19-Aug-2026 16:00:25,241.5,N,-1.08,2368455794.45,EQ,JIOFIN,9712757,NIFTY 50
267.48,-2.95,270.95,267.05,19-Aug-2026 16:00:25,265.85,N,-1.09,3696918916.68,EQ,ITC,13821291,NIFTY 50
1081.4,-14.1,1093.9,1080.2,19-Aug-2026 16:00:25,1076.4,N,-1.29,3112193502,EQ,BAJFINANCE,2877930,NIFTY 50
263.73,-4.5,267.5,263.5,19-Aug-2026 16:00:25,262.05,N,-1.68,2551372810.05,EQ,POWERGRID,9674185,NIFTY 50
400.25,-6.9,407.6,400,19-Aug-2026 16:00:25,397.3,N,-1.70,2413588750.75,EQ,COALINDIA,6030203,NIFTY 50
1004.44,-17.4,1016.9,997,19-Aug-2026 16:00:25,994.1,N,-1.72,1326323846.84,EQ,MAXHEALTH,1320461,NIFTY 50
473.94,6,480,477.65,19-Aug-2026 16:00:25,468,N,1.27,3057145230.6,EQ,TMCV,6450490,NIFTY NEXT 50
1116.09,13.5,1121.8,1115,19-Aug-2026 16:00:25,1095.2,N,1.23,1273340384.46,EQ,JINDALSTEL,1140894,NIFTY NEXT 50
11324.68,126,11383,11380,19-Aug-2026 16:00:25,11234,N,1.12,285030870.92,EQ,BAJAJHLDNG,25169,NIFTY NEXT 50
2538.75,26.7,2552.6,2551.7,19-Aug-2026 16:00:25,2501,N,1.06,2011735965,EQ,HDFCAMC,792412,NIFTY NEXT 50
117.09,0.98,117.59,117.48,19-Aug-2026 16:00:25,116.03,N,0.84,927447642.9,EQ,PNB,7920810,NIFTY NEXT 50
4994.51,42,5032.5,5013,19-Aug-2026 16:00:25,4945.5,N,0.84,2059611061.25,EQ,TORNTPHARM,412375,NIFTY NEXT 50
186.01,1.4,187.6,186.9,19-Aug-2026 16:00:25,184.9,N,0.75,1397801348.57,EQ,UNIONBANK,7514657,NIFTY NEXT 50
366.34,2.3,370,365.45,19-Aug-2026 16:00:25,361.35,N,0.63,512809692.46,EQ,TATACAP,1399819,NIFTY NEXT 50
668.44,4.15,674.65,669.9,19-Aug-2026 16:00:25,658.3,N,0.62,1935316284.12,EQ,DLF,2895273,NIFTY NEXT 50
720.25,4.35,724.95,723.35,19-Aug-2026 16:00:25,714.15,N,0.61,634647567.25,EQ,INDHOTEL,881149,NIFTY NEXT 50
244.57,1,245.55,245,19-Aug-2026 16:00:25,243.15,N,0.41,1530034811.4,EQ,BANKBARODA,6256020,NIFTY NEXT 50
