VWAP,change,high,lastPrice,lastUpdatedTime,low,marketType,pChange,quantityTraded,series,symbol,totalTradedVolume,index_name
8865.64,230,9050,9050,04-Aug-2026 16:00:28,8760,N,2.61,2298736333.04,EQ,APOLLOHOSP,259286,NIFTY 50
1008.01,25.1,1020,1020,04-Aug-2026 16:00:28,993.1,N,2.52,7752357947.55,EQ,HINDALCO,7690755,NIFTY 50
3081.08,57.7,3111,3107.7,04-Aug-2026 16:00:28,3038,N,1.89,4700680512.8,EQ,TRENT,1525660,NIFTY 50
264.45,2,266.6,265,04-Aug-2026 16:00:28,261.9,N,0.76,6552206512.95,EQ,JIOFIN,24776731,NIFTY 50
286.85,2,289,289,04-Aug-2026 16:00:28,284.7,N,0.70,3639909354.55,EQ,ITC,12689243,NIFTY 50
310.97,1.9,312.7,312.4,04-Aug-2026 16:00:28,309,N,0.61,5005383692.98,EQ,ETERNAL,16096034,NIFTY 50
1287.18,7.7,1300,1300,04-Aug-2026 16:00:28,1275.9,N,0.60,1898643274.38,EQ,JSWSTEEL,1475041,NIFTY 50
2084.07,9,2105,2105,04-Aug-2026 16:00:28,2068,N,0.43,4083103691.79,EQ,BAJAJFINSV,1959197,NIFTY 50
415.78,1.6,417.6,417.6,04-Aug-2026 16:00:28,413,N,0.38,1686961656.76,EQ,COALINDIA,4057342,NIFTY 50
1702.54,5.7,1713.9,1706.7,04-Aug-2026 16:00:28,1690,N,0.34,1871212340.34,EQ,ADANIPORTS,1099071,NIFTY 50
14135.2,18,14254,14168,04-Aug-2026 16:00:28,14015,N,0.13,8759823738.4,EQ,MARUTI,619717,NIFTY 50
3413.13,4.4,3434.1,3433,04-Aug-2026 16:00:28,3384.6,N,0.13,8364837567.66,EQ,M&M,2450782,NIFTY 50
394.69,0.5,398.25,398,04-Aug-2026 16:00:28,392.1,N,0.13,3604005563.39,EQ,KOTAKBANK,9131231,NIFTY 50
1957.04,0.5,1965,1964,04-Aug-2026 16:00:28,1947,N,0.03,2843359931.52,EQ,SUNPHARMA,1452888,NIFTY 50
