VWAP,change,high,lastPrice,lastUpdatedTime,low,marketType,pChange,quantityTraded,series,symbol,totalTradedVolume,index_name
518.09,12.15,526.15,526.15,10-Sep-2026 16:00:28,508.7,N,2.36,2137545047.62,EQ,HDFCLIFE,4125818,NIFTY 50
270.26,5.9,271.75,271.75,10-Sep-2026 16:00:28,265.3,N,2.22,3293835910.56,EQ,POWERGRID,12187656,NIFTY 50
237.29,3.25,239.8,237.27,10-Sep-2026 16:00:28,235.6,N,1.39,3030511268.6,EQ,ONGC,12771340,NIFTY 50
1830.32,24.3,1849,1839,10-Sep-2026 16:00:28,1814,N,1.34,8397738780.32,EQ,BHARTIARTL,4588126,NIFTY 50
1526.06,17.8,1544.7,1525.8,10-Sep-2026 16:00:28,1498.1,N,1.18,2145110817.18,EQ,TECHM,1405653,NIFTY 50
1694.81,16.6,1706.2,1700.6,10-Sep-2026 16:00:28,1674.5,N,0.99,1450115027.01,EQ,SBILIFE,855621,NIFTY 50
690.29,6.7,694.5,693.8,10-Sep-2026 16:00:28,686.2,N,0.98,18712417905.37,EQ,HDFCBANK,27108053,NIFTY 50
1006.65,9.2,1011.9,1009.7,10-Sep-2026 16:00:28,1001,N,0.92,5540632806.15,EQ,SBIN,5504031,NIFTY 50
1032.85,9,1039,1038,10-Sep-2026 16:00:28,1020.9,N,0.87,2847816366.85,EQ,SHRIRAMFIN,2757241,NIFTY 50
3928.84,32.4,3965.5,3955,10-Sep-2026 16:00:28,3910,N,0.83,5409820166.84,EQ,LT,1376951,NIFTY 50
1371.99,10.2,1380,1373.3,10-Sep-2026 16:00:28,1363.1,N,0.75,1133566949.79,EQ,CIPLA,826221,NIFTY 50
10928.51,79,10979,10979,10-Sep-2026 16:00:28,10858,N,0.72,2960467787.94,EQ,ULTRACEMCO,270894,NIFTY 50
1931.85,13.5,1942.7,1940.5,10-Sep-2026 16:00:28,1921.1,N,0.70,1271537874.45,EQ,BAJAJFINSV,658197,NIFTY 50
414.39,2.55,416.55,416.55,10-Sep-2026 16:00:28,412.8,N,0.62,3213699705.06,EQ,KOTAKBANK,7755254,NIFTY 50
1248.25,7.5,1255.2,1246,10-Sep-2026 16:00:28,1240.4,N,0.61,5181053855.5,EQ,AXISBANK,4150654,NIFTY 50
3309.39,19,3324.4,3319,10-Sep-2026 16:00:28,3279.9,N,0.58,3495659016.15,EQ,GRASIM,1056285,NIFTY 50
320.72,1.5,322.9,322.1,10-Sep-2026 16:00:28,317.55,N,0.47,4989733215.92,EQ,ETERNAL,15557911,NIFTY 50
1042.8,4.2,1048.7,1043.5,10-Sep-2026 16:00:28,1036.5,N,0.40,4070035886.4,EQ,BAJFINANCE,3902988,NIFTY 50
2486.11,9.1,2498.1,2498.1,10-Sep-2026 16:00:28,2468.6,N,0.37,1365699778.52,EQ,ASIANPAINT,549332,NIFTY 50
5005.41,16,5021,5021,10-Sep-2026 16:00:28,4974.5,N,0.32,1684645816.65,EQ,TITAN,336565,NIFTY 50
433.19,1,436.3,432,10-Sep-2026 16:00:28,430,N,0.23,3816911165.49,EQ,COALINDIA,8811171,NIFTY 50
334.57,0.5,335.7,335,10-Sep-2026 16:00:28,333.1,N,0.15,2310508635.85,EQ,NTPC,6905905,NIFTY 50
1035.08,1.5,1046.6,1036.5,10-Sep-2026 16:00:28,1027.3,N,0.14,9314197397.32,EQ,INFY,8998529,NIFTY 50
1033.83,1.1,1040.2,1038.6,10-Sep-2026 16:00:28,1029.3,N,0.11,2666568057.3,EQ,MAXHEALTH,2579310,NIFTY 50
2812.67,-1.3,2835,2818.7,10-Sep-2026 16:00:28,2800,N,-0.05,1417028771.34,EQ,TRENT,503802,NIFTY 50
1942.63,-2.7,1950,1942.3,10-Sep-2026 16:00:28,1936,N,-0.14,2394303130.78,EQ,HINDUNILVR,1232506,NIFTY 50
1000.14,-1.4,1005.6,999.6,10-Sep-2026 16:00:28,992.5,N,-0.14,1002069270.06,EQ,TATACONSUM,1001929,NIFTY 50
1140.12,-2,1147.2,1143,10-Sep-2026 16:00:28,1134.9,N,-0.17,1920865055.04,EQ,DRREDDY,1684792,NIFTY 50
2205.27,-3.9,2232,2204.1,10-Sep-2026 16:00:28,2190.6,N,-0.18,5493133506.24,EQ,TCS,2490912,NIFTY 50
11721.97,-22,11820,11768,10-Sep-2026 16:00:28,11673,N,-0.19,1422976826.18,EQ,BAJAJ-AUTO,121394,NIFTY 50
1852.42,-3.9,1875.3,1861,10-Sep-2026 16:00:28,1840.5,N,-0.21,2183351128.16,EQ,SUNPHARMA,1178648,NIFTY 50
12614.37,-28,12693,12590,10-Sep-2026 16:00:28,12517,N,-0.22,4271389668.81,EQ,MARUTI,338613,NIFTY 50
404.16,-1,407.2,405,10-Sep-2026 16:00:28,402,N,-0.25,3523020283.2,EQ,BEL,8716895,NIFTY 50
230.91,-0.75,232.27,230.25,10-Sep-2026 16:00:28,229.1,N,-0.32,2073610823.79,EQ,JIOFIN,8980169,NIFTY 50
1381.8,-4.6,1393,1384.5,10-Sep-2026 16:00:28,1373.9,N,-0.33,14620329733.8,EQ,ICICIBANK,10580641,NIFTY 50
1766.36,-7,1780,1768,10-Sep-2026 16:00:28,1750.4,N,-0.39,4905847637.72,EQ,ADANIPORTS,2777377,NIFTY 50
1273.46,-5,1285.3,1274,10-Sep-2026 16:00:28,1266.3,N,-0.39,11838184763.34,EQ,RELIANCE,9296079,NIFTY 50
166.96,-0.7,169.19,166.3,10-Sep-2026 16:00:28,166,N,-0.42,1600586249.2,EQ,WIPRO,9586645,NIFTY 50
1300.07,-6,1311.3,1304,10-Sep-2026 16:00:28,1292.7,N,-0.46,1433373977.52,EQ,JSWSTEEL,1102536,NIFTY 50
7672.61,-37.5,7746,7697,10-Sep-2026 16:00:28,7637.5,N,-0.48,2217829301.38,EQ,EICHERMOT,289058,NIFTY 50
1386.51,-6.8,1402.8,1386.2,10-Sep-2026 16:00:28,1377.7,N,-0.49,788920030.47,EQ,NESTLEIND,568997,NIFTY 50
260.67,-1.5,263.9,259.3,10-Sep-2026 16:00:28,259.1,N,-0.58,4572569393.34,EQ,ITC,17541602,NIFTY 50
4917.71,-30,4966,4945,10-Sep-2026 16:00:28,4877,N,-0.60,4000512825.61,EQ,INDIGO,813491,NIFTY 50
8934.79,-67,9024,8900,10-Sep-2026 16:00:28,8875,N,-0.75,2940966541.61,EQ,APOLLOHOSP,329159,NIFTY 50
301.61,-2.5,304,300.5,10-Sep-2026 16:00:28,300.05,N,-0.83,2265958831.97,EQ,TMPV,7512877,NIFTY 50
3125.77,-26.2,3146.9,3123.8,10-Sep-2026 16:00:28,3097.7,N,-0.83,6691079525.86,EQ,M&M,2140618,NIFTY 50
3076.03,-27.5,3114.5,3077.2,10-Sep-2026 16:00:28,3041.1,N,-0.89,5279436429.45,EQ,ADANIENT,1716315,NIFTY 50
186.58,-1.97,189,186.78,10-Sep-2026 16:00:28,185,N,-1.04,4353771906.96,EQ,TATASTEEL,23334612,NIFTY 50
1014.61,-12.9,1029.5,1014,10-Sep-2026 16:00:28,1007.8,N,-1.26,2204516198.92,EQ,HINDALCO,2172772,NIFTY 50
1212.41,-22.8,1237,1207,10-Sep-2026 16:00:28,1196.9,N,-1.85,2664706230.19,EQ,HCLTECH,2197859,NIFTY 50
