key,index,indexSymbol,last,variation,percentChange,open,high,low,previousClose,yearHigh,yearLow,indicativeClose,pe,pb,dy,declines,advances,unchanged,perChange365d,perChange30d,date365dAgo,date30dAgo,previousDay,oneWeekAgo,oneMonthAgoVal,oneWeekAgoVal,oneYearAgoVal,previousDayVal,chart365dPath,chart30dPath,chartTodayPath
INDICES ELIGIBLE IN DERIVATIVES,NIFTY 50,NIFTY 50,24252.0,20.15,0.08,24284.05,24284.05,24206.8,24231.85,26373.2,22182.55,0,20.5,2.94,1.16,24,25,1,-3.32,0.27,20-Aug-2025,21-Jul-2026,21-Aug-2026,14-Aug-2026,24187.7,24366.0,25050.55,24252.0,https://nsearchives.nseindia.com/365d/NIFTY-50.svg,https://nsearchives.nseindia.com/30d/NIFTY-50.svg,https://nsearchives.nseindia.com/today/NIFTY-50.svg
INDICES ELIGIBLE IN DERIVATIVES,NIFTY NEXT 50,NIFTY NEXT 50,73992.1,-202.05,-0.27,74203.6,74249.55,73803.95,74194.15,74878.45,59896.1,0,19.56,3.32,1.1,30,18,2,8.86,1.67,20-Aug-2025,21-Jul-2026,21-Aug-2026,14-Aug-2026,72777.1,74486.55,68164.3,73992.1,https://nsearchives.nseindia.com/365d/NIFTY-NEXT-50.svg,https://nsearchives.nseindia.com/30d/NIFTY-NEXT-50.svg,https://nsearchives.nseindia.com/today/NIFTY-NEXT-50.svg
INDICES ELIGIBLE IN DERIVATIVES,NIFTY BANK,NIFTY BANK,57761.95,266.05,0.46,57613.2,57772.45,57481.55,57495.9,61764.85,49954.85,0,13.67,1.73,0.7,4,10,0,3.6,-0.13,20-Aug-2025,21-Jul-2026,21-Aug-2026,14-Aug-2026,57835.35,57491.1,55698.5,57761.95,https://nsearchives.nseindia.com/365d/NIFTY-BANK.svg,https://nsearchives.nseindia.com/30d/NIFTY-BANK.svg,https://nsearchives.nseindia.com/today/NIFTY-BANK.svg
INDICES ELIGIBLE IN DERIVATIVES,NIFTY FINANCIAL SERVICES,NIFTY FIN SERVICE,26261.0,57.1,0.22,26277.35,26324.1,26192.95,26203.9,28562.5,23373.95,0,16.11,2.44,0.94,8,11,1,-1.18,-1.02,20-Aug-2025,21-Jul-2026,21-Aug-2026,14-Aug-2026,26531.65,26213.65,26487.8,26261.0,https://nsearchives.nseindia.com/365d/NIFTY-FIN-SERVICE.svg,https://nsearchives.nseindia.com/30d/NIFTY-FIN-SERVICE.svg,https://nsearchives.nseindia.com/today/NIFTY-FIN-SERVICE.svg
INDICES ELIGIBLE IN DERIVATIVES,NIFTY MIDCAP SELECT,NIFTY MID SELECT,14875.45,-1.7,-0.01,14875.55,14887.95,14804.8,14877.15,15078.15,12046.2,0,34.86,4.48,0.5,12,12,1,15.12,0.41,20-Aug-2025,21-Jul-2026,21-Aug-2026,14-Aug-2026,14814.3,14971.75,12999.8,14875.45,https://nsearchives.nseindia.com/365d/NIFTY-MID-SELECT.svg,https://nsearchives.nseindia.com/30d/NIFTY-MID-SELECT.svg,https://nsearchives.nseindia.com/today/NIFTY-MID-SELECT.svg
INDICES ELIGIBLE IN DERIVATIVES,NIFTY INDIA FPI 150,NIFTY FPI 150,1575.85,0.55,0.03,1577.75,1577.75,1571.75,1575.3,1641.4,1346.5,0,22.56,3.36,1.06,72,72,6,0.0,0.57,,21-Jul-2026,21-Aug-2026,14-Aug-2026,1566.95,1583.1,0.0,1575.85,,https://nsearchives.nseindia.com/30d/NIFTY-FPI-150.svg,https://nsearchives.nseindia.com/today/NIFTY-FPI-150.svg
BROAD MARKET INDICES,NIFTY 100,NIFTY 100,25396.05,4.2,0.02,25436.95,25436.95,25350.3,25391.85,26975.15,22720.45,0,20.32,3,1.15,54,43,3,-1.2,0.52,20-Aug-2025,21-Jul-2026,21-Aug-2026,14-Aug-2026,25263.45,25524.85,25689.3,25396.05,https://nsearchives.nseindia.com/365d/NIFTY-100.svg,https://nsearchives.nseindia.com/30d/NIFTY-100.svg,https://nsearchives.nseindia.com/today/NIFTY-100.svg
BROAD MARKET INDICES,NIFTY 200,NIFTY 200,14103.1,4.75,0.03,14120.8,14120.8,14070.4,14098.35,14700.95,12396.1,0,21.81,3.21,1.03,106,88,6,0.93,0.66,20-Aug-2025,21-Jul-2026,21-Aug-2026,14-Aug-2026,14010.75,14162.2,13975.2,14103.1,https://nsearchives.nseindia.com/365d/NIFTY-200.svg,https://nsearchives.nseindia.com/30d/NIFTY-200.svg,https://nsearchives.nseindia.com/today/NIFTY-200.svg
BROAD MARKET INDICES,NIFTY 500,NIFTY 500,23530.3,17.35,0.07,23554.15,23554.15,23477.0,23512.95,24144.2,20385.65,0,22.86,3.29,0.97,276,217,7,1.7,0.76,20-Aug-2025,21-Jul-2026,21-Aug-2026,14-Aug-2026,23352.15,23594.9,23143.15,23530.3,https://nsearchives.nseindia.com/365d/NIFTY-500.svg,https://nsearchives.nseindia.com/30d/NIFTY-500.svg,https://nsearchives.nseindia.com/today/NIFTY-500.svg
BROAD MARKET INDICES,NIFTY MIDCAP 50,NIFTY MIDCAP 50,18320.25,19.6,0.11,18307.25,18320.25,18226.0,18300.65,18403.5,14804.55,0,36.03,4.45,0.52,24,23,3,12.28,1.27,20-Aug-2025,21-Jul-2026,21-Aug-2026,14-Aug-2026,18091.2,18260.65,16392.35,18320.25,https://nsearchives.nseindia.com/365d/NIFTY-MIDCAP-50.svg,https://nsearchives.nseindia.com/30d/NIFTY-MIDCAP-50.svg,https://nsearchives.nseindia.com/today/NIFTY-MIDCAP-50.svg
