priority,identifier,change,symbol,series,marketType,lastPrice,totalTradedVolume,open,dayHigh,dayLow,previousClose,totalTradedValue,yearHigh,yearLow,ffmc,lastUpdateTime,stockIndClosePrice,perChange365d,perChange30d,date365dAgo,date30dAgo,nearWKH,nearWKL,chart30Path,chart365Path,companyName,pChange
1,NIFTY TOTAL MARKET,-229.7,NIFTY TOTAL MARKET,,,12713.5,2917415424,13015.75,13027.55,12713.5,12943.2,915557254341.96,13548.0,11436.55,,2026-09-15 15:39:59,0,-2.72,-4.59,12-Sep-2025,14-Aug-2026,6.159580749926189,-11.165517573044319,,,,-1.77
0,HDFCBANKEQN,8.3,HDFCBANK,EQ,N,716.55,50387632,722.4,730.75,715.05,708.25,36418164904.32,1020.5,681.9,10951500692777.87,2026-09-15 16:00:27,0,-25.9,-1.44,15-Sep-2025,14-Aug-2026,29.784419402253796,-5.081390233172019,,,HDFC BANK LIMITED,1.17
0,SOLARINDSEQN,-3040.0,SOLARINDS,EQ,N,19250.0,1304570,22320.0,22700.0,19065.0,22290.0,26306066993.5,22700.0,11646.0,467611612245.09,2026-09-15 16:00:27,0,32.91,-3.6,15-Sep-2025,14-Aug-2026,15.198237885462555,-65.29280439635926,,,SOLAR INDUSTRIES INDIA LIMITED,-13.64
0,ZENSARTECHEQN,17.75,ZENSARTECH,EQ,N,443.0,42017111,430.0,479.9,430.0,425.25,19392997582.05,868.95,421.0,50033712287.37,2026-09-15 16:00:27,0,-45.21,-9.74,15-Sep-2025,14-Aug-2026,49.01893089360723,-5.225653206650831,,,ZENSAR TECHNOLOGIES LIMITED,4.17
0,TATAINVESTEQN,64.1,TATAINVEST,EQ,N,715.0,24516580,700.15,750.5,700.15,650.9,17734803640.4,1184.7,538.85,93490580166.74,2026-09-15 16:00:27,0,3.74,7.15,15-Sep-2025,14-Aug-2026,39.647168059424324,-32.68998793727383,,,TATA INVESTMENT CORPORATION LIMITED,9.85
0,RELIANCEEQN,-22.2,RELIANCE,EQ,N,1235.3,13754376,1252.5,1259.4,1235.3,1257.5,17182791761.76,1611.8,1235.3,8321896603871.57,2026-09-15 16:00:27,0,-11.72,-5.7,15-Sep-2025,14-Aug-2026,23.358977540637795,0.0,,,RELIANCE INDUSTRIES LIMITED,-1.77
0,INFYEQN,39.3,INFY,EQ,N,1077.0,14816117,1085.0,1097.7,1071.7,1037.7,16054596220.03,1728.0,982.4,3767920273134.8,2026-09-15 16:00:27,0,-28.6,-7.89,15-Sep-2025,14-Aug-2026,37.673611111111114,-9.629478827361563,,,INFOSYS LIMITED,3.79
0,ICICIBANKEQN,-28.9,ICICIBANK,EQ,N,1350.4,10133488,1379.3,1390.0,1350.4,1379.3,13759655345.92,1480.0,1187.6,9652425449206.62,2026-09-15 16:00:27,0,-4.86,-4.7,15-Sep-2025,14-Aug-2026,8.756756756756756,-13.708319299427417,,,ICICI BANK LIMITED,-2.1
0,BSEEQN,-74.0,BSE,EQ,N,3310.0,3901579,3417.0,3452.7,3295.0,3384.0,13135680114.04,4446.8,2021.5,1348811003197.28,2026-09-15 16:00:27,0,48.6,-3.97,15-Sep-2025,14-Aug-2026,25.564450841054242,-63.73979718031165,,,BSE LIMITED,-2.19
0,TCSEQN,50.2,TCS,EQ,N,2251.0,5406210,2275.5,2323.0,2251.0,2200.8,12411793166.4,3350.0,1976.8,2291793953219.26,2026-09-15 16:00:27,0,-27.66,-4.66,15-Sep-2025,14-Aug-2026,32.80597014925373,-13.87090246863618,,,TATA CONSULTANCY SERVICES LIMITED,2.28
0,PINELABSEQN,-7.67,PINELABS,EQ,N,194.5,62792856,201.4,201.4,191.0,202.17,12276631276.56,284.0,134.73,42029393544.8,2026-09-15 16:00:27,0,0.0,17.98,,14-Aug-2026,31.514084507042252,-44.362799673420916,,,PINE LABS LIMITED,-3.79
0,SBINEQN,-27.7,SBIN,EQ,N,968.0,10004115,994.0,999.8,968.0,995.7,9797530025.25,1234.7,819.0,3990050266311.83,2026-09-15 16:00:27,0,17.37,-9.34,15-Sep-2025,14-Aug-2026,21.60038875840285,-18.192918192918192,,,STATE BANK OF INDIA,-2.78
0,FSLEQN,37.4,FSL,EQ,N,285.0,33931358,250.15,292.0,250.15,247.6,9589341084.38,379.7,202.0,89528614796.47,2026-09-15 16:00:27,0,-22.52,6.7,15-Sep-2025,14-Aug-2026,24.94074269159863,-41.08910891089109,,,FIRSTSOURCE SOLUTIONS LIMITED,15.11
0,FIRSTCRYEQN,-0.43,FIRSTCRY,EQ,N,168.4,53340405,170.0,189.75,167.01,168.83,9524462716.8,406.0,166.95,38612551923.01,2026-09-15 16:00:27,0,-57.65,-18.29,15-Sep-2025,14-Aug-2026,58.522167487684726,-0.868523510032944,,,BRAINBEES SOLUTIONS LIMITED,-0.25
0,NETWEBEQN,-421.5,NETWEB,EQ,N,4605.5,1907037,4962.0,4977.5,4570.0,5027.0,9017748650.79,5813.0,2822.3,90546476404.65,2026-09-15 16:00:27,0,59.75,-8.02,15-Sep-2025,14-Aug-2026,20.77240667469465,-63.182510718208555,,,NETWEB TECHNOLOGIES INDIA LIMITED,-8.38
0,COFORGEEQN,-71.0,COFORGE,EQ,N,1775.5,4583784,1887.3,1893.6,1765.6,1846.5,8301141148.32,2021.2,1008.1,616576383334.74,2026-09-15 16:00:27,0,1.21,-2.01,15-Sep-2025,14-Aug-2026,12.156144864436968,-76.12340045630394,,,COFORGE LIMITED,-3.85
0,WELCORPEQN,-274.6,WELCORP,EQ,N,2402.0,3340619,2661.2,2718.4,2363.6,2676.6,8274145357.77,2784.8,710.0,315368864903.12,2026-09-15 16:00:27,0,160.01,28.22,15-Sep-2025,14-Aug-2026,13.746049985636311,-238.30985915492957,,,WELSPUN CORP LIMITED,-10.26
0,AFCONSEQN,9.1,AFCONS,EQ,N,262.9,26501568,281.0,304.55,260.25,253.8,7521940045.44,479.4,249.0,40877118470.71,2026-09-15 16:00:27,0,-41.91,-2.19,15-Sep-2025,14-Aug-2026,45.16061743846475,-5.582329317269076,,,AFCONS INFRASTRUCTURE LIMITED,3.59
0,BHARTIARTLEQN,-0.7,BHARTIARTL,EQ,N,1830.4,4066471,1844.0,1844.0,1819.6,1831.1,7444041147.89,2174.5,1740.5,5684531964000.41,2026-09-15 16:00:27,0,-3.89,-8.12,15-Sep-2025,14-Aug-2026,15.82432743159347,-5.165182418845159,,,BHARTI AIRTEL LIMITED,-0.04
0,LTEQN,-80.0,LT,EQ,N,3850.7,1848703,3959.0,3959.0,3835.7,3930.7,7142685884.86,4440.0,3288.1,4494847636553.78,2026-09-15 16:00:27,0,7.38,-5.09,15-Sep-2025,14-Aug-2026,13.272522522522523,-17.110185213345094,,,LARSEN & TOUBRO LIMITED,-2.04
0,AXISBANKEQN,-23.1,AXISBANK,EQ,N,1222.9,5698466,1254.0,1254.0,1219.9,1246.0,7028772887.7,1418.3,1069.0,3505645020731.78,2026-09-15 16:00:27,0,10.73,0.45,15-Sep-2025,14-Aug-2026,13.777057040118452,-14.39663236669785,,,AXIS BANK LIMITED,-1.85
0,M&MEQN,-77.5,M&M,EQ,N,3029.5,2176832,3114.6,3119.6,3029.5,3107.0,6704381340.16,3839.9,2896.0,2697109570556.02,2026-09-15 16:00:27,0,-14.19,-11.63,15-Sep-2025,14-Aug-2026,21.10471626865283,-4.609806629834254,,,MAHINDRA & MAHINDRA LIMITED,-2.49
0,BELEQN,-21.45,BEL,EQ,N,382.9,16741114,402.0,403.65,382.9,404.35,6533554560.78,473.45,380.45,1367597115180.07,2026-09-15 16:00:27,0,-3.9,-6.79,15-Sep-2025,14-Aug-2026,19.125567641778435,-0.6439742410303588,,,BHARAT ELECTRONICS LIMITED,-5.3
0,IFCIEQN,-4.95,IFCI,EQ,N,77.34,81195084,83.0,83.98,76.34,82.29,6401420422.56,107.5,46.23,51098347290.88,2026-09-15 16:00:27,0,37.59,0.52,15-Sep-2025,14-Aug-2026,28.05581395348837,-67.2939649578196,,,IFCI LIMITED,-6.02
0,GROWWEQN,-3.24,GROWW,EQ,N,197.0,30383521,200.2,203.7,196.4,200.24,6087946102.77,227.2,112.0,151641502501.16,2026-09-15 16:00:27,0,0.0,0.42,,14-Aug-2026,13.29225352112676,-75.89285714285714,,,BILLIONBRAINS GARAGE VENTURES LIMITED,-1.62
0,KOTAKBANKEQN,-9.2,KOTAKBANK,EQ,N,409.8,14367343,420.5,420.5,409.8,419.0,5938741229.05,453.2,345.5,3009068280393.59,2026-09-15 16:00:27,0,3.97,4.77,15-Sep-2025,14-Aug-2026,9.576345984112974,-18.61070911722142,,,KOTAK MAHINDRA BANK LIMITED,-2.2
0,TMPVEQN,2.5,TMPV,EQ,N,303.6,19003987,320.0,320.15,303.5,301.1,5926203306.08,739.7,294.3,632782213727.59,2026-09-15 16:00:27,0,-57.41,-9.24,15-Sep-2025,14-Aug-2026,58.95633364877653,-3.1600407747196737,,,TATA MOTORS PASSENGER VEHICLES LIMITED,0.83
0,ATHERENERGEQN,-87.5,ATHERENERG,EQ,N,1568.5,3713971,1660.7,1662.0,1545.5,1656.0,5909893493.46,1744.0,529.2,308988365326.97,2026-09-15 16:00:27,0,186.77,3.77,15-Sep-2025,14-Aug-2026,10.063073394495413,-196.39077853363568,,,ATHER ENERGY LIMITED,-5.28
0,SHRIRAMFINEQN,-48.8,SHRIRAMFIN,EQ,N,979.8,5927612,1044.9,1044.9,979.8,1028.6,5908999298.32,1153.7,602.8,1368443289791.27,2026-09-15 16:00:27,0,57.11,-12.67,15-Sep-2025,14-Aug-2026,15.073242610730693,-62.54147312541473,,,SHRIRAM FINANCE LIMITED,-4.74
0,BAJFINANCEEQN,-25.3,BAJFINANCE,EQ,N,1009.2,5792124,1035.0,1038.6,1005.5,1034.5,5881728158.28,1176.4,787.9,2697316563991.1,2026-09-15 16:00:27,0,-0.06,-7.16,15-Sep-2025,14-Aug-2026,14.21285277116627,-28.087320725980454,,,BAJAJ FINANCE LIMITED,-2.45
0,TATASTEELEQN,0.65,TATASTEEL,EQ,N,183.65,31857708,186.1,186.49,182.38,183.0,5846207995.08,224.4,160.06,1513819672997.58,2026-09-15 16:00:27,0,8.52,0.08,15-Sep-2025,14-Aug-2026,18.159536541889484,-14.738223166312633,,,TATA STEEL LIMITED,0.36
0,DIXONEQN,-245.0,DIXON,EQ,N,13180.0,431603,13490.0,13575.0,13093.0,13425.0,5732235975.81,18471.0,9600.0,545777837842.18,2026-09-15 16:00:27,0,-26.72,-6.72,15-Sep-2025,14-Aug-2026,28.644902820637757,-37.291666666666664,,,DIXON TECHNOLOGIES (INDIA) LIMITED,-1.82
