priority,identifier,change,symbol,series,marketType,lastPrice,totalTradedVolume,open,dayHigh,dayLow,previousClose,totalTradedValue,yearHigh,yearLow,ffmc,lastUpdateTime,stockIndClosePrice,perChange365d,perChange30d,date365dAgo,date30dAgo,nearWKH,nearWKL,chart30Path,chart365Path,companyName,pChange
1,NIFTY TOTAL MARKET,51.25,NIFTY TOTAL MARKET,,,13336.85,4182467292,13271.9,13338.0,13234.45,13285.6,864508993245.9,13548.0,11436.55,,2026-08-25 15:39:59,0,2.81,3.15,22-Aug-2025,24-Jul-2026,1.5585326247416593,-16.616024937590446,,,,0.39
0,FACTEQN,89.65,FACT,EQ,N,873.9,34307227,805.0,920.0,800.0,784.25,30534118174.54,1058.6,652.1,54288542396.54,2026-08-25 16:00:29,0,-13.98,7.98,25-Aug-2025,24-Jul-2026,17.447572265256,-34.01318816132495,,,FERTILIZERS AND CHEMICALS TRAVANCORE LIMITED,11.43
0,HINDCOPPEREQN,-42.75,HINDCOPPER,EQ,N,531.4,44652248,542.0,551.85,529.35,574.15,23913957938.88,760.05,226.7,173905079112.91,2026-08-25 16:00:29,0,125.01,9.99,25-Aug-2025,24-Jul-2026,30.083547135056904,-134.40670489633877,,,HINDUSTAN COPPER LIMITED,-7.45
0,IDEAEQN,1.12,IDEA,EQ,N,15.19,1534470198,14.09,15.31,14.08,14.07,22863605950.2,15.34,6.46,417024868340.56,2026-08-25 16:00:29,0,105.27,15.69,25-Aug-2025,24-Jul-2026,0.9778357235984355,-135.13931888544892,,,VODAFONE IDEA LIMITED,7.96
0,PAYTMEQN,94.5,PAYTM,EQ,N,1718.0,10111331,1622.7,1718.0,1612.0,1623.5,16955084274.04,1718.0,930.6,722182138029.25,2026-08-25 16:00:29,0,34.63,33.88,25-Aug-2025,24-Jul-2026,0.0,-84.61207822909951,,,ONE 97 COMMUNICATIONS LIMITED,5.82
0,SAILEQN,4.94,SAIL,EQ,N,184.59,68905208,180.7,186.89,180.3,179.65,12713010876.0,209.7,118.1,266112339947.61,2026-08-25 16:00:29,0,50.27,14.33,25-Aug-2025,24-Jul-2026,11.974248927038627,-56.299745977984756,,,STEEL AUTHORITY OF INDIA LIMITED,2.75
0,HDFCBANKEQN,-1.5,HDFCBANK,EQ,N,727.5,17511874,726.6,728.7,722.0,729.0,12697509599.92,1020.5,715.1,11116650705336.5,2026-08-25 16:00:29,0,-25.92,-2.06,25-Aug-2025,24-Jul-2026,28.71141597256247,-1.7340232135365683,,,HDFC BANK LIMITED,-0.21
0,ICICIBANKEQN,7.7,ICICIBANK,EQ,N,1422.7,7983249,1408.0,1424.9,1408.0,1415.0,11339726209.56,1480.0,1187.6,10167363773558.94,2026-08-25 16:00:29,0,-0.73,-0.71,25-Aug-2025,24-Jul-2026,3.8716216216216215,-19.796227686089594,,,ICICI BANK LIMITED,0.54
0,GROWWEQN,6.73,GROWW,EQ,N,203.2,53203469,196.4,205.21,196.11,196.47,10785407235.68,227.2,112.0,155946927011.67,2026-08-25 16:00:29,0,0.0,0.52,,24-Jul-2026,10.56338028169014,-81.42857142857143,,,BILLIONBRAINS GARAGE VENTURES LIMITED,3.43
0,SBINEQN,8.5,SBIN,EQ,N,1048.0,9982723,1036.0,1048.0,1031.3,1039.5,10387622244.88,1234.7,798.5,4319736664177.51,2026-08-25 16:00:29,0,28.36,3.25,25-Aug-2025,24-Jul-2026,15.121082044221268,-31.246086412022542,,,STATE BANK OF INDIA,0.82
