priority,identifier,change,symbol,series,marketType,lastPrice,totalTradedVolume,open,dayHigh,dayLow,previousClose,totalTradedValue,yearHigh,yearLow,ffmc,lastUpdateTime,stockIndClosePrice,perChange365d,perChange30d,date365dAgo,date30dAgo,nearWKH,nearWKL,chart30Path,chart365Path,companyName,pChange
1,NIFTY TOTAL MARKET,-91.6,NIFTY TOTAL MARKET,,,12964.1,2963367826,13014.4,13059.65,12941.0,13055.7,964467438781.6799,13548.0,11436.55,,2026-07-23 15:39:59,0,-1.75,-0.17,22-Jul-2025,22-Jun-2026,4.309861234130499,-13.356737827404244,,,,-0.7
0,OFSSEQN,-66.0,OFSS,EQ,N,10785.0,3404237,11299.0,11395.0,9937.0,10851.0,36388127589.59,11979.0,6234.5,256490891856.92,2026-07-23 16:00:29,0,22.85,9.35,23-Jul-2025,23-Jun-2026,9.967443025294266,-72.98901275162403,,,ORACLE FINANCIAL SERVICES SOFTWARE LIMITED,-0.61
0,HDFCBANKEQN,-7.3,HDFCBANK,EQ,N,745.85,32532090,749.4,751.0,743.25,753.15,24281626655.1,1020.5,726.65,11389807515537.5,2026-07-23 16:00:29,0,-26.31,-3.72,23-Jul-2025,23-Jun-2026,26.91327780499755,-2.642262437211863,,,HDFC BANK LIMITED,-0.97
0,BLUESTONEEQN,-26.65,BLUESTONE,EQ,N,749.4,25101291,770.05,832.95,731.3,776.05,19574990773.44,869.5,399.8,54850101390.01,2026-07-23 16:00:29,0,0.0,44.64,,23-Jun-2026,13.812535940195515,-87.44372186093047,,,BLUESTONE JEWELLERY AND LIFESTYLE LIMITED,-3.43
0,ETERNALEQN,2.7,ETERNAL,EQ,N,287.1,64734810,289.85,296.15,282.7,284.4,18776978988.6,368.45,212.6,2069791207452.22,2026-07-23 16:00:29,0,-4.95,10.87,23-Jul-2025,23-Jun-2026,22.078979508752884,-35.04233301975541,,,ETERNAL LIMITED,0.95
0,ROUTEEQN,34.45,ROUTE,EQ,N,601.5,29573957,578.4,649.95,567.9,567.05,18484018864.57,949.9,410.7,9530326644.82,2026-07-23 16:00:29,0,-35.52,12.82,23-Jul-2025,23-Jun-2026,36.67754500473734,-46.4572680788897,,,ROUTE MOBILE LIMITED,6.08
0,ICICIBANKEQN,-7.3,ICICIBANK,EQ,N,1433.4,12409328,1432.5,1446.0,1426.6,1440.7,17810239825.44,1500.0,1187.6,10241171036433.75,2026-07-23 16:00:29,0,-3.71,7.11,23-Jul-2025,23-Jun-2026,4.44,-20.697204445941395,,,ICICI BANK LIMITED,-0.51
0,TANLAEQN,54.4,TANLA,EQ,N,616.0,26963403,589.55,656.0,589.55,561.6,17005548638.07,766.0,365.9,41864277621.45,2026-07-23 16:00:29,0,-9.22,18.52,23-Jul-2025,23-Jun-2026,19.5822454308094,-68.35200874555889,,,TANLA PLATFORMS LIMITED,9.69
0,RELIANCEEQN,-16.0,RELIANCE,EQ,N,1272.6,12580741,1283.0,1287.3,1268.0,1288.6,16052648093.77,1611.8,1253.2,8573177056655.84,2026-07-23 16:00:29,0,-10.67,-2.82,23-Jul-2025,23-Jun-2026,21.044794639533443,-1.5480370252154485,,,RELIANCE INDUSTRIES LIMITED,-1.24
0,INFYEQN,0.8,INFY,EQ,N,1052.9,13794578,1046.9,1058.5,1032.0,1052.1,14422231299.0,1728.0,982.4,3683012329246.49,2026-07-23 16:00:29,0,-33.13,2.29,23-Jul-2025,23-Jun-2026,39.06828703703704,-7.176302931596092,,,INFOSYS LIMITED,0.08
0,WAKEFITEQN,-6.06,WAKEFIT,EQ,N,132.8,94248586,143.8,158.79,130.77,138.86,14028902026.1,224.0,111.4,13105037010.01,2026-07-23 16:00:29,0,0.0,9.78,,23-Jun-2026,40.714285714285715,-19.210053859964095,,,WAKEFIT INNOVATIONS LIMITED,-4.36
0,HEGEQN,23.25,HEG,EQ,N,622.1,18802024,614.0,675.9,599.3,598.85,11978205429.68,690.0,459.8,51568645369.56,2026-07-23 16:00:29,0,14.96,16.84,23-Jul-2025,23-Jun-2026,9.840579710144928,-35.29795563288386,,,HEG LIMITED,3.88
0,BAJAJ-AUTOEQN,280.5,BAJAJ-AUTO,EQ,N,11279.0,1025555,10999.5,11331.0,10967.0,10998.5,11518264593.75,11331.0,7858.5,1245689881307.9,2026-07-23 16:00:29,0,34.32,12.51,23-Jul-2025,23-Jun-2026,0.4589180125319919,-43.52611821594452,,,BAJAJ AUTO LIMITED,2.55
0,ADANIGREENEQN,-90.3,ADANIGREEN,EQ,N,1382.0,7893921,1468.0,1468.0,1372.0,1472.3,11057488779.96,1631.5,765.0,462033560464.91,2026-07-23 16:00:29,0,33.67,-8.55,23-Jul-2025,23-Jun-2026,15.292675452038003,-80.65359477124183,,,ADANI GREEN ENERGY LIMITED,-6.13
0,BHARTIARTLEQN,-16.0,BHARTIARTL,EQ,N,1933.0,5612121,1948.0,1948.9,1925.8,1949.0,10852551226.17,2174.5,1740.5,6002726029937.67,2026-07-23 16:00:29,0,-0.56,1.65,23-Jul-2025,23-Jun-2026,11.1060013796275,-11.060040218328067,,,BHARTI AIRTEL LIMITED,-0.82
0,NTPCGREENEQN,5.89,NTPCGREEN,EQ,N,97.19,107607528,93.8,99.6,92.84,91.3,10487429678.88,119.95,84.0,90030177874.62,2026-07-23 16:00:29,0,-9.98,1.53,23-Jul-2025,23-Jun-2026,18.9745727386411,-15.702380952380953,,,NTPC GREEN ENERGY LIMITED,6.45
0,UJJIVANSFBEQN,3.7,UJJIVANSFB,EQ,N,68.75,150100120,65.05,72.24,61.75,65.05,10227822176.8,72.24,41.32,129397230673.16,2026-07-23 16:00:29,0,46.21,22.61,23-Jul-2025,23-Jun-2026,4.831118493909192,-66.38431752178121,,,UJJIVAN SMALL FINANCE BANK LIMITED,5.69
0,AXISBANKEQN,-15.1,AXISBANK,EQ,N,1223.3,8240787,1230.1,1239.4,1219.2,1238.4,10109467860.12,1418.3,1042.5,3504021480971.33,2026-07-23 16:00:29,0,10.73,-10.28,23-Jul-2025,23-Jun-2026,13.748854262144821,-17.34292565947242,,,AXIS BANK LIMITED,-1.22
0,KALYANKJILEQN,-9.8,KALYANKJIL,EQ,N,586.3,16680401,598.1,602.0,583.5,596.1,9885806456.66,617.7,327.05,224655815304.42,2026-07-23 16:00:29,0,-4.17,57.14,23-Jul-2025,23-Jun-2026,5.083373806054719,-79.26922488916068,,,KALYAN JEWELLERS INDIA LIMITED,-1.64
0,CHENNPETROEQN,-38.8,CHENNPETRO,EQ,N,1269.0,7077551,1311.5,1354.0,1180.0,1307.8,9050630667.78,1354.0,620.85,60868287050.39,2026-07-23 16:00:29,0,63.16,13.89,23-Jul-2025,23-Jun-2026,6.277695716395864,-104.39719739067408,,,CHENNAI PETROLEUM CORPORATION LIMITED,-2.97
0,SBINEQN,-11.5,SBIN,EQ,N,1013.5,8910230,1022.0,1023.1,1006.5,1025.0,9038715516.6,1234.7,786.55,4177531592694.56,2026-07-23 16:00:29,0,23.5,-1.04,23-Jul-2025,23-Jun-2026,17.915283064712074,-28.853855444663402,,,STATE BANK OF INDIA,-1.12
0,M&MEQN,54.7,M&M,EQ,N,3230.0,2705691,3156.0,3250.0,3156.0,3175.3,8734917539.85,3839.9,2896.0,2875611128204.64,2026-07-23 16:00:29,0,-1.19,6.34,23-Jul-2025,23-Jun-2026,15.883226125680356,-11.533149171270718,,,MAHINDRA & MAHINDRA LIMITED,1.72
0,BAJFINANCEEQN,-20.3,BAJFINANCE,EQ,N,1040.0,8016651,1053.3,1061.2,1036.5,1060.3,8395036927.2,1102.5,787.9,2779636570105.77,2026-07-23 16:00:29,0,7.4,8.06,23-Jul-2025,23-Jun-2026,5.668934240362812,-31.996446249524052,,,BAJAJ FINANCE LIMITED,-1.91
0,HEROMOTOCOEQN,183.1,HEROMOTOCO,EQ,N,5170.2,1603396,4987.1,5198.3,4980.1,4987.1,8259445543.12,6388.5,4195.0,669304767612.06,2026-07-23 16:00:29,0,18.48,3.93,23-Jul-2025,23-Jun-2026,19.07020427330359,-23.24672228843862,,,HERO MOTOCORP LIMITED,3.67
0,DRREDDYEQN,-13.0,DRREDDY,EQ,N,1169.8,6693935,1101.0,1171.6,1101.0,1182.8,7706660426.15,1414.9,1101.0,711099229276.76,2026-07-23 16:00:29,0,-6.22,-10.11,23-Jul-2025,23-Jun-2026,17.322778994981977,-6.248864668483197,,,DR. REDDY'S LABORATORIES LIMITED,-1.1
0,INDUSINDBKEQN,-64.8,INDUSINDBK,EQ,N,1004.5,7505583,1036.6,1042.2,998.15,1069.3,7600378513.29,1077.85,710.6,659759854197.62,2026-07-23 16:00:29,0,18.02,10.94,23-Jul-2025,23-Jun-2026,6.805214083592337,-41.35941457922882,,,INDUSIND BANK LIMITED,-6.06
0,BANDHANBNKEQN,-7.39,BANDHANBNK,EQ,N,166.11,44729469,173.55,176.0,164.85,173.5,7563305913.21,220.76,134.25,151126328277.89,2026-07-23 16:00:29,0,-8.44,-19.8,23-Jul-2025,23-Jun-2026,24.755390469287914,-23.731843575418996,,,BANDHAN BANK LIMITED,-4.26
0,ADANIPOWEREQN,-4.66,ADANIPOWER,EQ,N,212.29,34960049,217.18,218.98,211.27,216.95,7498930510.5,254.2,110.45,878409730163.15,2026-07-23 16:00:29,0,80.23,-8.25,23-Jul-2025,23-Jun-2026,16.487018095987413,-92.20461747397012,,,ADANI POWER LIMITED,-2.15
0,HSCLEQN,8.05,HSCL,EQ,N,776.3,9425589,764.95,782.0,747.1,768.25,7237250001.87,819.5,418.5,181823275458.8,2026-07-23 16:00:29,0,50.78,21.44,23-Jul-2025,23-Jun-2026,5.27150701647346,-85.49581839904421,,,HIMADRI SPECIALITY CHEMICAL LIMITED,1.05
